pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.293 	-0.1032	-0.1467	  921.725	   23.962	  234.575	1.707	14	 ---	321.91241779863	0.103 	 51.53614799958	0.105 	2172431669917478272	  0.2647 	0.1203	 -2.48 	0.218	 -2.055	0.2  	0	     1516.7 	      1.6455 	17.7361	0.0012	      155.72 	       6.4986  	19.8705	0.0453	      2433.6 	     10.375   	16.2963	0.0046	 3.5742	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	FSR_0306
-0.208 	-0.0938	-0.1464	 1196.439	   71.046	  183.424	1.414	16	 ---	321.90770783087	0.0826	 51.56797935202	0.0798	2172432052174453376	  0.2432 	0.0934	 -2.554	0.169	 -1.699	0.164	0	     1885.4 	      1.5758 	17.4999	0.0009	      562.61 	       7.9191  	18.4759	0.0153	      2103.2 	     11.466   	16.4547	0.0059	 2.0211	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	FSR_0306
-0.24  	-0.0124	 0.0336	 1318.554	  109.655	  356.11 	1.356	14	 ---	321.93119907337	0.0599	 51.44784807001	0.0587	2172428994157768448	  0.2741 	0.0629	 -1.758	0.132	 -2.195	0.123	0	     4753.4 	      3.605  	16.4959	0.0008	     1553.8  	      14.17    	17.3729	0.0099	      4893.8 	     13.742   	15.5378	0.003 	 1.8351	   --- 	 --- 	3937.0 	1.488 	0.7348	  --- 	    ---  	  0.1  	FSR_0306
 0.0309	-0.1427	-0.1367	 1327.707	   96.678	  251.297	1.358	15	 ---	322.19345386563	0.062 	 51.46958599766	0.0667	2172432705009682432	  0.4259 	0.0735	 -1.573	0.132	 -2.721	0.151	0	     2523.0 	      1.9003 	17.1836	0.0008	      774.29 	       8.009   	18.1291	0.0112	      2652.6 	     10.556   	16.2027	0.0043	 1.9264	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	FSR_0306
-0.0995	-0.2023	-0.1017	 2741.818	  352.927	  867.291	1.406	16	 ---	322.22934239111	0.0239	 51.50908274494	0.0252	2172433220405753344	  0.3796 	0.0289	 -2.296	0.051	 -2.939	0.05 	0	    20299.0 	      7.4034 	14.9197	0.0004	     5047.0  	      14.3     	16.0938	0.0031	     23490.0 	     27.084   	13.8347	0.0013	 2.2591	   --- 	 --- 	3622.0 	2.1237	1.043 	  8.81	   12.021	  0.1  	FSR_0306
-0.3655	-0.2144	-0.0484	 1156.076	   52.906	  174.111	1.411	15	 ---	321.816977707  	0.0787	 51.48513064148	0.0771	2172430196748466432	  0.2539 	0.0861	 -2.492	0.166	 -2.494	0.159	0	     2037.1 	      1.7621 	17.4159	0.0009	      591.09 	      11.172   	18.4222	0.0205	      2283.0 	     13.113   	16.3656	0.0062	 2.0566	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	FSR_0306
-0.092 	-0.1693	-0.214 	  912.242	   36.186	  197.737	1.386	13	 ---	322.08471932281	0.0992	 51.44045947725	0.102 	2172426893910107008	  0.3328 	0.1199	 -2.303	0.218	 -2.267	0.229	0	     1354.4 	      1.4846 	17.859 	0.0012	      349.94 	       9.6706  	18.9914	0.03  	      1527.6 	      7.7256  	16.8019	0.0055	 2.1895	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	FSR_0306
-0.349 	-0.1985	-0.0589	 1388.585	   70.898	  302.919	1.411	15	 ---	321.84242525447	0.064 	 51.50303998788	0.0651	2172430231108204160	  0.2946 	0.0712	 -2.244	0.137	 -2.656	0.136	0	     2769.9 	      1.9947 	17.0822	0.0008	      726.09 	      10.241   	18.1989	0.0153	      3183.0 	     10.508   	16.0048	0.0036	 2.1941	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	FSR_0306
-0.1747	-0.177 	-0.2314	  851.677	   30.005	   85.057	1.506	15	 ---	321.99908428087	0.103 	 51.49730629166	0.1083	2172430643425206400	  0.4239 	0.1203	 -2.057	0.204	 -2.155	0.214	0	     1379.7 	      1.6199 	17.8389	0.0013	      490.97 	      16.363   	18.6238	0.0362	      1586.9 	     18.657   	16.7605	0.0128	 1.8632	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	FSR_0306
-0.1204	-0.1011	-0.0734	 1168.554	   74.153	  292.36 	1.379	14	 ---	321.98550050848	0.0662	 51.50528309488	0.0862	2172430712144680064	  0.4331 	0.0775	 -1.701	0.139	 -2.496	0.174	0	     2367.0 	      2.0255 	17.2529	0.0009	      677.86 	       9.1415  	18.2735	0.0146	      2586.2 	      8.8459  	16.2303	0.0037	 2.0433	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	FSR_0306
-0.0593	-0.2008	-0.1362	  829.289	   38.758	  177.362	1.452	16	 ---	322.02086388344	0.1114	 51.57712296867	0.1087	2172431498115149696	  0.3487 	0.1264	 -1.898	0.225	 -2.602	0.216	0	     1243.5 	      1.4995 	17.9518	0.0013	      299.4  	       7.7249  	19.1608	0.028 	      1505.9 	      8.4907  	16.8174	0.0061	 2.3433	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.6  	FSR_0306
-0.135 	 0.0359	-0.0203	 1622.606	  260.842	  602.942	1.379	14	 ---	321.93163731051	0.0426	 51.50191375553	0.0441	2172430815223890176	  0.3791 	0.0506	 -1.988	0.093	 -2.048	0.088	0	     5364.7 	      3.3062 	16.3645	0.0007	     1558.2  	       5.9736  	17.3699	0.0042	      5839.4 	      9.6849  	15.346 	0.0018	 2.0239	   --- 	 --- 	3701.0 	---   	---   	  4.22	    3.012	  0.5  	FSR_0306
-0.0284	-0.1422	-0.0809	 3627.155	  356.55 	  902.685	1.417	15	 ---	322.24760036263	0.0233	 51.54104743724	0.0241	2172433323484962560	  0.2431 	0.0279	 -1.696	0.049	 -2.7  	0.048	0	    59919.0 	     16.52   	13.7445	0.0003	    13897.0  	      38.975   	14.9941	0.003 	     71023.0 	     78.68    	12.6334	0.0012	 2.3607	   --- 	 --- 	3600.0 	1.6295	0.768 	 24.1 	   87.902	  0.2  	FSR_0306
-0.2452	-0.135 	-0.0971	 3075.232	  419.983	  954.134	1.334	14	 ---	321.97805038829	0.0209	 51.5171723497 	0.0225	2172430918303106816	  0.4035 	0.0245	 -2.536	0.044	 -3.409	0.045	1	    24080.0 	      7.8305 	14.7342	0.0004	     8280.2  	      19.716   	15.5563	0.0026	     23841.0 	     24.987   	13.8186	0.0011	 1.7377	   --- 	 --- 	4090.32	---   	---   	  6.05	    9.217	  0.1  	FSR_0306
-0.3008	-0.1279	 0.0264	 2370.052	  512.915	  655.344	1.253	15	 ---	321.95665455527	0.0259	 51.43823400731	0.0273	2172426039220273792	  0.4501 	0.0294	 -2.333	0.056	 -3.304	0.057	0	    16123.0 	      6.8027 	15.1698	0.0005	     7542.3  	      14.705   	15.6576	0.0021	     12666.0 	     19.328   	14.5053	0.0017	 1.1523	   --- 	 --- 	5099.11	---   	---   	  2.36	    3.402	  0.2  	FSR_0306
-0.3099	-0.1162	 0.0194	 3712.99 	  662.36 	 1046.276	1.402	15	 0.0	321.96363550864	0.0242	 51.43770678905	0.0252	2172426039220274560	  0.2816 	0.0273	 -2.401	0.053	 -2.734	0.052	0	    64723.0 	     17.432  	13.6607	0.0003	    15819.0  	      23.883   	14.8534	0.0016	     74893.0 	     71.581   	12.5758	0.001 	 2.2776	 -39.9 	 1.2 	3876.55	1.666 	0.817 	 16.94	   58.384	  0.2  	FSR_0306
-0.2846	-0.1396	 0.0676	 1213.341	  106.786	  412.826	1.357	14	 ---	321.92077532641	0.0777	 51.4405204121 	0.0851	2172428959797902592	  0.343  	0.0867	 -2.689	0.164	 -2.339	0.171	0	     2289.7 	      1.8871 	17.2889	0.0009	      725.35 	       6.7925  	18.2   	0.0102	      2381.6 	      5.769   	16.3197	0.0026	 1.8803	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	FSR_0306
-0.1681	-0.0445	-0.1355	 1787.471	  330.902	  660.972	1.299	15	 ---	322.02187257287	0.0317	 51.43550224603	0.0337	2172427207451385984	  0.3113 	0.0377	 -2.418	0.069	 -2.667	0.073	0	     8949.4 	      5.0067 	15.8089	0.0006	     3446.6  	      10.416   	16.5079	0.0033	      8180.3 	     12.376   	14.98  	0.0016	 1.5279	   --- 	 --- 	4344.75	---   	---   	  3.95	    5.01 	  0.4  	FSR_0306
-0.1307	-0.0194	-0.055 	 1548.68 	  171.251	  535.205	1.346	16	 ---	321.95111473512	0.0416	 51.56101811871	0.0398	2172431811656293120	  0.3187 	0.0472	 -2.214	0.09 	 -2.563	0.079	0	     5371.6 	      3.4685 	16.3631	0.0007	     1782.4  	      10.408   	17.2239	0.0063	      5446.5 	     10.176   	15.4216	0.002 	 1.8022	   --- 	 --- 	3958.5 	---   	---   	  --- 	    ---  	  0.8  	FSR_0306
-0.3617	-0.1892	-0.0721	 1262.571	   63.881	  420.048	1.451	15	 ---	321.83538735485	0.0682	 51.51092998294	0.0674	2172430299827802624	  0.3071 	0.0756	 -2.172	0.146	 -2.706	0.141	0	     2439.5 	      1.9322 	17.2201	0.0009	      556.12 	       8.7056  	18.4885	0.017 	      2984.1 	      7.1042  	16.0749	0.0026	 2.4136	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	FSR_0306
-0.1629	-0.1798	 0.0094	 1294.57 	  111.609	  300.401	1.361	16	 ---	321.9679415592 	0.0717	 51.58455255825	0.0707	2172432430131579264	  0.3571 	0.0798	 -2.037	0.144	 -2.686	0.135	0	     2213.9 	      1.7102 	17.3255	0.0008	      694.54 	       6.223   	18.2471	0.0097	      2318.6 	      7.7185  	16.3488	0.0036	 1.8983	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.5  	FSR_0306
