pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.4373	 0.1784	 0.2582	 1243.763	  114.312	  394.637	1.278	10	 ---	 80.27471681354	0.0756	 35.37259404568	0.06  	 183642257435147008	  0.2581 	0.0816	  2.04 	0.167	 -1.829	0.116	0	     5285.7 	      4.2498 	16.3806	0.0009	     2253.6  	      19.715   	16.9692	0.0095	      4501.2 	     11.406   	15.6286	0.0028	 1.3406	   --- 	 --- 	4821.14	---   	---   	  --- 	    ---  	  0.1  	Gulliver_26
-0.1606	 0.2557	 0.195 	  744.178	  157.373	  272.022	1.487	10	 0.0	 80.41979711318	0.068 	 35.09615383475	0.0516	 183588067829928832	  0.3964 	0.0701	  1.361	0.131	 -2.266	0.082	0	   481130.0 	    646.52   	11.4827	0.0015	    72428.0  	     460.23    	13.2016	0.0069	    643060.0 	   2364.0     	10.2413	0.004 	 2.9603	  18.11	 0.26	3417.37	1.596 	0.813 	 49.93	  306.333	  0.1  	Gulliver_26
 0.058 	-0.0192	 0.0867	  740.174	  288.818	  167.628	1.214	11	 ---	 80.45083404226	0.0243	 35.0822638232 	0.0195	 183587827312184704	  0.5149 	0.0251	  2.75 	0.051	 -3.198	0.033	0	    99011.0 	    133.77   	13.1992	0.0015	    55187.0  	     191.08    	13.4968	0.0038	     65040.0 	    388.0     	12.729 	0.0065	 0.7678	   --- 	 --- 	5793.5 	---   	---   	  3.81	   14.735	  0.6  	Gulliver_26
-0.3897	-0.0748	 0.4241	  925.648	   92.249	  250.079	1.29 	11	 ---	 80.4697173074 	0.0906	 35.12888497054	0.0733	 183588308348652928	  0.4131 	0.1082	  1.65 	0.212	 -3.34 	0.145	0	     2723.4 	      2.9422 	17.1006	0.0012	     1090.2  	      11.818   	17.7577	0.0118	      2424.3 	      9.6942  	16.3005	0.0043	 1.4572	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Gulliver_26
-0.4038	 0.159 	 0.2953	 1042.583	   92.897	  260.155	1.313	10	 ---	 80.30362453333	0.0927	 35.14195454752	0.0726	 183630197167185664	  0.3334 	0.0974	  1.624	0.209	 -2.237	0.14 	0	     3324.3 	      3.1886 	16.8841	0.001 	     1302.4  	      14.02    	17.5646	0.0117	      3061.8 	     11.769   	16.047 	0.0042	 1.5176	   --- 	 --- 	4338.0 	---   	---   	  --- 	    ---  	  0.2  	Gulliver_26
-0.3701	-0.2874	 0.7034	  427.099	   20.429	   65.738	1.289	 9	 ---	 80.5434988656 	0.1613	 35.25844041761	0.1517	 183590885329359616	  0.3996 	0.2396	  1.701	0.382	 -2.266	0.337	0	     1223.2 	      2.864  	17.9696	0.0025	      452.3  	      22.14    	18.7128	0.0531	      1124.1 	     17.1     	17.1349	0.0165	 1.5779	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	Gulliver_26
-0.0078	 0.1965	 0.4865	  748.01 	   66.682	   78.632	1.315	10	 ---	 80.41350747452	0.1204	 35.11925630704	0.1092	 183588136549930496	  0.2148 	0.1634	  1.287	0.237	 -2.699	0.168	0	     1884.4 	      2.5192 	17.5004	0.0015	      726.64 	      10.897   	18.1981	0.0163	      1751.4 	     22.273   	16.6535	0.0138	 1.5446	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	Gulliver_26
-0.2543	 0.3487	 0.2761	 1024.198	  123.115	  230.226	1.352	 9	 ---	 80.28749676252	0.0847	 35.05823621479	0.0685	 183582570272123648	  0.2581 	0.102 	  1.353	0.18 	 -2.078	0.114	0	     4184.2 	      4.0853 	16.6343	0.0011	     1314.5  	      10.677   	17.5545	0.0088	      4341.0 	     18.855   	15.6679	0.0047	 1.8865	   --- 	 --- 	3885.0 	---   	---   	  --- 	    ---  	  0.1  	Gulliver_26
-0.0876	 0.1916	 0.3866	  603.103	   31.88 	  102.691	1.335	11	 ---	 80.68402460613	0.138 	 34.90272155621	0.1175	 183567417630168704	  0.2089 	0.166 	  1.546	0.261	 -3.5  	0.19 	0	     1833.6 	      3.0403 	17.5301	0.0018	      768.47 	      24.105   	18.1373	0.0341	      1679.8 	     16.358   	16.6988	0.0106	 1.4385	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	Gulliver_26
