pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.3978	-0.0196	 0.0258	  660.981000000	    25.793000000	   62.892000000	1.466	19	211.84794094575	0.1361	-63.24850029882	0.1388	5853901993377499904	  0.5301 	0.1856	 -4.647	0.231	 -5.601	0.298	0	      596.34003	      0.90221	18.749600	0.001600	      208.10001	      8.06810 	19.555700	0.042100	      665.98999	     10.58900	17.703200	0.017300	 1.8524	       	     	       	      	      	      	         	0.00
 0.4030	 0.0098	 0.1938	  796.369000000	    37.330000000	   77.969000000	1.448	19	211.86625083205	0.1080	-63.24580887165	0.1157	5853901993405665536	  0.3569 	0.1521	 -5.409	0.182	 -2.491	0.238	0	      925.53003	      1.16220	18.272400	0.001400	      294.82999	      7.89790 	19.177500	0.029100	     1045.30005	     13.40700	17.213800	0.013900	 1.9637	       	     	       	      	      	      	         	0.09
 0.5132	-0.1455	-0.0527	 1688.773000000	    84.269000000	  395.736000000	1.451	19	211.84544468400	0.0438	-63.24604283004	0.0474	5853901993405667072	  0.2633 	0.0655	 -4.067	0.085	 -0.318	0.109	0	     3067.30005	      1.81630	16.971500	0.000600	      696.33002	      8.26310 	18.244400	0.012900	     3752.89990	      9.48350	15.826000	0.002700	 2.4184	       	     	3395.0 	2.6400	1.3290	      	         	0.00
 0.4884	-0.0661	 0.0290	 1038.208000000	    83.946000000	  128.262000000	1.386	18	211.85293712444	0.0748	-63.24417873557	0.0815	5853901993405668736	  0.5110 	0.1084	 -6.879	0.136	 -2.310	0.177	0	     1280.09998	      1.23300	17.920200	0.001000	      437.44000	      5.21100 	18.749100	0.012900	     1337.09998	     10.42400	16.946500	0.008500	 1.8025	       	     	       	      	      	      	         	0.00
 0.6269	-0.2150	-0.0646	 2053.741000000	   180.848000000	  444.374000000	1.353	17	211.87309978858	0.0409	-63.24956749405	0.0459	5853901924686183680	  0.3434 	0.0587	 -5.820	0.079	 -1.299	0.104	0	     4378.79980	      2.13210	16.585000	0.000500	     1439.00000	      7.95720 	17.456200	0.006000	     4483.50000	     10.08900	15.632900	0.002400	 1.8233	       	     	4012.7 	      	      	      	         	0.00
 0.4035	-0.0334	 0.0806	  670.234000000	    24.171000000	   68.462000000	1.484	19	211.83633257385	0.1283	-63.25269421990	0.1333	5853901954712298752	  0.5987 	0.1774	 -2.991	0.221	 -2.397	0.282	0	      653.17999	      0.97456	18.650800	0.001600	      203.07001	      8.40140 	19.582300	0.044900	      766.13000	     11.19100	17.551200	0.015900	 2.0311	       	     	       	      	      	      	         	0.00
 0.5028	 0.0034	 0.1398	 1428.101000000	    81.275000000	  235.187000000	1.367	19	211.86230058271	0.0568	-63.24377143183	0.0636	5853901989063672832	  0.4192 	0.0845	 -5.981	0.103	 -4.406	0.137	0	     2026.19995	      1.41880	17.421600	0.000800	      680.28003	      8.37010 	18.269700	0.013400	     2089.10010	      8.88280	16.462000	0.004600	 1.8077	       	     	       	      	      	      	         	0.00
 0.4118	-0.0419	 0.1247	 5285.297000000	   858.441000000	 1061.592000000	1.192	19	211.83223225022	0.0125	-63.25293430305	0.0148	5853901959045920896	  0.5176 	0.0193	 -5.179	0.021	 -2.815	0.031	0	    46196.00000	      8.74050	14.026900	0.000200	    28931.00000	     33.70100 	14.198000	0.001300	    26128.00000	     24.61200	13.719200	0.001000	 0.4788	       	     	7729.3 	0.6530	0.3453	  1.46	    6.900	0.00
 0.4659	 0.0030	 0.1444	 1279.149000000	    68.307000000	  209.843000000	1.379	19	211.86440884856	0.0644	-63.24475721450	0.0728	5853901993405667328	  0.3925 	0.0944	 -7.832	0.111	 -4.251	0.152	0	     1641.80005	      1.28350	17.650000	0.000800	      510.89001	      7.47930 	18.580600	0.015900	     1753.80005	      8.35770	16.652000	0.005200	 1.9286	       	     	       	      	      	      	         	0.00
 0.4805	-0.1004	 0.0070	 1241.412000000	   120.569000000	  290.384000000	1.345	19	211.84941402754	0.0771	-63.24660704817	0.0835	5853901993405665664	 -0.0837 	0.1150	 -6.326	0.141	 -2.011	0.181	0	     2607.80005	      2.10060	17.147700	0.000900	      954.21002	      7.91420 	17.902300	0.009000	     2553.89990	      8.79470	16.243900	0.003700	 1.6584	       	     	       	      	      	      	         	0.00
