pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.0829	 0.2724	-0.1687	 1918.101	  306.007	  395.455	1.252	16	 ---	132.23231606101	0.0348	-47.00756558299	0.0353	5329517410301676672	  0.52   	0.0435	 -4.66 	0.073	  4.653	0.072	0	     8747.0 	      4.5602 	15.8337	0.0006	     3987.0  	      13.029   	16.3498	0.0035	      6965.5 	     17.614   	15.1545	0.0027	 1.1952	   --- 	 --- 	4902.0 	1.5817	0.7813	  1.67	    1.443	  0.4  	Ruprecht_71
 0.0341	 0.1309	-0.0856	  672.939	   63.661	  112.333	1.381	15	 ---	132.30493749223	0.0796	-47.02709503525	0.0882	5329516448229018880	  0.4504 	0.1016	 -5.26 	0.179	  4.447	0.152	0	     1918.7 	      2.8512 	17.4808	0.0016	      699.16 	      10.983   	18.2399	0.0171	      1950.6 	     17.365   	16.5365	0.0097	 1.7035	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	Ruprecht_71
 0.0565	 0.2334	-0.1608	 3717.751	  448.849	 1070.343	1.208	16	 ---	132.24958965132	0.0187	-47.00233886872	0.0192	5329517444661419264	  0.454  	0.0239	 -5.416	0.04 	  4.856	0.036	0	    33867.0 	      9.1095 	14.3639	0.0003	    19458.0  	      43.35    	14.6287	0.0024	     21443.0 	     20.034   	13.9337	0.001 	 0.6949	   --- 	 --- 	6325.5 	---   	---   	  2.1 	    6.365	  0.3  	Ruprecht_71
-0.0687	 0.0985	-0.0301	  378.324	   54.045	  109.109	1.302	15	 ---	132.2634202142 	0.0947	-47.02027231303	0.0996	5329517135423777536	  0.5841 	0.119 	 -4.471	0.212	  4.327	0.201	0	     1402.0 	      3.7059 	17.8215	0.0029	      531.89 	       9.8417  	18.5368	0.0201	      1294.1 	     11.861   	16.982 	0.01  	 1.5549	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Ruprecht_71
 0.0313	 0.1707	-0.1903	  458.21 	   96.144	  139.707	1.324	16	 ---	132.25599547824	0.0655	-47.03912736966	0.072 	5329517032344563328	  0.4195 	0.0815	 -5.474	0.139	  4.579	0.139	0	     2288.4 	      4.9942 	17.2895	0.0024	      843.23 	       8.7705  	18.0365	0.0113	      2186.9 	     15.653   	16.4124	0.0078	 1.6242	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Ruprecht_71
 0.0123	 0.1226	-0.1843	 1689.894	  367.807	  669.613	1.26 	15	 ---	132.18031098965	0.032 	-46.91120520695	0.0353	5329565617017595264	  0.5644 	0.0408	 -5.015	0.071	  4.949	0.067	0	     8281.2 	      4.9004 	15.8931	0.0006	     3601.4  	       9.7915  	16.4602	0.003 	      6830.7 	     10.201   	15.1758	0.0016	 1.2845	   --- 	 --- 	4966.57	---   	---   	  1.44	    1.142	  0.3  	Ruprecht_71
 0.0658	 0.2549	-0.153 	 2292.89 	  477.875	  573.592	1.231	14	 ---	132.18199326119	0.0268	-46.89137105897	0.0289	5329565857535762944	  0.4364 	0.0343	 -4.74 	0.057	  4.508	0.054	0	    14153.0 	      6.1727 	15.3112	0.0005	     7243.9  	      15.159   	15.7015	0.0023	     10180.0 	     17.749   	14.7425	0.0019	 0.959 	   --- 	 --- 	5332.0 	1.4805	0.7325	  2.05	    3.061	  0.4  	Ruprecht_71
 0.0981	 0.1494	-0.2591	 3166.606	  538.769	  778.778	1.209	14	 ---	132.18540871681	0.0181	-46.8875741466 	0.0196	5329565857535763072	  0.4127 	0.0231	 -5.114	0.039	  4.878	0.036	0	    39887.0 	     12.596  	14.1863	0.0003	    22584.0  	      41.917   	14.4669	0.002 	     25643.0 	     32.928   	13.7395	0.0014	 0.7274	   --- 	 --- 	6018.0 	---   	---   	  2.78	    9.14 	  0.6  	Ruprecht_71
-0.0033	-0.0393	-0.1572	 2072.112	  302.066	  447.313	1.251	12	 ---	132.11131088964	0.0314	-46.87554319839	0.0401	5329568812473251200	  0.394  	0.0444	 -5.263	0.071	  4.818	0.078	1	     9303.3 	      4.4898 	15.7668	0.0005	     4419.3  	      14.63    	16.238 	0.0036	      7218.1 	     16.136   	15.1159	0.0024	 1.1221	   --- 	 --- 	5026.95	2.215 	1.0967	  2.13	    2.598	  0.3  	Ruprecht_71
