pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.1028	-0.1556	 0.2070	  955.042000000	    99.375000000	  140.046000000	1.382	11	271.67294415430	0.0905	-24.87719448410	0.0793	4065743280878917760	  0.7589 	0.0988	  0.242	0.165	  1.503	0.137	0	     3390.30005	      3.54990	16.862800	0.001100	     1082.00000	     10.88800 	17.765800	0.010900	     3604.00000	     25.73400	15.870000	0.007800	 1.8959	       	     	3962.2 	      	      	  1.34	    0.397	0.00
 0.1032	-0.2212	 0.2251	  428.582000000	    61.830000000	  174.657000000	1.604	11	271.67169061561	0.1644	-24.87442438468	0.1446	4065743276511495040	 -0.2368 	0.1833	  0.291	0.287	 -3.692	0.240	0	     4742.10010	     11.06500	16.498400	0.002500	      907.41998	     14.67600 	17.956900	0.017600	     6697.70020	     38.34800	15.197100	0.006200	 2.7598	       	     	4098.7 	      	      	      	         	0.00
 0.0452	-0.1136	 0.0974	  564.192000000	    30.177000000	   65.264000000	1.568	 9	271.67524155231	0.1455	-24.87678351021	0.1253	4065743280865416192	  0.3050 	0.1429	 -2.602	0.270	 -5.816	0.218	0	     1586.00000	      2.81120	17.687600	0.001900	      438.23001	     14.52200 	18.747100	0.036000	     2049.00000	     31.39600	16.483100	0.016600	 2.2641	       	     	       	      	      	      	         	0.00
 0.3135	-0.2556	-0.0052	  592.829000000	    32.014000000	   55.066000000	1.452	10	271.64629995523	0.1459	-24.85778170037	0.1312	4065746300168212736	  0.1859 	0.1295	  0.552	0.270	 -0.826	0.222	0	     1693.30005	      2.85630	17.616500	0.001800	      530.89001	     16.58300 	18.538900	0.033900	     1928.00000	     35.01300	16.549100	0.019700	 1.9897	       	     	       	      	      	      	         	0.03
 0.2242	-0.1971	 0.0550	 1073.292000000	    66.693000000	  137.823000000	1.313	11	271.63720436192	0.0707	-24.86443365727	0.0640	4065746270176195456	  1.1580 	0.0664	 -1.216	0.137	-11.743	0.114	0	     4856.79980	      4.52510	16.472500	0.001000	     1869.69995	     28.03500 	17.172000	0.016300	     4506.50000	     32.69800	15.627300	0.007900	 1.5446	       	     	4290.5 	0.9470	0.4640	  0.81	    0.202	0.00
 0.2054	-0.2300	 0.1014	 1076.359000000	    36.629000000	  183.862000000	1.640	11	271.64952408145	0.0929	-24.85305640374	0.0829	4065746304535934208	  0.1725 	0.0916	 -0.665	0.175	 -0.543	0.144	0	     4557.60010	      4.23420	16.541500	0.001000	      641.53998	     17.51500 	18.333300	0.029600	     6833.39990	     37.16600	15.175300	0.005900	 3.1580	       	     	4444.8 	      	      	      	         	0.00
-0.1662	-0.4701	 0.2765	 6353.505000000	   871.724000000	  572.612000000	1.215	10	271.64541049765	0.0569	-24.85357462924	0.0512	4065746300168227840	  2.4261 	0.0581	 -8.963	0.113	-15.668	0.084	0	   257750.00000	     40.56700	12.160400	0.000200	   134620.00000	    154.42999 	12.528600	0.001200	   178600.00000	    311.89999	11.632200	0.001900	 0.8964	  -8.81	 1.09	5566.0 	0.4215	0.2318	  1.43	    1.757	0.00
 0.1556	-0.2026	 0.1378	 1134.713000000	   125.196000000	  194.194000000	1.305	11	271.66669115950	0.0695	-24.87376911655	0.0616	4065746231448994816	  1.2899 	0.0710	  0.796	0.125	  3.632	0.103	0	     5651.39990	      4.98050	16.308000	0.001000	     2061.39990	     16.46500 	17.066000	0.008700	     5315.29980	     27.37100	15.448100	0.005600	 1.6179	       	     	4297.0 	      	      	  0.78	    0.189	0.00
 0.1687	-0.2023	 0.0967	 1167.699000000	    57.201000000	  129.132000000	1.367	11	271.65031388071	0.0709	-24.86366080288	0.0630	4065746300168196352	  0.4541 	0.0700	 -0.048	0.134	 -2.022	0.111	0	     4736.10010	      4.05600	16.499800	0.000900	     1680.00000	     29.37100 	17.288100	0.019000	     4794.70020	     37.13000	15.560000	0.008400	 1.7281	       	     	4165.1 	      	      	      	         	0.00
 0.1694	-0.1984	 0.0993	 1154.603000000	    44.141000000	   92.811000000	1.458	11	271.65377395405	0.0623	-24.86378030458	0.0553	4065746300168196224	  0.4260 	0.0615	  1.094	0.118	 -0.672	0.097	0	     6078.10010	      5.26420	16.229000	0.000900	     2219.10010	     50.27400 	16.985900	0.024600	     6640.00000	     71.54300	15.206500	0.011700	 1.7794	       	     	4087.8 	      	      	      	         	0.00
