pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.1246	 0.1473	 0.1222	 5049.118	  991.422	 1486.008	1.269	15	 ---	 62.08601266087	0.0178	 62.11085650902	0.0138	 475513631983716096	  0.8609 	0.021 	 -0.619	0.032	 -0.884	0.031	0	    65040.0 	     12.881  	13.6554	0.0002	    27143.0  	      27.378   	14.2672	0.0011	     55390.0 	     37.274   	12.9033	0.0007	 1.3639	   --- 	 --- 	4889.89	---   	---   	  2.76	    3.926	  1.0  	NGC_1502
-0.0813	 0.143 	 0.1226	  706.744	   31.003	   43.749	1.754	15	 ---	 62.20948675603	0.0626	 62.12353073057	0.0462	 475513047864328192	  1.0506 	0.0741	 -0.593	0.119	 -0.915	0.107	1	     3007.7 	      4.2558 	16.9928	0.0015	     1043.2  	      33.649   	17.8054	0.035 	      4233.6 	     96.769   	15.6951	0.0248	 2.1103	   --- 	 --- 	4088.89	---   	---   	  0.82	    0.17 	  0.7  	NGC_1502
-0.0807	 0.1589	 0.1123	  662.565	    ---  	    ---  	---  	15	 ---	 62.20871364737	0.082 	 62.12326439716	0.0596	 475513047864328320	  0.8933 	0.0962	 -0.462	0.153	 -0.883	0.14 	0	     2228.9 	      3.364  	17.3182	0.0016	        ---  	       ---     	 ---   	---   	         --- 	      ---     	 ---   	---   	 ---   	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.9  	NGC_1502
-0.0541	 0.144 	 0.2323	 1206.888	  223.871	  463.791	1.353	16	 ---	 62.28068984324	0.0346	 62.22574778777	0.0262	 475515899726407552	  0.8313 	0.0407	 -0.267	0.061	 -0.527	0.056	0	    11560.0 	      9.5787 	15.5309	0.0009	     3555.9  	      15.884   	16.474 	0.0048	     12081.0 	     26.047   	14.5567	0.0023	 1.9173	   --- 	 --- 	3891.0 	---   	---   	  2.4 	    1.185	  1.0  	NGC_1502
 0.2954	 0.2233	 0.5329	  839.401	  467.24 	  722.179	1.237	10	 ---	 62.40327250632	0.0635	 62.18359658562	0.0379	 475512188874665088	  0.8942 	0.0847	 -0.77 	0.108	 -0.993	0.092	1	   870010.0 	   1036.5    	10.8396	0.0013	   390150.0  	     835.01    	11.3733	0.0023	    686070.0 	    950.0     	10.171 	0.0015	 1.2023	   --- 	 --- 	4884.5 	0.145 	0.07  	  9.75	   48.748	  0.9  	NGC_1502
-0.1645	 0.2018	 0.0635	  972.326	   74.452	  210.203	1.393	14	 ---	 62.25417295233	0.1051	 62.1813032806 	0.079 	 475514937653746048	  1.026  	0.1239	 -0.199	0.192	 -1.341	0.176	0	     1573.1 	      1.6179 	17.6965	0.0011	      411.4  	       5.5257  	18.8157	0.0146	      1779.2 	      8.4642  	16.6364	0.0052	 2.1794	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.5  	NGC_1502
-0.0732	 0.0628	 0.1308	 1195.179	  452.548	 1477.745	1.197	15	 ---	 61.73824092812	0.0334	 62.16434470182	0.0266	 476262395103216384	  0.8837 	0.0401	 -0.693	0.058	 -1.093	0.058	0	   527610.0 	    441.45   	11.3826	0.0009	   311700.0  	     688.77    	11.617 	0.0024	    319840.0 	    216.43    	10.9996	0.0007	 0.6174	   --- 	 --- 	6836.0 	---   	---   	  3.65	   26.162	  1.0  	NGC_1502
-0.0819	 0.1242	 0.0647	 5393.985	  888.235	 1552.287	1.227	14	 ---	 61.94448037464	0.0179	 62.15313958213	0.0148	 476258860350756480	  0.9614 	0.0222	 -0.517	0.032	 -0.75 	0.032	0	    87541.0 	     16.229  	13.3328	0.0002	    44533.0  	      50.136   	13.7297	0.0012	     62886.0 	     40.512   	12.7655	0.0007	 0.9642	   --- 	 --- 	5353.5 	---   	---   	  2.29	    3.889	  1.0  	NGC_1502
-0.0828	 0.1219	 0.0624	  998.424	   98.462	  313.07 	1.42 	15	 ---	 61.93706698266	0.0792	 62.17369205718	0.0614	 476258929070227584	  0.8715 	0.0953	 -0.631	0.146	 -0.676	0.144	0	     2851.3 	      2.8558 	17.0507	0.0011	      685.98 	       6.9669  	18.2606	0.011 	      3362.1 	     10.739   	15.9454	0.0035	 2.3152	   --- 	 --- 	4163.32	2.804 	1.4197	  0.91	    0.224	  1.0  	NGC_1502
