pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.0692	-0.2154	 0.1088	 1543.101000000	   386.599000000	  501.375000000	1.361	11	282.38837713438	0.0385	 -4.56138074466	0.0389	4255123163636870528	  0.9640 	0.0459	 -2.332	0.074	 -2.539	0.066	0	    13089.00000	      8.48230	15.396100	0.000700	     4063.60010	     10.51100 	16.329100	0.002800	    13753.00000	     27.43000	14.415900	0.002200	 1.9132	       	     	3830.0 	2.2260	1.1390	  2.32	    1.040	0.00
 0.0774	-0.2259	 0.0939	 4304.842000000	   703.317000000	 1128.951000000	1.302	11	282.38534077372	0.0247	 -4.56228977264	0.0252	4255123163636873984	  0.5943 	0.0293	  1.211	0.048	 -0.160	0.043	0	    48339.00000	     11.22900	13.977600	0.000300	    19067.00000	     27.11100 	14.650700	0.001500	    43867.00000	     38.85700	13.156600	0.001000	 1.4941	       	     	4423.7 	      	      	  4.56	    7.163	0.03
 0.1876	 0.0837	 0.0778	  141.435000000	    22.521000000	   45.666000000	1.484	10	282.35364645989	0.0896	 -4.56272684926	0.0974	4255126045495811840	  0.4482 	0.1182	 -1.194	0.184	 -3.389	0.167	0	     3770.80005	     26.66100	16.747300	0.007700	      886.37000	     39.35700 	17.982400	0.048200	     4709.60010	    103.13000	15.579500	0.023800	 2.4029	       	     	3431.0 	2.7090	1.3627	      	         	0.00
-0.0545	-0.0111	-0.0531	 1731.589000000	   151.481000000	  480.277000000	1.325	10	282.35038329796	0.0421	 -4.56022522111	0.0434	4255126049854992768	  0.5774 	0.0501	  0.915	0.080	 -0.034	0.069	0	    12800.00000	      7.39210	15.420300	0.000600	     4626.20020	     30.53900 	16.188300	0.007200	    12335.00000	     25.68400	14.534000	0.002300	 1.6543	       	     	4230.6 	2.7760	1.4320	  2.76	    2.206	0.08
 0.0788	-0.1789	 0.1143	  720.380000000	    42.940000000	  101.631000000	1.566	11	282.38628167343	0.1251	 -4.55317607983	0.1229	4255126114218127744	  0.4742 	0.1481	 -1.400	0.241	 -3.952	0.209	0	     1430.40002	      1.98570	17.799700	0.001500	      376.87000	      8.77670 	18.910900	0.025300	     1863.69995	     18.33800	16.586000	0.010700	 2.3249	       	     	       	      	      	      	         	0.00
 0.0091	-0.0541	-0.0454	  133.451000000	   211.598000000	  555.581000000	1.520	10	282.37045063082	0.3988	 -4.55797608513	0.4020	4255126079855587840	  1.4706 	0.4627	 -2.121	0.721	 -3.303	0.611	1	     8483.40039	     63.56900	15.866900	0.008100	     2775.39990	     13.11600 	16.743100	0.005100	    10121.00000	     18.21700	14.748800	0.002000	 1.9943	       	     	3867.0 	      	      	      	         	0.00
 0.0736	-0.2481	 0.1389	 1505.426000000	   171.266000000	  473.087000000	1.469	11	282.36647698660	0.0469	 -4.54446951895	0.0516	4255126187293951104	  0.4098 	0.0636	 -3.050	0.090	 -3.898	0.079	0	    13506.00000	      8.97130	15.362100	0.000700	     2694.69995	     15.73400 	16.775100	0.006300	    17144.00000	     36.23900	14.176600	0.002300	 2.5985	       	     	3600.2 	2.7530	1.3810	      	         	0.00
 0.0601	-0.2542	 0.1045	 3535.416000000	   478.553000000	  718.662000000	1.328	11	282.37017222296	0.0243	 -4.54088835897	0.0273	4255126187293952000	  0.3066 	0.0328	 -1.015	0.047	 -3.738	0.042	0	    81185.00000	     22.96300	13.414700	0.000300	    28542.00000	     59.64300 	14.212700	0.002300	    79270.00000	    110.30000	12.514200	0.001500	 1.6985	       	     	4162.7 	1.0553	0.5150	 13.80	   51.538	0.00
-0.0714	-0.0114	-0.0300	 1363.682000000	    72.119000000	  265.171000000	1.623	10	282.36079624944	0.0787	 -4.54738106468	0.0809	4255126152934218112	  0.0584 	0.0924	 -1.474	0.147	 -5.690	0.123	0	    14378.00000	     10.54300	15.294200	0.000800	     1648.40002	     22.85600 	17.308800	0.015100	    21685.00000	     81.77800	13.921500	0.004100	 3.3872	       	     	4258.3 	1.3175	0.7425	      	         	0.00
-0.0793	-0.0281	-0.0024	  504.560000000	    41.215000000	   79.871000000	1.535	10	282.36184319245	0.1980	 -4.56016489570	0.1950	4255126148575053696	  0.6621 	0.2227	 -0.813	0.371	 -3.328	0.310	0	      993.97998	      1.97000	18.194900	0.002200	      287.73999	      6.98140 	19.203900	0.026300	     1237.59998	     15.49500	17.030500	0.013600	 2.1734	       	     	       	      	      	      	         	0.00
