pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.0636	 0.2524	-0.0037	 3357.781	  913.667	  837.572	1.191	17	 ---	161.30086143498	0.0319	-59.750112584  	0.0277	5350310824456389504	  0.3687 	0.0344	 -6.836	0.059	  2.227	0.052	1	  3181100.0 	    947.37   	 9.4319	0.0003	  1963000.0  	    2148.5     	 9.6191	0.0012	   1827200.0 	   2181.6     	 9.1075	0.0013	 0.5116	   --- 	 --- 	7284.5 	1.1365	0.5538	 19.0 	  915.326	  0.5  	Trumpler_16
-0.1162	 0.3135	 0.0711	 2064.725	  426.077	  728.47 	1.244	18	 ---	161.37704060333	0.0201	-59.77434026219	0.0197	5350310652657704576	  0.3035 	0.0242	 -8.479	0.039	  3.044	0.035	0	    28923.0 	     14.008  	14.5352	0.0005	    16189.0  	      37.995   	14.8284	0.0025	     19804.0 	     27.186   	14.02  	0.0015	 0.8083	   --- 	 --- 	5811.62	---   	---   	  3.47	   12.372	  0.1  	Trumpler_16
 0.0006	 0.247 	 0.0089	  748.457	  184.926	  110.23 	1.179	18	 ---	161.30294819623	0.0306	-59.74614143426	0.0293	5350310927535609728	  0.4637 	0.0358	 -6.881	0.059	  2.515	0.054	0	  4274900.0 	   5711.6    	 9.111 	0.0015	  2619900.0  	   14167.0     	 9.3057	0.0059	   2418700.0 	  21943.0     	 8.8029	0.0098	 0.5028	   --- 	 --- 	7064.0 	1.1112	0.5413	 18.56	  772.651	  0.6  	Trumpler_16
-0.1733	 0.2591	 0.1327	  625.889	   38.629	  224.833	1.975	18	 ---	161.3576904165 	0.0666	-59.7602098225 	0.0657	5350310854495383680	  0.437  	0.0823	 -6.939	0.134	  2.531	0.123	0	     3708.3 	      5.9248 	16.7654	0.0017	     1493.9  	      38.672   	17.4156	0.0281	      5830.8 	     25.934   	15.3476	0.0048	 2.068 	   --- 	 --- 	4324.07	---   	---   	  --- 	    ---  	  0.6  	Trumpler_16
-0.1876	 0.2942	-0.081 	  189.197	   15.366	   25.695	2.158	16	 ---	161.30754973739	0.0719	-59.74619184314	0.0591	5350310923218500992	  0.3448 	0.0747	 -7.121	0.135	  2.519	0.115	0	     5302.4 	     28.026  	16.3772	0.0057	     3565.8  	     232.07    	16.471 	0.0707	      7876.2 	    306.53    	15.0211	0.0423	 1.4499	   --- 	 --- 	5143.45	---   	---   	  --- 	    ---  	  0.3  	Trumpler_16
-0.2563	 0.2721	-0.0117	  890.977	  206.966	  375.332	1.193	16	 ---	161.39027108571	0.0322	-59.7873871972 	0.0306	5350310579617216256	  0.404  	0.0339	 -6.586	0.058	  1.97 	0.054	0	   299290.0 	    335.91   	11.9981	0.0012	   208870.0  	    1009.2     	12.0517	0.0052	    148180.0 	    394.78    	11.835 	0.0029	 0.2167	   --- 	 --- 	9189.0 	0.9453	0.466 	  --- 	    ---  	  0.6  	Trumpler_16
 0.4902	-0.0126	-0.1838	  420.38 	   29.582	   41.273	1.907	14	 ---	161.3083183086 	0.0503	-59.74057864673	0.0516	5350310927536307200	  0.3845 	0.0561	 -6.337	0.122	  2.599	0.129	0	     6052.2 	     14.397  	16.2336	0.0026	     4031.8  	     136.3     	16.3376	0.0367	      7511.9 	    182.0     	15.0726	0.0263	 1.2651	   --- 	 --- 	5143.45	---   	---   	  --- 	    ---  	  0.1  	Trumpler_16
-0.1044	 0.4093	 0.1255	  554.677	   25.168	  118.405	2.261	16	 ---	161.39454060512	0.1362	-59.79824301645	0.1484	5350310476539330944	  0.3552 	0.1848	 -6.822	0.262	  2.721	0.229	0	     2468.7 	      4.4507 	17.2072	0.002 	      431.29 	      17.136   	18.7645	0.0431	      5150.9 	     43.503   	15.4822	0.0092	 3.2823	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	Trumpler_16
-0.1985	 0.2485	 0.0564	  391.372	   61.743	   64.834	1.791	17	 ---	161.31630689581	0.0928	-59.79949539818	0.0828	5350309239588748032	  0.4513 	0.1046	 -7.47 	0.172	  3.287	0.151	0	     1593.9 	      4.0726 	17.6822	0.0028	     1076.0  	      17.427   	17.7719	0.0176	      1778.5 	     27.431   	16.6368	0.0167	 1.1351	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	Trumpler_16
