pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.0348	 0.246 	-0.0257	 1252.749	   33.569	   44.421	1.487	15	 ---	175.2921725421 	0.0391	-61.46594344723	0.0371	5335675637525717632	  0.4329 	0.0504	 -6.64 	0.08 	  0.723	0.071	0	     9563.1 	      7.6337 	15.7369	0.0009	     5393.1  	     160.66    	16.0218	0.0323	      8828.3 	    198.74    	14.8972	0.0244	 1.1246	   --- 	 --- 	5114.0 	---   	---   	  1.88	    2.175	  0.3  	ASCC_67
 0.0705	 0.1312	-0.0041	 4160.811	 1105.943	  678.957	1.189	17	 ---	175.16870715132	0.0147	-61.44429549075	0.0148	5335676530878896128	  0.4464 	0.0184	 -6.972	0.03 	  1.029	0.027	0	    82440.0 	     19.813  	13.398 	0.0003	    52694.0  	      47.646   	13.547 	0.001 	     45361.0 	     66.81    	13.1202	0.0016	 0.4268	   --- 	 --- 	8037.0 	0.8525	0.428 	  --- 	    ---  	  0.4  	ASCC_67
-0.0046	 0.2271	 0.0937	  887.464	   84.473	  156.34 	1.301	17	 ---	175.21037760792	0.0586	-61.48132430093	0.0565	5335675362647718784	  0.4332 	0.074 	 -6.856	0.116	  0.877	0.102	0	     2695.8 	      3.0376 	17.1117	0.0012	     1112.6  	      13.17    	17.7356	0.0129	      2394.8 	     15.318   	16.3137	0.0069	 1.4218	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	ASCC_67
-0.0757	 0.3079	-0.0954	 3933.352	  633.368	  889.95 	1.195	16	 ---	175.24758695305	0.016 	-61.45041875446	0.0155	5335675843684160896	  0.4291 	0.0211	 -6.527	0.036	  0.772	0.03 	0	    67048.0 	     17.046  	13.6224	0.0003	    41521.0  	      65.556   	13.8057	0.0017	     38582.0 	     43.354   	13.2959	0.0012	 0.5098	   --- 	 --- 	7308.62	---   	---   	  2.35	   14.255	  0.1  	ASCC_67
 0.0547	 0.1798	 0.0139	 3146.015	  459.256	  727.264	1.211	16	 ---	174.71273542153	0.0201	-61.38358237237	0.0231	5335668903016420096	  0.4115 	0.0268	 -6.855	0.042	  0.885	0.044	0	    19614.0 	      6.2345 	14.957 	0.0003	    11054.0  	      24.069   	15.2426	0.0024	     12708.0 	     17.473   	14.5017	0.0015	 0.7408	   --- 	 --- 	6197.0 	1.3458	0.666 	  1.84	    4.499	  0.2  	ASCC_67
-0.0004	 0.1093	 0.1088	 1680.697	  347.959	  374.329	1.24 	17	 ---	174.91330777209	0.0337	-61.44698650929	0.0321	5335656086832444800	  0.4192 	0.0404	 -6.601	0.066	  0.809	0.057	0	     7499.9 	      4.4624 	16.0007	0.0006	     3849.5  	      11.063   	16.3879	0.0031	      5447.4 	     14.552   	15.4215	0.0029	 0.9664	   --- 	 --- 	5286.25	0.789 	0.377 	  1.59	    1.769	  0.1  	ASCC_67
 0.1127	 0.0499	-0.0585	  919.868	   85.142	  174.381	1.266	15	 ---	174.80596763794	0.0466	-61.40660437117	0.0409	5335657113280351744	  0.4296 	0.0508	 -6.895	0.09 	  0.826	0.087	0	     5205.1 	      5.6585 	16.3973	0.0012	     2633.2  	      30.927   	16.8002	0.0128	      3956.8 	     22.69    	15.7686	0.0062	 1.0316	   --- 	 --- 	5264.83	0.8115	0.394 	  1.3 	    1.172	  0.1  	ASCC_67
 0.0433	 0.1921	 0.0587	  565.347	   62.287	   43.246	1.734	16	 ---	175.08797562826	0.1415	-61.43747480633	0.1368	5335676462114969088	  0.5022 	0.1777	 -6.588	0.275	  1.297	0.231	0	     1190.8 	      2.1062 	17.9988	0.0019	      642.83 	      10.32    	18.3312	0.0174	      1422.0 	     32.882   	16.8797	0.0251	 1.4515	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	ASCC_67
 0.05  	 0.1755	 0.0475	 2040.379	  392.61 	  620.284	1.223	17	 ---	175.23344896904	0.0247	-61.474654552  	0.0246	5335675671885398144	  0.514  	0.0313	 -6.588	0.049	  0.89 	0.045	0	    12817.0 	      6.2815 	15.4189	0.0005	     6699.2  	      17.063   	15.7863	0.0028	      8979.7 	     14.477   	14.8788	0.0018	 0.9076	   --- 	 --- 	5441.07	0.819 	0.408 	  1.58	    1.971	  0.2  	ASCC_67
