pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.0563	 0.0441	-0.1947	  530.398000000	    34.779000000	   98.522000000	1.434	15	124.45438201138	0.1369	-42.94373928370	0.1831	5521109506150411392	  0.1286 	0.2024	 -2.465	0.308	  3.616	0.319	0	      709.19000	      1.33710	18.561500	0.002000	      211.27000	      6.07460 	19.539300	0.031200	      805.76001	      8.17850	17.496400	0.011000	 2.0429	       	     	       	      	      	      	         	0.00
-0.0385	 0.1740	-0.1322	 1052.852000000	   117.847000000	  224.481000000	1.271	15	124.44638943323	0.0628	-42.95026661381	0.0841	5521109471790649216	  0.4565 	0.0882	 -4.481	0.133	  3.504	0.132	0	     2527.89990	      2.40100	17.181400	0.001000	     1035.30005	      8.78470 	17.813800	0.009200	     2178.50000	      9.70470	16.416500	0.004800	 1.3973	       	     	       	      	      	      	         	0.00
 0.0542	 0.1225	-0.1664	 1159.003000000	    77.993000000	  274.499000000	1.388	15	124.46627136817	0.0560	-42.94582557885	0.0739	5521109510457924096	  0.0747 	0.0807	 -2.089	0.122	  2.974	0.128	0	     2996.10010	      2.58500	16.997000	0.000900	      862.31000	     11.05600 	18.012200	0.013900	     3295.30005	     12.00500	15.967200	0.004000	 2.0451	       	     	3682.0 	1.5575	0.7502	      	         	0.00
-0.0175	 0.1051	 0.0554	  780.861000000	    41.799000000	  145.561000000	1.367	15	124.49824582535	0.0849	-42.93136000359	0.1139	5521109579177408512	  0.1138 	0.1204	 -3.170	0.189	  3.780	0.216	0	     1291.19995	      1.65360	17.910800	0.001400	      453.98001	     10.86100 	18.708800	0.026000	     1311.69995	      9.01150	16.967300	0.007500	 1.7415	       	     	       	      	      	      	         	0.00
-0.0217	 0.1503	 0.0764	 2529.403000000	   433.309000000	  605.186000000	1.273	15	124.48565626824	0.0205	-42.93103828050	0.0287	5521109647896880512	  0.2042 	0.0302	 -3.679	0.045	  4.376	0.052	0	    17267.00000	      6.82650	15.095300	0.000400	     7553.79980	     17.43300 	15.656000	0.002500	    14420.00000	     23.82700	14.364500	0.001800	 1.2915	       	     	4774.1 	      	      	      	         	0.00
-0.0123	 0.1299	 0.0532	 3048.792000000	   410.825000000	  921.296000000	1.246	15	124.48633157963	0.0199	-42.93209139181	0.0276	5521109647896880640	  0.9886 	0.0294	  3.042	0.044	 -7.324	0.049	0	    19949.00000	      6.54330	14.938600	0.000400	     9162.20020	     22.30200 	15.446400	0.002600	    15687.00000	     17.02800	14.273000	0.001200	 1.1734	       	     	4908.5 	      	      	  1.32	    0.909	0.00
-0.0027	 0.1913	 0.0921	  284.237000000	    77.037000000	  240.743000000	1.498	15	124.48756814876	0.1424	-42.92758306112	0.1849	5521109647896880000	 -0.6976 	0.1991	 -2.613	0.313	 -3.643	0.347	0	     2173.60010	      7.64730	17.345400	0.003800	      623.90997	      8.09880 	18.363600	0.014100	     2632.30005	     10.93400	16.211100	0.004500	 2.1525	       	     	       	      	      	      	         	0.00
-0.0712	 0.1759	 0.0395	 1748.732000000	   182.192000000	  373.877000000	1.357	15	124.48211212934	0.0309	-42.94337810107	0.0411	5521109544817667328	  0.2988 	0.0448	 -3.399	0.069	  3.915	0.075	0	     9179.09961	      5.24900	15.781400	0.000600	     2838.50000	     15.58000 	16.718600	0.006000	     9615.00000	     25.71700	14.804600	0.002900	 1.9141	       	     	3871.0 	      	      	      	         	0.00
 0.0684	 0.0228	-0.0196	 1948.325000000	   128.307000000	  605.376000000	1.385	14	124.49890904307	0.0288	-42.93759050631	0.0403	5521109579177410944	  0.1123 	0.0426	 -2.874	0.063	  3.112	0.070	0	    11370.00000	      5.83560	15.549000	0.000600	     3309.19995	     25.79200 	16.552100	0.008500	    12439.00000	     20.54800	14.525000	0.001800	 2.0271	       	     	3675.0 	1.4110	0.7090	      	         	0.00
-0.0567	 0.1322	 0.0368	  590.894000000	    23.256000000	   54.028000000	1.464	15	124.50229819123	0.0997	-42.93575687707	0.1367	5521109579177411456	  0.3948 	0.1417	  0.306	0.217	  3.331	0.252	0	     1029.30005	      1.74190	18.157100	0.001800	      380.03000	     16.34100 	18.901900	0.046700	     1126.40002	     20.84900	17.132700	0.020100	 1.7692	       	     	       	      	      	      	         	0.00
