pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.0813	-0.2359	 0.174 	 1854.728	  440.753	  732.517	1.303	19	 ---	339.34263274409	0.0232	 64.05978234127	0.022 	2205354488327756160	  1.0417 	0.0247	 -3.051	0.042	 -1.187	0.039	0	    16986.0 	      9.1582 	15.1131	0.0006	     6367.9  	      14.448   	15.8414	0.0025	     15771.0 	     21.53    	14.2672	0.0015	 1.5741	   --- 	 --- 	4360.53	---   	---   	  1.61	    0.843	  0.8  	FSR_0398
 0.1721	-0.1329	 0.2058	  325.781	   92.72 	  104.822	1.33 	17	 ---	339.20316632785	0.0261	 63.985427752  	0.0252	2205349781043606144	  1.0772 	0.027 	 -3.784	0.047	 -1.459	0.047	0	    14151.0 	     43.438  	15.3114	0.0033	     4720.2  	      50.908   	16.1665	0.0117	     14108.0 	    134.59    	14.3882	0.0104	 1.7782	   --- 	 --- 	4192.0 	2.872 	1.4587	  1.6 	    0.716	  0.8  	FSR_0398
 0.1184	-0.1654	 0.1726	  533.363	  104.22 	  236.205	1.389	18	 ---	339.09534292322	0.0388	 64.05993979155	0.0349	2205354041651134080	  1.0656 	0.0428	 -3.176	0.075	 -1.159	0.067	0	     5882.2 	     11.028  	16.2645	0.002 	     1584.6  	      15.205   	17.3516	0.0104	      6584.5 	     27.876   	15.2156	0.0046	 2.136 	   --- 	 --- 	3837.56	2.9233	1.5085	  1.4 	    0.38 	  1.0  	FSR_0398
 0.1278	-0.1561	 0.2477	 1125.922	  230.342	  398.293	1.287	19	 ---	339.10176981842	0.0233	 64.06541767896	0.0214	2205354076010871936	  1.0458 	0.026 	 -3.14 	0.045	 -1.191	0.041	0	    15760.0 	     13.997  	15.1945	0.001 	     6270.1  	      27.221   	15.8582	0.0047	     14019.0 	     35.197   	14.3951	0.0027	 1.4631	   --- 	 --- 	4417.54	1.3445	0.6755	  1.48	    0.756	  1.0  	FSR_0398
 0.0684	-0.2367	 0.2036	 4188.608	  450.142	  845.171	1.282	18	 ---	339.11529071511	0.018 	 64.06258582845	0.0164	2205354007291396864	  1.0421 	0.0193	 -3.107	0.033	 -1.028	0.03 	0	    31542.0 	      7.5304 	14.4411	0.0003	    12733.0  	      28.286   	15.0891	0.0024	     27710.0 	     32.786   	13.6553	0.0013	 1.4338	   --- 	 --- 	4469.65	2.2378	1.1665	  2.04	    1.491	  1.0  	FSR_0398
 0.0905	-0.2151	 0.2063	 4774.066	  961.742	 1134.745	1.242	18	 ---	339.31317606716	0.0146	 64.13026706285	0.0142	2205355793997794304	  1.0217 	0.0166	 -3.06 	0.028	 -1.096	0.025	0	    71414.0 	     14.959  	13.5539	0.0002	    34226.0  	      35.588   	14.0155	0.0011	     54489.0 	     48.019   	12.9212	0.001 	 1.0943	   --- 	 --- 	5023.65	---   	---   	  2.27	    2.969	  1.0  	FSR_0398
 0.2027	-0.0639	 0.2959	  651.638	  100.355	  233.073	1.367	18	 ---	339.26292770281	0.0402	 64.10867677847	0.0385	2205355759638056832	  1.0918 	0.0477	 -3.083	0.082	 -0.937	0.075	0	     5475.6 	      8.4029 	16.3423	0.0017	     1636.0  	      16.302   	17.3169	0.0108	      5848.7 	     25.094   	15.3443	0.0047	 1.9727	   --- 	 --- 	3775.12	2.199 	1.102 	  1.39	    0.352	  1.0  	FSR_0398
-0.0005	-0.2895	 0.18  	 1081.396	  239.935	  350.864	1.322	18	 ---	339.46226857905	0.0256	 64.03955576945	0.023 	2205351533390270464	  1.0568 	0.0283	 -3.276	0.046	 -1.057	0.041	0	    13632.0 	     12.606  	15.352 	0.001 	     4618.9  	      19.251   	16.19  	0.0045	     13399.0 	     38.188   	14.4443	0.0031	 1.7458	   --- 	 --- 	4204.0 	---   	---   	  1.59	    0.712	  1.0  	FSR_0398
 0.0074	-0.3184	 0.2418	  894.602	  161.409	  277.252	1.314	17	 ---	339.15109990886	0.0267	 64.01883256607	0.0246	2205352976499259392	  1.0637 	0.0294	 -3.227	0.046	 -0.992	0.044	0	    16815.0 	     18.796  	15.1241	0.0012	     6117.8  	      37.902   	15.8849	0.0067	     15975.0 	     57.618   	14.2533	0.0039	 1.6316	   --- 	 --- 	4361.25	---   	---   	  1.57	    0.8  	  1.0  	FSR_0398
