pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.297 	-0.0693	 0.2183	 1310.419	  123.158	  276.582	1.267	18	 ---	  7.976562937  	0.058 	 63.24073112942	0.0581	 430791679420423680	  0.3147 	0.0763	 -2.836	0.114	 -0.343	0.102	0	     3029.8 	      2.3121 	16.9848	0.0008	     1301.9  	      10.571   	17.565 	0.0088	      2535.5 	      9.1674  	16.2517	0.0039	 1.3132	   --- 	 --- 	4812.34	2.227 	1.1263	  --- 	    ---  	  0.5  	NGC_146
-0.2737	-0.122 	 0.1122	 1775.957	  190.354	  385.256	1.241	17	 ---	  8.07084516379	0.0406	 63.20110800823	0.0415	 430779279862536576	  0.3008 	0.0545	 -2.666	0.081	 -0.678	0.073	0	     5448.9 	      3.0682 	16.3476	0.0006	     2706.3  	      14.217   	16.7705	0.0057	      4056.4 	     10.529   	15.7416	0.0028	 1.0289	   --- 	 --- 	5146.67	---   	---   	  --- 	    ---  	  0.3  	NGC_146
-0.3489	-0.1028	 0.1416	 1280.605	  383.549	  479.23 	1.206	17	 ---	  7.91079131955	0.0153	 63.29040768337	0.0171	 430792645801252608	  0.3495 	0.0211	 -2.79 	0.031	 -0.513	0.03 	0	    38554.0 	     30.106  	14.2232	0.0008	    23080.0  	      60.174   	14.4433	0.0028	     23435.0 	     48.902   	13.8372	0.0023	 0.6061	   --- 	 --- 	6722.42	---   	---   	  2.58	   12.214	  0.5  	NGC_146
-0.3042	-0.0563	 0.1405	 1921.345	  224.559	  420.393	1.243	18	 ---	  8.12696686354	0.0361	 63.22954488242	0.0362	 430779760898847744	  0.2354 	0.0468	 -2.868	0.07 	 -0.428	0.063	0	     6450.6 	      3.3574 	16.1644	0.0006	     3242.3  	      14.438   	16.5743	0.0048	      4776.0 	     11.361   	15.5643	0.0026	 1.01  	   --- 	 --- 	5211.71	---   	---   	  --- 	    ---  	  0.5  	NGC_146
-0.2629	-0.0165	 0.2031	 1571.056	  233.664	  294.749	1.26 	18	 ---	  8.04995717782	0.0422	 63.24940624895	0.0424	 430791541981484672	  0.2804 	0.0566	 -2.771	0.085	 -0.548	0.072	0	     4077.5 	      2.5954 	16.6624	0.0007	     1877.9  	       8.0369  	17.1672	0.0046	      3261.0 	     11.064   	15.9785	0.0037	 1.1886	   --- 	 --- 	4882.09	---   	---   	  --- 	    ---  	  0.4  	NGC_146
-0.2697	-0.0763	 0.2072	 1915.403	  335.173	  567.73 	1.23 	18	 ---	  7.93728613541	0.0306	 63.29110176385	0.0333	 430791889886420224	  0.2728 	0.0418	 -2.692	0.059	 -0.532	0.056	0	     6989.9 	      3.6493 	16.0772	0.0006	     3595.9  	      10.729   	16.4619	0.0032	      5002.1 	      8.8107  	15.514 	0.0019	 0.9478	   --- 	 --- 	5286.25	---   	---   	  --- 	    ---  	  0.3  	NGC_146
-0.3062	-0.1179	 0.2518	 1307.35 	  103.723	  335.93 	1.302	18	 ---	  8.13692255731	0.0583	 63.20332692772	0.0509	 430779412993726464	  0.2497 	0.0738	 -2.81 	0.113	 -0.747	0.09 	0	     2930.9 	      2.2418 	17.0209	0.0008	     1255.9  	      12.109   	17.604 	0.0105	      2560.0 	      7.6206  	16.2413	0.0032	 1.3627	   --- 	 --- 	4836.76	---   	---   	  --- 	    ---  	  0.1  	NGC_146
-0.3133	-0.0884	 0.2669	 1481.524	  266.733	  371.952	1.251	17	 ---	  8.03574715464	0.0479	 63.19752415724	0.0429	 430790992225547520	  0.2953 	0.0606	 -2.757	0.088	 -0.423	0.073	0	     4488.5 	      3.0297 	16.5581	0.0007	     2126.5  	       7.9725  	17.0322	0.0041	      3489.9 	      9.3827  	15.9049	0.0029	 1.1273	   --- 	 --- 	5029.93	2.168 	1.0735	  --- 	    ---  	  0.4  	NGC_146
-0.2623	-0.0564	 0.2725	 2225.495	  305.295	  598.301	1.251	17	 ---	  8.25205281763	0.0339	 63.17727528433	0.0291	 430778627027557248	  0.3532 	0.0416	 -2.767	0.063	 -0.481	0.052	0	     7571.9 	      3.4023 	15.9904	0.0005	     3672.2  	      12.028   	16.4391	0.0036	      5802.8 	      9.6988  	15.3528	0.0018	 1.0862	   --- 	 --- 	4990.67	---   	---   	  2.18	    2.652	  0.5  	NGC_146
