pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.0241	-0.1685	-0.064 	 2498.568	  378.704	  849.213	1.323	15	 ---	305.96923840844	0.0225	 38.30308483956	0.0233	2061114643120061952	  0.5934 	0.029 	 -3.488	0.047	 -5.897	0.048	0	    12487.0 	      4.9976 	15.4472	0.0004	     4447.2  	      11.743   	16.2312	0.0029	     12070.0 	     14.213   	14.5576	0.0013	 1.6735	   --- 	 --- 	4178.9 	---   	---   	  2.76	    2.097	  0.8  	NGC_6913
-0.0466	-0.0916	-0.0272	 4072.741	  866.746	  861.193	1.235	17	 ---	305.87115598369	0.0146	 38.48686977709	0.0181	2061130551679058432	  0.5344 	0.0198	 -3.476	0.033	 -5.747	0.04 	0	    29762.0 	      7.3075 	14.5042	0.0003	    14861.0  	      17.145   	14.9213	0.0013	     21901.0 	     25.431   	13.9108	0.0013	 1.0105	   --- 	 --- 	5202.67	---   	---   	  2.57	    4.375	  0.8  	NGC_6913
-0.0925	-0.1605	-0.0797	 2070.472	  315.613	  667.396	1.339	16	 ---	305.91689445216	0.0279	 38.29545034886	0.0296	2061115021077207296	  0.5359 	0.0374	 -3.5  	0.062	 -5.608	0.061	0	     7942.1 	      3.8359 	15.9385	0.0005	     2635.8  	       8.3514  	16.7991	0.0034	      7999.4 	     11.986   	15.0043	0.0016	 1.7948	   --- 	 --- 	3941.0 	2.678 	1.363 	  2.95	    1.893	  0.4  	NGC_6913
-0.099 	-0.2328	-0.176 	 5268.447	  673.335	 1350.689	1.277	17	 ---	305.94357455126	0.0129	 38.65550801486	0.0143	2061158176909306496	  0.5496 	0.0177	 -3.072	0.029	 -5.63 	0.028	0	    57655.0 	     10.943  	13.7863	0.0002	    23888.0  	      35.477   	14.4059	0.0016	     49748.0 	     36.832   	13.02  	0.0008	 1.386 	   --- 	 --- 	4568.71	---   	---   	  4.9 	    9.425	  0.7  	NGC_6913
-0.0552	-0.2199	-0.0493	 4330.002	  619.692	 1085.182	1.273	16	 ---	305.72998341499	0.0149	 38.37921001186	0.0185	2061125363358595200	  0.5688 	0.0202	 -3.459	0.031	 -5.879	0.036	1	    29242.0 	      6.7533 	14.5234	0.0003	    12619.0  	      20.363   	15.0989	0.0018	     24594.0 	     22.664   	13.7848	0.001 	 1.314 	   --- 	 --- 	4838.7 	---   	---   	  2.88	    4.097	  1.0  	NGC_6913
-0.0291	-0.1225	 0.0747	 1320.648	   59.926	  512.45 	1.463	16	 ---	306.10604167369	0.0497	 38.56979704074	0.0545	2061153985021198976	  0.5136 	0.0658	 -3.209	0.119	 -5.378	0.118	0	     3777.3 	      2.8602 	16.7454	0.0008	      784.46 	      13.091   	18.115 	0.0181	      4743.0 	      9.2555  	15.5718	0.0021	 2.5432	   --- 	 --- 	3832.03	2.7357	1.375 	  2.33	    1.055	  0.4  	NGC_6913
 0.0231	-0.1941	-0.0341	 2260.812	  759.748	 1054.04 	1.242	17	 ---	305.97947013659	0.0169	 38.48554568841	0.02  	2061129967563446656	  0.5836 	0.0225	 -3.377	0.036	 -5.877	0.04 	0	   685350.0 	    303.14   	11.0986	0.0005	   311950.0  	     410.59    	11.6162	0.0014	    539310.0 	    511.66    	10.4323	0.001 	 1.1839	   --- 	 --- 	4904.33	0.0847	0.033 	 13.12	   89.694	  0.7  	NGC_6913
-0.1102	-0.1622	-0.1378	 3207.046	  457.478	  702.044	1.257	17	 ---	305.82839855881	0.0191	 38.61057962258	0.0246	2061135052804950272	  0.4999 	0.0262	 -3.571	0.042	 -5.464	0.048	0	    16820.0 	      5.2447 	15.1238	0.0003	     7843.1  	      17.144   	15.6152	0.0024	     13292.0 	     18.933   	14.453 	0.0015	 1.1622	   --- 	 --- 	4960.33	---   	---   	  2.33	    2.962	  0.4  	NGC_6913
 0.0866	-0.066 	 0.1486	  627.655	  139.224	  215.104	1.361	15	 ---	305.88629907938	0.0429	 38.48695197099	0.0487	2061130517319312768	  0.6085 	0.0603	 -3.569	0.095	 -5.665	0.105	0	     4427.6 	      7.0542 	16.5729	0.0017	     1424.9  	      10.234   	17.467 	0.0078	      4599.6 	     21.383   	15.6051	0.005 	 1.8618	   --- 	 --- 	3950.0 	---   	---   	  1.93	    0.814	  0.3  	NGC_6913
