pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.0081	-0.1049	 0.1807	  666.847000000	    57.225000000	  126.524000000	1.274	13	 37.44970242939	0.1067	 57.64298462084	0.1033	 458060564224892544	 -0.0919 	0.1396	 -1.153	0.378	  0.444	0.250	0	     1162.09998	      1.74270	18.025200	0.001600	      476.29001	      8.32310 	18.656700	0.019000	     1004.79999	      7.94140	17.256800	0.008600	 1.4000	       	     	       	      	      	      	         	0.00
 0.1213	 0.0107	 0.1438	  543.832000000	    24.957000000	  122.629000000	1.313	13	 37.46310512234	0.1413	 57.63948112548	0.1364	 458060564224879616	  0.4851 	0.1826	 -2.793	0.465	  1.653	0.315	0	      764.76001	      1.40620	18.479600	0.002000	      264.25000	     10.58800 	19.296400	0.043500	      740.09998	      6.03530	17.588700	0.008900	 1.7077	       	     	       	      	      	      	         	0.00
 0.1897	 0.0378	 0.1084	  640.349000000	    28.981000000	   86.434000000	1.374	13	 37.43256867394	0.1153	 57.64567053413	0.1141	 458060632944378880	  0.8488 	0.1545	 -9.711	0.380	 -2.188	0.266	0	      922.76001	      1.44100	18.275600	0.001700	      263.67001	      9.09800 	19.298800	0.037500	     1003.90002	     11.61500	17.257700	0.012600	 2.0411	       	     	       	      	      	      	         	0.00
 0.1838	 0.0310	 0.1150	  655.031000000	    28.049000000	  148.836000000	1.295	13	 37.42338107408	0.1325	 57.65067530757	0.1313	 458060632944394496	  0.1861 	0.1779	 -0.766	0.436	  0.071	0.303	0	      816.27002	      1.24620	18.408800	0.001700	      313.22000	     11.16700 	19.111800	0.038700	      743.95001	      4.99840	17.583100	0.007300	 1.5287	       	     	       	      	      	      	         	0.00
 0.0281	-0.1136	 0.1519	  906.683000000	    68.451000000	  175.653000000	1.311	13	 37.43327144752	0.0773	 57.65411165650	0.0753	 458060637246087296	  0.3740 	0.1021	 -1.635	0.279	  0.152	0.188	0	     1920.59998	      2.11820	17.479800	0.001200	      677.03003	      9.89060 	18.274900	0.015900	     1841.50000	     10.48300	16.599000	0.006200	 1.6759	       	     	       	      	      	      	         	0.00
 0.1684	-0.0839	 0.0608	 1435.941000000	   182.320000000	  442.999000000	1.272	13	 37.43067244486	0.0398	 57.65248348392	0.0407	 458060637246087680	  0.2723 	0.0556	 -1.025	0.146	  0.697	0.107	0	     5662.79980	      3.94360	16.305800	0.000800	     2402.60010	     13.17800 	16.899700	0.006000	     4802.29980	     10.84000	15.558300	0.002500	 1.3414	       	     	4750.2 	      	      	      	         	0.00
 0.2889	 0.0028	-0.0001	 1563.236000000	   134.913000000	  392.883000000	1.304	13	 37.41883863415	0.0397	 57.64445423009	0.0401	 458060602886351872	  0.3724 	0.0543	  1.559	0.138	 -3.067	0.105	0	     5454.79980	      3.48940	16.346400	0.000700	     2055.89990	     15.23900 	17.068900	0.008000	     5056.39990	     12.87000	15.502300	0.002800	 1.5666	       	     	4360.5 	      	      	      	         	0.00
 0.2394	 0.0216	 0.0542	  776.511000000	   103.402000000	  272.522000000	1.293	13	 37.44349795458	0.0619	 57.64143941531	0.0631	 458060568526613632	  0.4227 	0.0853	 -0.331	0.213	 -0.872	0.156	0	     2441.89990	      3.14470	17.219000	0.001400	      902.06000	      8.72390 	17.963300	0.010500	     2256.50000	      8.28000	16.378300	0.004000	 1.5850	       	     	       	      	      	      	         	0.94
 0.3235	 0.0190	-0.0055	 1637.614000000	   147.069000000	  366.598000000	1.310	13	 37.36148159106	0.0422	 57.65414343231	0.0439	 458060774685042816	  0.4704 	0.0594	  1.788	0.148	 -0.285	0.118	0	     4820.50000	      2.94360	16.480600	0.000700	     1824.80005	     12.40800 	17.198400	0.007400	     4487.79980	     12.24200	15.631800	0.003000	 1.5665	       	     	4350.0 	2.5880	1.3353	  1.91	    1.179	0.00
 0.2840	 0.0449	-0.0443	 1290.229000000	    94.807000000	  257.765000000	1.366	13	 37.35637690654	0.0546	 57.64606428712	0.0573	 458060740325307392	  0.2783 	0.0777	 -1.653	0.188	  2.484	0.152	0	     3186.00000	      2.46930	16.930300	0.000800	     1024.40002	     10.80500 	17.825200	0.011500	     3326.89990	     12.90700	15.956800	0.004200	 1.8684	       	     	3922.7 	      	      	      	         	0.00
