pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.7304	 0.1976	-0.1451	 1270.413	   75.753	  276.037	1.427	17	 ---	 26.94022044271	0.0724	 60.88475065207	0.0865	 511175157765435392	  0.3024 	0.1107	 -1.067	0.13 	 -0.612	0.187	0	     1403.3 	      1.1046 	17.8205	0.0009	      366.67 	       4.8404  	18.9407	0.0143	      1635.9 	      5.9263  	16.7275	0.0039	 2.2131	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	NGC_663
-0.5699	 0.0476	 0.0025	 1601.006	  126.885	  276.183	1.294	20	 ---	 26.53907067373	0.0347	 60.98071373888	0.0402	 511189795013421440	  0.3845 	0.0587	 -1.28 	0.061	 -0.328	0.085	0	     3764.0 	      2.351  	16.7492	0.0007	     1592.5  	      12.551   	17.3462	0.0086	      3277.4 	     11.867   	15.9731	0.0039	 1.3731	   --- 	 --- 	4595.72	2.095 	1.0493	  --- 	    ---  	  0.1  	NGC_663
-0.6826	 0.0196	-0.0098	 5501.75 	  608.882	  771.022	1.237	19	 ---	 26.78033783312	0.0137	 61.00547647608	0.0167	 511188420623859456	  0.2945 	0.0235	 -1.176	0.024	 -0.298	0.036	0	    36398.0 	      6.6157 	14.2857	0.0002	    19794.0  	      32.509   	14.61  	0.0018	     25229.0 	     32.722   	13.7572	0.0014	 0.8529	   --- 	 --- 	5668.67	---   	---   	  4.24	   16.701	  0.6  	NGC_663
-0.6647	-0.2087	 0.2557	  945.129	  131.641	  130.459	1.48 	19	 ---	 26.35913940163	0.0528	 60.86744114811	0.0646	 511182373300809344	  0.2275 	0.1081	 -0.798	0.1  	 -0.973	0.142	0	     2761.2 	      2.9215 	17.0856	0.0011	     1339.3  	      10.174   	17.5342	0.0082	      2747.6 	     21.061   	16.1645	0.0083	 1.3696	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	NGC_663
-0.6547	 0.098 	-0.1029	 3839.729	  716.636	  868.021	1.229	18	 ---	 26.811874323  	0.0189	 60.97265097024	0.0239	 511187561630427648	  0.3514 	0.033 	 -1.161	0.034	 -0.26 	0.053	0	    12386.0 	      3.2258 	15.456 	0.0003	     6379.0  	       8.9013  	15.8395	0.0015	      8849.1 	     10.195   	14.8947	0.0013	 0.9448	   --- 	 --- 	5234.33	---   	---   	  2.49	    4.19 	  0.8  	NGC_663
-0.651 	 0.0139	 0.024 	 3990.552	  861.435	 1140.58 	1.213	19	 ---	 27.21027031196	0.013 	 60.90796741905	0.0153	 511195155134120832	  0.3045 	0.0207	 -0.989	0.022	 -0.284	0.031	1	    32486.0 	      8.1408 	14.4091	0.0003	    19031.0  	      22.093   	14.6527	0.0013	     20391.0 	     17.878   	13.9883	0.001 	 0.6644	   --- 	 --- 	6374.5 	1.2678	0.6143	  3.02	   13.566	  0.6  	NGC_663
-0.6042	-0.0345	 0.0539	 4198.962	  775.852	 1087.396	1.26 	20	 ---	 26.65552910011	0.0158	 60.9741942941 	0.0201	 511187080594092544	  0.2962 	0.0278	 -0.761	0.028	 -0.233	0.042	1	    17233.0 	      4.104  	15.0975	0.0003	     8022.7  	      10.34    	15.5906	0.0014	     13690.0 	     12.59    	14.4209	0.001 	 1.1697	   --- 	 --- 	4922.0 	---   	---   	  4.06	    8.72 	  0.2  	NGC_663
-0.5976	 0.0209	 0.03  	 1726.403	  116.705	  333.849	1.297	20	 ---	 26.44741469658	0.0408	 61.02330442497	0.0475	 511190890222482432	  0.3634 	0.0708	 -1.051	0.071	 -0.217	0.099	0	     2903.1 	      1.6816 	17.0312	0.0006	     1229.2  	      10.533   	17.6273	0.0093	      2535.3 	      7.5943  	16.2518	0.0033	 1.3755	   --- 	 --- 	4610.0 	1.5685	0.7883	  --- 	    ---  	  0.8  	NGC_663
-0.5682	-0.0401	 0.1469	 1500.186	  121.107	  349.538	1.305	19	 ---	 27.08486027539	0.0477	 61.06449172675	0.0567	 511200029912983680	  0.3149 	0.0852	 -1.107	0.082	 -0.406	0.115	0	     1991.2 	      1.3273 	17.4406	0.0007	      790.11 	       6.5241  	18.1072	0.009 	      1808.4 	      5.1737  	16.6187	0.0031	 1.4885	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.6  	NGC_663
