pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.0681	-0.2377	 0.0375	  823.465	  226.0  	  223.886	1.314	15	 ---	306.24564920843	0.0236	 42.15056304099	0.029 	2068863176438299392	  0.967  	0.0304	 -1.705	0.05 	 -6.091	0.053	0	    79085.0 	     96.04   	13.4431	0.0013	    27792.0  	     122.97    	14.2416	0.0048	     76155.0 	    340.15    	12.5577	0.0048	 1.6839	   --- 	 --- 	4255.0 	---   	---   	  4.03	    4.798	  0.3  	Dolidze_8
-0.0106	-0.0293	-0.1544	  555.116	   28.545	  174.165	1.488	15	 ---	306.22612291849	0.0865	 42.25060118643	0.0986	2068864825705821952	  0.9822 	0.1059	 -2.524	0.188	 -6.079	0.183	0	     1483.2 	      2.6719 	17.7604	0.002 	      319.27 	      11.185   	19.091 	0.038 	      1887.3 	     10.836   	16.5723	0.0062	 2.5187	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.9  	Dolidze_8
-0.1251	-0.09  	-0.1584	  580.758	  153.291	  254.148	1.348	16	 ---	306.23490010699	0.0355	 42.3298667575 	0.0371	2068866749851177472	  0.9036 	0.0424	 -2.86 	0.075	 -6.12 	0.072	0	     6432.5 	     11.076  	16.1674	0.0019	     2085.2  	      13.603   	17.0535	0.0071	      6586.1 	     25.914   	15.2154	0.0043	 1.8382	   --- 	 --- 	3946.0 	2.215 	1.0945	  1.57	    0.538	  0.9  	Dolidze_8
-0.017 	-0.0316	-0.1708	  511.127	   18.898	  147.627	1.497	15	 ---	306.2053095201 	0.1179	 42.24673816532	0.1272	2068864993201560320	  0.9564 	0.1415	 -2.301	0.255	 -6.02 	0.261	0	     1198.9 	      2.3456 	17.9914	0.0021	      252.32 	      13.352   	19.3465	0.0575	      1542.1 	     10.446   	16.7917	0.0074	 2.5548	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.7  	Dolidze_8
-0.0726	-0.0037	-0.0818	  126.962	   24.434	   46.616	1.435	16	 ---	306.20498113169	0.0475	 42.2989398023 	0.0578	2068865238022689664	  0.8861 	0.0629	 -2.332	0.103	 -6.314	0.119	0	     3488.0 	     27.473  	16.8319	0.0086	      914.98 	      37.447   	17.9479	0.0444	      4088.7 	     87.711   	15.733 	0.0233	 2.2149	   --- 	 --- 	3869.0 	2.8917	1.485 	  1.26	    0.319	  0.5  	Dolidze_8
-0.0481	-0.133 	-0.1323	 2149.714	  285.819	  592.695	1.28 	16	 ---	306.27047681388	0.0286	 42.30836920782	0.0322	2068866578052479616	  0.8096 	0.0353	 -1.946	0.06 	 -5.745	0.06 	0	    10959.0 	      5.0979 	15.5889	0.0005	     4418.5  	      15.459   	16.2382	0.0038	      9613.7 	     16.22    	14.8047	0.0018	 1.4335	   --- 	 --- 	4450.75	---   	---   	  1.56	    0.865	  0.5  	Dolidze_8
 0.0489	-0.0774	 0.143 	 2486.943	  589.278	  599.883	1.167	13	 ---	306.14123230445	0.0292	 42.23760831307	0.0298	2068911481927280768	  0.9896 	0.0349	 -2.578	0.058	 -6.213	0.055	0	  1289700.0 	    518.59   	10.4121	0.0004	   898050.0  	    1524.0     	10.4681	0.0018	    606820.0 	   1011.6     	10.3043	0.0018	 0.1639	   --- 	 --- 	8967.0 	0.6925	0.3567	  --- 	    ---  	  1.0  	Dolidze_8
-0.2404	-0.0875	-0.1424	  455.958	   45.462	  162.22 	1.709	14	 ---	306.17725466785	0.1043	 42.47842004516	0.0974	2068915781195295104	  0.8218 	0.1123	 -2.32 	0.227	 -5.794	0.193	0	     1687.6 	      3.7011 	17.6202	0.0024	      575.65 	      12.662   	18.451 	0.0239	      2308.9 	     14.233   	16.3534	0.0067	 2.0976	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.6  	Dolidze_8
-0.1167	-0.2082	-0.2306	 1908.851	  316.004	  484.804	1.239	14	 ---	306.01241054851	0.0314	 42.51125196971	0.0311	2068919492048595456	  0.9923 	0.0406	 -3.054	0.067	 -6.386	0.064	0	     9331.8 	      4.8887 	15.7635	0.0006	     4055.8  	      12.835   	16.3312	0.0034	      7507.7 	     15.486   	15.0732	0.0022	 1.258 	   --- 	 --- 	4809.1 	---   	---   	  0.95	    0.433	  0.8  	Dolidze_8
