pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.0259	-0.0164	 0.0943	 1917.949000000	   200.686000000	  545.865000000	1.349	16	226.55612414612	0.0410	-62.36124350715	0.0374	5874534122956606464	  0.4066 	0.0494	 -3.728	0.066	 -0.111	0.081	0	     5313.79980	      2.77050	16.374900	0.000600	     1767.40002	      8.80660 	17.233100	0.005400	     5402.00000	      9.89630	15.430500	0.002000	 1.8026	       	     	3942.1 	2.0470	1.0192	  3.18	    2.199	0.00
 0.2585	-0.0811	 0.0719	  510.633000000	    21.288000000	   50.531000000	1.422	16	226.54347806874	0.1853	-62.35761214404	0.1701	5874534187338126720	 -0.0288 	0.2355	 -7.083	0.315	 -3.212	0.381	0	      457.54999	      0.89604	19.037300	0.002100	      158.24001	      7.43310 	19.853100	0.051000	      492.41000	      9.74480	18.031100	0.021500	 1.8220	       	     	       	      	      	      	         	0.00
 0.1015	 0.0036	 0.2149	  543.441000000	    32.219000000	  119.366000000	1.518	16	226.54318613485	0.1624	-62.36302916560	0.1626	5874534187338125184	  0.4744 	0.2138	 -5.230	0.264	 -5.248	0.339	0	      916.96997	      1.68730	18.282500	0.002000	      309.48999	      9.60580 	19.124800	0.033700	     1082.00000	      9.06470	17.176300	0.009100	 1.9485	       	     	       	      	      	      	         	0.00
 0.0820	 0.0381	 0.1005	  646.936000000	    26.410000000	   95.496000000	1.577	16	226.55059116142	0.1335	-62.35650397095	0.1298	5874534187320212096	  0.0779 	0.1820	 -6.280	0.224	 -4.324	0.294	0	      705.14001	      1.09000	18.567700	0.001700	      204.57001	      7.74610 	19.574300	0.041100	      907.34998	      9.50150	17.367500	0.011400	 2.2068	       	     	       	      	      	      	         	0.00
 0.1258	-0.0608	 0.1216	  755.712000000	    36.738000000	  129.554000000	1.434	16	226.51932752544	0.1078	-62.35841527957	0.0919	5874534157316357376	  0.5771 	0.1288	 -1.845	0.171	 -6.991	0.192	0	     1161.19995	      1.53660	18.026100	0.001400	      373.23001	     10.15900 	18.921500	0.029600	     1292.09998	      9.97340	16.983700	0.008400	 1.9378	       	     	       	      	      	      	         	0.00
 0.0183	 0.0690	 0.1177	 1228.716000000	    65.822000000	  246.141000000	1.375	16	226.53473880981	0.0670	-62.35630244962	0.0674	5874534191676094976	  0.3354 	0.0923	 -8.017	0.113	 -2.025	0.150	0	     1960.59998	      1.59570	17.457400	0.000900	      618.40002	      9.39510 	18.373200	0.016500	     2077.10010	      8.43880	16.468300	0.004400	 1.9050	       	     	       	      	      	      	         	0.00
 0.1789	-0.0164	 0.1974	 1563.254000000	   137.157000000	  243.362000000	1.358	15	226.52373081843	0.0613	-62.36193036858	0.0568	5874534157316351616	  0.2279 	0.0732	 -6.293	0.095	 -4.484	0.113	0	     3157.89990	      2.02010	16.939900	0.000700	     1151.40002	      8.39490 	17.698300	0.007900	     3137.89990	     12.89400	16.020300	0.004500	 1.6780	       	     	4211.0 	      	      	      	         	0.00
 0.0940	 0.0069	 0.2344	  655.092000000	    37.617000000	   98.359000000	1.397	16	226.54775662210	0.1381	-62.35913607317	0.1234	5874534191676088832	  0.0071 	0.1736	 -3.448	0.220	 -2.734	0.254	0	      806.14001	      1.23060	18.422300	0.001700	      242.73000	      6.45290 	19.388600	0.028900	      883.79999	      8.98540	17.396000	0.011000	 1.9925	       	     	       	      	      	      	         	0.00
 0.0396	-0.0146	 0.1846	  835.560000000	    31.172000000	  132.618000000	1.383	16	226.50973503548	0.1083	-62.36535748190	0.1037	5874534157316350720	  0.7207 	0.1454	 -5.550	0.177	 -4.350	0.217	0	      944.54999	      1.13040	18.250300	0.001300	      269.35001	      8.64080 	19.275600	0.034800	     1036.80005	      7.81800	17.222700	0.008200	 2.0529	       	     	       	      	      	      	         	0.00
 0.0519	 0.0046	 0.1466	  508.519000000	    24.257000000	   69.696000000	1.387	16	226.53641614322	0.1899	-62.35278188289	0.1748	5874534187321053056	  0.3332 	0.2464	 -5.392	0.306	 -9.680	0.369	0	      494.53000	      0.97249	18.952900	0.002100	      162.49001	      6.69840 	19.824300	0.044800	      523.42999	      7.51020	17.964800	0.015600	 1.8596	       	     	       	      	      	      	         	0.00
