pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.0856	-0.108 	-0.0812	  831.126	   48.244	  250.114	1.499	16	 ---	304.49843513771	0.0642	 40.65619928627	0.0751	2062346779036761600	  0.8614 	0.0839	 -2.678	0.137	 -6.5  	0.135	0	     2225.5 	      2.6777 	17.3198	0.0013	      568.0  	      11.774   	18.4655	0.0225	      2768.9 	     11.071   	16.1561	0.0043	 2.3094	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.5  	Collinder_419
 0.0082	 0.0126	 0.0548	  521.352	   31.656	  192.267	1.572	15	 ---	304.54120863014	0.0703	 40.67453602368	0.0931	2062347230009435648	  0.9277 	0.0987	 -3.034	0.154	 -5.942	0.17 	0	     2487.4 	      4.7711 	17.199 	0.0021	      560.67 	      17.711   	18.4796	0.0343	      3348.9 	     17.418   	15.9497	0.0056	 2.53  	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.9  	Collinder_419
-0.2144	-0.0443	-0.1696	  301.133	   22.952	   92.981	1.611	13	 ---	304.63701168777	0.0886	 40.67355927997	0.1098	2062347569310766848	  1.0779 	0.1141	 -2.344	0.192	 -6.745	0.202	0	     1426.8 	      4.7381 	17.8025	0.0036	      315.65 	      13.753   	19.1034	0.0473	      1983.6 	     21.333   	16.5183	0.0117	 2.5851	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.6  	Collinder_419
-0.0565	-0.0528	-0.0536	  408.018	  102.409	  121.406	1.384	16	 ---	304.60438015962	0.0429	 40.63937248781	0.0505	2062345958707497344	  0.9254 	0.0559	 -2.591	0.096	 -6.5  	0.097	0	     4631.4 	     11.351  	16.5241	0.0027	     1401.9  	      13.69    	17.4846	0.0106	      5007.2 	     41.244   	15.5129	0.0089	 1.9716	   --- 	 --- 	3883.93	---   	---   	  1.37	    0.385	  0.7  	Collinder_419
-0.0636	-0.0549	-0.0895	 5549.332	  916.659	 1179.332	1.186	16	 ---	304.54076328232	0.0194	 40.68826860014	0.0246	2062347230017843328	  0.9731 	0.0264	 -2.748	0.041	 -6.419	0.045	0	   274760.0 	     49.512  	12.091 	0.0002	   178630.0  	     194.88    	12.2215	0.0012	    147200.0 	    124.81    	11.8422	0.0009	 0.3793	   --- 	 --- 	8029.0 	0.8607	0.4375	  --- 	    ---  	  1.0  	Collinder_419
 0.0192	-0.0824	 0.011 	  595.271	   60.055	  188.268	1.521	14	 ---	304.48780041039	0.0537	 40.70368755199	0.0666	2062358981048382976	  0.9544 	0.0754	 -2.948	0.11 	 -6.159	0.12 	0	     3342.7 	      5.6154 	16.8781	0.0018	      715.9  	      11.921   	18.2143	0.0181	      4367.7 	     23.199   	15.6613	0.0058	 2.553 	   --- 	 --- 	3696.67	---   	---   	  1.33	    0.297	  1.0  	Collinder_419
 0.0753	-0.1679	-0.159 	  278.883	    ---  	    ---  	---  	 8	 ---	304.48434035897	0.0777	 40.70529990657	0.2082	2062359187198474112	  0.96   	0.1241	 -2.968	0.151	 -5.888	0.481	0	     3463.7 	     12.42   	16.8395	0.0039	        ---  	       ---     	 ---   	---   	         --- 	      ---     	 ---   	---   	 ---   	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  1.0  	Collinder_419
-0.0602	 0.0879	-0.0364	  159.669	   40.904	   54.401	1.435	15	 ---	304.46631113315	0.0465	 40.66862539264	0.0616	2062358568731519872	  0.9397 	0.0695	 -3.112	0.105	 -6.402	0.107	0	     4379.1 	     27.426  	16.5849	0.0068	     1167.9  	      28.552   	17.6829	0.0265	      5116.9 	     94.059   	15.4894	0.02  	 2.1935	   --- 	 --- 	3878.0 	2.9183	1.4938	  1.32	    0.354	  0.9  	Collinder_419
 0.0026	-0.2382	-0.144 	  470.418	   35.594	   96.16 	1.592	13	 ---	304.50222704233	0.082 	 40.71458892469	0.1009	2062359118487334144	  0.9618 	0.113 	 -3.398	0.169	 -5.915	0.167	0	     1677.6 	      3.5663 	17.6266	0.0023	      347.55 	       9.7643  	18.9988	0.0305	      2322.6 	     24.153   	16.347 	0.0113	 2.6518	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.9  	Collinder_419
