pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.0204	 0.1030	 0.2055	  633.555000000	    20.578000000	   23.104000000	1.505	16	187.57891071373	0.1237	-64.34815362829	0.1404	5861289199684406272	  0.1054 	0.1689	 -6.606	0.280	 -0.561	0.266	0	      820.95001	      1.29580	18.402600	0.001700	      285.19000	     13.85900 	19.213500	0.052800	      950.13000	     41.12500	17.317500	0.047000	 1.8961	       	     	       	      	      	      	         	0.00
-0.0350	 0.1104	 0.2758	  634.853000000	    38.277000000	   79.124000000	1.407	15	187.57165613914	0.1296	-64.35174076105	0.1330	5861289195396257280	  0.2686 	0.1733	 -6.450	0.258	 -1.391	0.233	0	      792.90997	      1.24900	18.440300	0.001700	      316.82001	      8.27710 	19.099300	0.028400	      799.15002	     10.10000	17.505400	0.013700	 1.5940	       	     	       	      	      	      	         	0.00
-0.1442	 0.0188	 0.3681	  707.180000000	    39.950000000	   84.680000000	1.363	14	187.53716175869	0.1137	-64.36124436360	0.1126	5861289161022017152	  0.4257 	0.1503	 -7.790	0.226	  1.429	0.200	0	     1079.19995	      1.52610	18.105600	0.001500	      376.01001	      9.41200 	18.913400	0.027200	     1095.30005	     12.93500	17.163100	0.012800	 1.7503	       	     	       	      	      	      	         	0.00
-0.0645	 0.0138	 0.2745	  786.335000000	    27.969000000	  114.396000000	1.493	15	187.55762261721	0.1030	-64.35630543635	0.1046	5861289161014365824	  0.0308 	0.1357	 -5.877	0.263	  1.027	0.191	0	     1131.19995	      1.43860	18.054500	0.001400	      308.95999	     11.04700 	19.126600	0.038800	     1379.80005	     12.06100	16.912400	0.009500	 2.2142	       	     	       	      	      	      	         	0.00
-0.0260	 0.1772	 0.2612	  936.979000000	    33.493000000	  151.035000000	1.455	15	187.54755698634	0.0811	-64.35554145226	0.0848	5861289161014366336	  0.1271 	0.1101	 -6.859	0.161	  0.554	0.157	0	     1497.09998	      1.59780	17.750300	0.001200	      345.75000	     10.32300 	19.004500	0.032400	     1833.09998	     12.13700	16.604000	0.007200	 2.4005	       	     	       	      	      	      	         	0.00
 0.0658	 0.0795	 0.1005	 1628.599000000	   212.024000000	  294.055000000	1.264	15	187.57329096978	0.0394	-64.35997349822	0.0438	5861289126653716352	  0.4681 	0.0538	 -7.805	0.082	  0.717	0.082	0	     6323.39990	      3.88280	16.186000	0.000700	     3139.19995	     14.80600 	16.609300	0.005100	     4853.00000	     16.50400	15.546900	0.003700	 1.0624	       	     	5048.2 	0.8400	0.3923	  1.46	    1.246	0.00
-0.0254	 0.1699	 0.2410	 1823.415000000	   203.211000000	  345.989000000	1.288	15	187.56609781311	0.0337	-64.35679535918	0.0379	5861289195373196800	  0.1288 	0.0457	 -6.661	0.066	 -0.033	0.070	0	     7196.50000	      3.94670	16.045600	0.000600	     3300.89990	     16.24400 	16.554800	0.005300	     5967.00000	     17.24600	15.322500	0.003100	 1.2323	       	     	4905.2 	      	      	      	         	0.00
 0.0944	 0.2773	 0.2862	  537.295000000	    63.989000000	  126.308000000	1.430	16	187.59486087519	0.1369	-64.34960019303	0.1419	5861289199766721280	  1.3341 	0.1944	 -2.230	0.280	  0.935	0.267	0	     1620.90002	      3.01670	17.664000	0.002000	      647.39001	     10.11700 	18.323500	0.017000	     1670.80005	     13.22800	16.704600	0.008600	 1.6189	       	     	       	      	      	      	         	0.00
 0.0133	 0.1929	 0.1768	 2518.568000000	   468.516000000	  579.046000000	1.247	15	187.57343027718	0.0232	-64.34780550170	0.0265	5861289199766720128	  0.4277 	0.0327	 -6.096	0.048	 -0.036	0.049	0	    14302.00000	      5.67870	15.299900	0.000400	     6848.70020	     14.61800 	15.762400	0.002300	    10987.00000	     18.97400	14.659700	0.001900	 1.1026	       	     	5070.8 	      	      	  2.38	    3.361	0.00
 0.0313	 0.1285	 0.1985	 1730.334000000	   195.144000000	  649.293000000	1.423	16	187.58887708139	0.0288	-64.35404356268	0.0292	5861289131047229696	  0.1711 	0.0373	 -6.937	0.058	  0.291	0.055	0	    14380.00000	      8.31080	15.293900	0.000600	     4194.70020	     21.49500 	16.294600	0.005600	    16271.00000	     25.05900	14.233400	0.001700	 2.0613	       	     	3665.2 	1.6915	0.8060	      	         	0.00
