pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.06  	 0.2563	-0.2151	 2791.377	  437.102	  935.457	1.307	15	 ---	135.02213477026	0.0212	-48.96720485282	0.0233	5325400701315331328	  0.2719 	0.0263	 -4.474	0.044	  4.602	0.039	0	    25273.0 	      9.0539 	14.6817	0.0004	     9763.9  	      22.338   	15.3773	0.0025	     23276.0 	     24.882   	13.8447	0.0012	 1.5327	   --- 	 --- 	4368.15	---   	---   	  7.48	   18.34 	  0.6  	Collinder_205
 0.0862	 0.1571	-0.1809	 1115.37 	   74.825	  151.642	1.403	15	 ---	135.32298540755	0.0749	-49.02242645433	0.0767	5325409046428491776	  0.3858 	0.0881	 -5.491	0.163	  3.539	0.149	0	     2006.1 	      1.7986 	17.4325	0.001 	      584.62 	       7.8131  	18.4342	0.0145	      2230.9 	     14.711   	16.3907	0.0072	 2.0435	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	Collinder_205
 0.1105	 0.1723	-0.169 	  835.729	   46.103	  156.24 	1.382	16	 ---	134.97345925115	0.0866	-49.08887857596	0.0856	5325399082105405440	  0.3091 	0.1001	 -4.114	0.19 	  3.548	0.17 	0	     1402.6 	      1.6783 	17.821 	0.0013	      531.33 	      11.525   	18.538 	0.0235	      1407.4 	      9.0082  	16.8908	0.0069	 1.6471	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.6  	Collinder_205
 0.1269	 0.186 	-0.1075	  870.402	   30.801	  108.901	1.599	15	 ---	135.0093237427 	0.0924	-49.10768249763	0.1018	5325398807227459584	  0.3736 	0.1136	 -4.303	0.205	  3.783	0.177	0	     1557.1 	      1.789  	17.7076	0.0012	      320.5  	      10.406   	19.0868	0.0353	      2169.1 	     19.918   	16.4212	0.01  	 2.6656	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	Collinder_205
 0.1222	 0.17  	-0.1542	 1038.685	   65.357	  160.802	1.365	16	 ---	135.1074173079 	0.0705	-49.02631552019	0.074 	5325396573843459968	  0.3311 	0.0831	 -4.056	0.151	  3.856	0.134	0	     2106.4 	      2.028  	17.3795	0.001 	      783.2  	      11.983   	18.1167	0.0166	      2091.4 	     13.006   	16.4608	0.0068	 1.6559	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.7  	Collinder_205
 0.0004	 0.2914	-0.1987	 2044.55 	  397.378	  184.981	1.332	15	 ---	134.90587476301	0.0233	-49.03256505385	0.0245	5325398777164558464	  0.2388 	0.0275	 -3.741	0.049	  4.077	0.042	0	    20672.0 	     10.111  	14.8999	0.0005	     8492.8  	      21.372   	15.5288	0.0027	     19045.0 	    102.96    	14.0625	0.0059	 1.4663	   --- 	 --- 	4453.5 	---   	---   	  7.27	   18.733	  0.4  	Collinder_205
 0.0516	 0.1463	-0.0527	  742.077	   51.389	  128.782	1.441	16	 ---	134.97303399239	0.1095	-49.0382111248 	0.1016	5325400044177022848	  0.2391 	0.1237	 -3.785	0.235	  4.275	0.197	0	     1226.7 	      1.6531 	17.9665	0.0015	      341.76 	       6.6505  	19.0171	0.0211	      1426.1 	     11.073   	16.8766	0.0084	 2.1405	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.5  	Collinder_205
 0.071 	 0.0777	-0.0496	 1484.942	   70.99 	  281.901	1.394	15	 ---	134.93736279174	0.0638	-49.0295984915 	0.0634	5325400220278945152	  0.2347 	0.0744	 -4.288	0.145	  4.856	0.116	0	     4097.6 	      2.7594 	16.657 	0.0007	     1265.8  	      17.831   	17.5955	0.0153	      4446.8 	     15.774   	15.6418	0.0039	 1.9537	   --- 	 --- 	3882.0 	---   	---   	  --- 	    ---  	  0.5  	Collinder_205
 0.0316	 0.2029	 0.0198	  541.22 	   33.068	  134.507	1.499	16	 ---	135.03800460997	0.15  	-49.10677338219	0.1573	5325395817929117312	  0.3163 	0.1827	 -4.713	0.333	  4.238	0.289	0	     1256.6 	      2.3218 	17.9404	0.002 	      402.95 	      12.185   	18.8383	0.0328	      1480.7 	     11.008   	16.8358	0.0081	 2.0025	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.5  	Collinder_205
