pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.0615	-0.2982	 0.1313	  659.704	   20.739	  115.498	1.632	10	 ---	249.2116952652 	0.1855	-38.70512900959	0.142 	6017603572369963776	  5.3332 	0.2045	-12.009	0.389	-21.041	0.293	0	     1748.8 	      2.6509 	17.5815	0.0016	      198.15 	       9.5543  	19.6089	0.0524	      2655.7 	     22.993   	16.2015	0.0094	 3.4075	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  1.0  	UPK_640
-0.2219	 0.0607	 0.3882	 1112.722	  138.014	  449.188	1.539	11	 ---	249.4164570564 	0.0738	-38.81353760142	0.0668	6017592336735361024	  5.5976 	0.0894	-12.794	0.182	-21.603	0.116	0	    14984.0 	     13.466  	15.2493	0.001 	     2057.6  	      14.909   	17.068 	0.0079	     20998.0 	     46.746   	13.9565	0.0024	 3.1115	   --- 	 --- 	3667.0 	0.8583	0.4912	  --- 	    ---  	  1.0  	UPK_640
-0.1542	-0.0206	 0.2219	  961.417	  153.733	  251.794	1.451	11	 ---	249.44446917855	0.0448	-38.8124648484 	0.0348	6017592401126416128	  6.0205 	0.0468	-13.317	0.107	-22.437	0.063	0	    51622.0 	     53.694  	13.9063	0.0011	    11419.0  	      74.281   	15.2073	0.0071	     63503.0 	    252.2     	12.7549	0.0043	 2.4524	   --- 	 --- 	3544.0 	---   	---   	  0.95	    0.129	  1.0  	UPK_640
 0.1877	-0.283 	 0.1374	  735.953	   17.756	  267.429	1.656	10	 ---	249.14153665223	0.1443	-38.80197482107	0.1148	6017601338986570368	  5.7188 	0.1643	-12.05 	0.297	-21.205	0.221	0	     2820.3 	      3.8322 	17.0626	0.0015	      275.88 	      15.537   	19.2496	0.0611	      4393.3 	     16.428   	15.655 	0.0041	 3.5946	   --- 	 --- 	3596.64	---   	---   	  --- 	    ---  	  1.0  	UPK_640
 0.0863	-0.2831	 0.146 	  916.543	   99.557	  182.31 	1.489	10	 ---	249.05213890584	0.0703	-38.73386735611	0.0583	6017602747735927040	  5.8944 	0.0822	-12.419	0.145	-20.704	0.113	0	    17588.0 	     19.189  	15.0753	0.0012	     3221.3  	      32.357   	16.5813	0.0109	     22959.0 	    125.94    	13.8595	0.006 	 2.7218	   --- 	 --- 	4065.55	---   	---   	  --- 	    ---  	  1.0  	UPK_640
-0.2044	 0.1914	 0.0552	  759.59 	   10.582	   80.141	1.746	 8	 ---	249.51287064641	0.0604	-38.76299175261	0.0493	6017594226521403264	  5.6483 	0.0637	-11.763	0.14 	-21.285	0.127	0	    22924.0 	     30.179  	14.7876	0.0014	     8874.5  	     838.66    	15.481 	0.1026	     31160.0 	    388.81    	13.5279	0.0135	 1.9531	   --- 	 --- 	4303.33	---   	---   	  --- 	    ---  	  1.0  	UPK_640
 0.343 	-0.4476	-0.0066	  460.231	   30.164	   46.315	2.793	 7	 ---	249.11238895255	0.1512	-38.70113345677	0.1166	6017604122125459968	  6.3057 	0.1665	-13.959	0.338	-20.765	0.255	0	     4056.1 	      8.8131 	16.6681	0.0024	      941.76 	      31.221   	17.9165	0.036 	     10386.0 	    224.25    	14.7208	0.0234	 3.1957	   --- 	 --- 	3709.0 	---   	---   	  --- 	    ---  	  0.7  	UPK_640
 0.4916	-0.3693	 0.0059	  231.896	   16.106	   36.361	2.899	 8	 ---	249.11267984615	0.3664	-38.70119516723	0.2622	6017604122105774848	  6.2291 	0.3108	-14.056	0.713	-20.261	0.538	0	     4001.6 	     17.256  	16.6828	0.0047	      898.25 	      55.771   	17.9679	0.0674	     10701.0 	    294.3     	14.6884	0.0299	 3.2795	   --- 	 --- 	3494.5 	---   	---   	  --- 	    ---  	  1.0  	UPK_640
-0.1516	-0.0092	 0.2746	  789.498	   16.548	  236.35 	1.595	11	 ---	249.45772606552	0.149 	-38.770846055  	0.1128	6017592886491187840	  5.6227 	0.1692	-13.471	0.325	-20.452	0.203	0	     2146.6 	      2.719  	17.359 	0.0014	      251.23 	      15.182   	19.3512	0.0656	      3172.6 	     13.424   	16.0084	0.0046	 3.3428	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.7  	UPK_640
