pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.2747	-0.0177	 0.2191	 3060.098	  586.45 	  719.103	1.239	16	 ---	239.87102932653	0.0318	-55.8573596348 	0.02  	5836441817537212800	  0.2574 	0.0362	 -2.551	0.053	 -2.971	0.046	0	    14277.0 	      4.6655 	15.3018	0.0004	     7151.5  	      12.195   	15.7154	0.0019	     10543.0 	     14.661   	14.7045	0.0015	 1.0109	   --- 	 --- 	5196.78	1.9133	0.9585	  --- 	    ---  	  0.814	UFMG45
-0.2775	-0.0318	 0.2567	 4603.362	  634.769	  350.453	1.251	16	 ---	239.7113966908 	0.0253	-55.89182620925	0.0162	5836442195493983488	  0.3248 	0.0295	 -2.582	0.042	 -2.854	0.037	0	    24704.0 	      5.3666 	14.7064	0.0002	    13244.0  	      20.865   	15.0463	0.0017	     17657.0 	     50.384   	14.1446	0.0031	 0.9017	   --- 	 --- 	5380.0 	---   	---   	  3.56	    9.583	  1.0  	UFMG45
-0.3649	 0.0027	 0.1946	 2129.126	  283.133	  282.271	1.299	16	 ---	239.80190105434	0.041 	-55.86071196202	0.0273	5836442465972320768	  0.2545 	0.0505	 -2.542	0.075	 -3.043	0.066	0	     6754.8 	      3.1726 	16.1143	0.0005	     3079.6  	      10.877   	16.6301	0.0038	      5693.9 	     20.172   	15.3734	0.0038	 1.2567	   --- 	 --- 	4903.67	---   	---   	  --- 	    ---  	  0.814	UFMG45
-0.3075	 0.0011	 0.2582	 6032.344	 1140.955	  732.223	1.222	16	 ---	239.78166002871	0.0198	-55.85743730791	0.0129	5836442465968587136	  0.2869 	0.0242	 -2.565	0.033	 -2.908	0.029	0	    65289.0 	     10.823  	13.6513	0.0002	    36431.0  	      31.93    	13.9477	0.001 	     43359.0 	     59.215   	13.1692	0.0015	 0.7785	   --- 	 --- 	5876.0 	1.8045	0.9102	  5.39	   31.152	  0.87 	UFMG45
-0.2747	-0.0042	 0.2805	 6900.972	 1226.827	 1498.106	1.218	14	 ---	239.71970982849	0.0342	-55.82784780116	0.0204	5836442813969472768	  0.3294 	0.0415	 -2.476	0.054	 -2.961	0.047	1	   156140.0 	     22.626  	12.7046	0.0002	    86623.0  	      70.607   	13.0073	0.0009	    103510.0 	     69.091   	12.2245	0.0007	 0.7828	   --- 	 --- 	5899.9 	1.587 	0.8012	  7.19	   56.466	  0.916	UFMG45
-0.373 	-0.0624	 0.2463	 6562.481	  928.15 	 1194.184	1.23 	15	 ---	239.89192758099	0.019 	-55.81205421349	0.0125	5836443432444628608	  0.3431 	0.0223	 -2.489	0.035	 -2.967	0.03 	0	    68055.0 	     10.37   	13.6062	0.0002	    36051.0  	      38.842   	13.9591	0.0012	     47686.0 	     39.932   	13.0659	0.0009	 0.8932	   --- 	 --- 	5315.9 	1.88  	0.8957	  5.76	   23.859	  0.916	UFMG45
-0.2083	-0.0782	 0.23  	 3864.676	  360.611	  780.021	1.245	16	 ---	239.83172637986	0.0271	-55.7593805304 	0.0195	5836444566316197120	  0.3126 	0.0311	 -2.546	0.049	 -2.898	0.042	0	    16283.0 	      4.2134 	15.159 	0.0003	     7899.7  	      21.906   	15.6074	0.003 	     12366.0 	     15.854   	14.5313	0.0014	 1.0761	   --- 	 --- 	5003.01	---   	---   	  3.59	    7.261	  0.997	UFMG45
-0.2133	-0.0915	 0.2642	 1617.789	  130.153	  196.481	1.296	16	 ---	239.82422086406	0.0602	-55.73295764383	0.0412	5836445012992829440	  0.3162 	0.0725	 -2.662	0.107	 -2.894	0.093	0	     2986.2 	      1.8458 	17.0006	0.0007	     1192.8  	       9.1649  	17.6599	0.0083	      2677.8 	     13.629   	16.1925	0.0055	 1.4675	   --- 	 --- 	4396.0 	---   	---   	  --- 	    ---  	  0.902	UFMG45
-0.2583	 0.0403	 0.2553	 4941.986	  914.295	  820.933	1.232	16	 ---	239.60240291494	0.021 	-55.85015565005	0.0143	5836465972435943680	  0.308  	0.0251	 -2.578	0.036	 -2.871	0.032	0	    49534.0 	     10.023  	13.9511	0.0002	    26949.0  	      29.475   	14.275 	0.0012	     34053.0 	     41.481   	13.4315	0.0013	 0.8435	   --- 	 --- 	5600.0 	1.8067	0.8927	  4.86	   20.889	  0.997	UFMG45
