pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.0544	-0.1634	-0.0662	  555.139000000	    28.821000000	   88.859000000	1.377	16	309.96832600656	0.0930	 46.13766436883	0.1149	2070494538155355648	  0.4159 	0.1155	  0.738	0.197	 -4.917	0.238	0	     1086.19995	      1.95670	18.098600	0.002000	      325.34000	     11.28800 	19.070600	0.037700	     1170.19995	     13.16900	17.091300	0.012200	 1.9793	       	     	       	      	      	      	         	0.00
 0.0125	-0.1479	-0.0949	 1042.497000000	    48.787000000	  255.813000000	1.404	16	310.00760162658	0.0639	 46.16705416017	0.0747	2070494709954122880	  0.3190 	0.0791	 -0.407	0.137	 -1.220	0.151	0	     2006.69995	      1.92490	17.432100	0.001000	      492.13000	     10.08700 	18.621200	0.022300	     2325.39990	      9.09040	16.345700	0.004200	 2.2755	       	     	       	      	      	      	         	0.00
 0.0345	-0.1439	-0.0804	  594.413000000	    22.026000000	  113.395000000	1.552	15	310.01069749533	0.0982	 46.15657578881	0.1215	2070494641234621824	  0.3730 	0.1217	 -1.130	0.210	  0.808	0.261	0	     1006.70001	      1.69350	18.181200	0.001800	      191.17999	      8.67980 	19.647800	0.049300	     1371.59998	     12.09600	16.918800	0.009600	 2.7290	       	     	       	      	      	      	         	0.00
 0.0226	-0.1627	-0.0551	 1037.591000000	    72.614000000	  201.669000000	1.323	16	309.99862557830	0.0601	 46.15729365861	0.0691	2070494709954100224	  0.4317 	0.0743	 -1.863	0.129	 -9.757	0.132	0	     2109.39990	      2.03290	17.378000	0.001000	      717.82001	      9.88540 	18.211400	0.015000	     2072.80005	     10.27800	16.470500	0.005400	 1.7408	       	     	       	      	      	      	         	0.00
 0.0303	-0.1564	-0.0967	  546.434000000	    20.860000000	   66.813000000	1.408	15	309.99777386126	0.1217	 46.16233416661	0.1490	2070494709954112384	  0.5335 	0.1505	 -5.413	0.260	 -2.416	0.319	0	      740.45001	      1.35510	18.514600	0.002000	      253.81000	     12.16700 	19.340100	0.052000	      788.79999	     11.80600	17.519500	0.016300	 1.8206	       	     	       	      	      	      	         	0.00
 0.1395	-0.0513	 0.0579	  790.282000000	    36.250000000	  147.567000000	1.335	15	309.98731236336	0.0952	 46.15425854541	0.1170	2070494675594352768	  0.5137 	0.1205	  0.516	0.205	  0.455	0.248	0	     1172.09998	      1.48310	18.016000	0.001400	      370.94000	     10.23300 	18.928100	0.030000	     1194.09998	      8.09180	17.069300	0.007400	 1.8588	       	     	       	      	      	      	         	0.00
 0.0219	-0.1278	-0.0413	 1414.556000000	   270.724000000	  558.368000000	1.300	16	310.00988902013	0.0315	 46.15377405619	0.0385	2070494645542260608	  0.9122 	0.0396	  3.404	0.068	 -6.495	0.082	0	     7766.00000	      5.49000	15.962900	0.000800	     2902.50000	     10.72100 	16.694500	0.004000	     7194.70020	     12.88500	15.119400	0.001900	 1.5751	       	     	4461.5 	      	      	  1.16	    0.481	0.00
 0.1991	-0.0899	 0.0579	  792.432000000	    38.294000000	  171.170000000	1.366	14	309.99135635436	0.0828	 46.16226376954	0.1079	2070494679901997184	  0.9396 	0.1069	  3.219	0.184	 -9.024	0.208	0	     1414.19995	      1.78470	17.812100	0.001400	      382.91000	      9.99930 	18.893600	0.028400	     1549.59998	      9.05300	16.786400	0.006300	 2.1073	       	     	       	      	      	      	         	0.00
 0.0419	-0.1861	 0.1476	 1507.811000000	   113.146000000	  371.330000000	1.305	14	310.00064343801	0.0506	 46.15046363956	0.0592	2070494611182520832	  0.3875 	0.0676	 -3.204	0.112	 -6.849	0.112	0	     4171.00000	      2.76630	16.637800	0.000700	     1523.00000	     13.46000 	17.394600	0.009600	     3919.39990	     10.55500	15.778900	0.002900	 1.6158	       	     	4365.3 	      	      	      	         	0.00
-0.0029	-0.1542	-0.0807	 1526.482000000	   142.510000000	  339.984000000	1.309	16	310.00664709748	0.0337	 46.15797463793	0.0395	2070494645542260480	  0.4593 	0.0421	 -4.861	0.072	 -8.576	0.078	0	     5698.70020	      3.73320	16.298900	0.000700	     2047.59998	     14.36800 	17.073300	0.007600	     5410.29980	     15.91300	15.428900	0.003200	 1.6444	       	     	4287.3 	      	      	  2.23	    1.507	0.00
