pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.0141	-0.1615	 0.0479	 1128.095000000	    79.522000000	  283.817000000	1.577	16	321.54693947762	0.0718	 52.55379622971	0.0790	2172721807847405440	  0.1083 	0.0881	 -2.211	0.147	 -3.686	0.151	0	     3386.89990	      3.00230	16.863900	0.001000	      670.60999	      8.43300 	18.285200	0.013700	     4671.60010	     16.46000	15.588200	0.003800	 2.6970	       	     	3750.8 	2.5665	1.2887	      	         	0.00
-0.0450	-0.1948	-0.0379	  757.626000000	    56.607000000	  166.223000000	1.359	16	321.54508876809	0.0974	 52.55004508055	0.1088	2172721807847166464	  0.2024 	0.1179	 -2.868	0.196	 -2.844	0.207	0	     1278.69995	      1.68780	17.921400	0.001400	      394.64999	      6.97170 	18.860900	0.019200	     1343.00000	      8.07970	16.941700	0.006500	 1.9192	       	     	       	      	      	      	         	0.01
-0.0602	-0.2135	-0.0112	  851.834000000	    25.415000000	  292.920000000	1.599	15	321.52874784257	0.0978	 52.53946287152	0.1163	2172721773487428608	  0.0731 	0.1227	 -4.214	0.199	 -1.975	0.209	0	     1277.90002	      1.50020	17.922100	0.001300	      186.08000	      7.32180 	19.677100	0.042700	     1857.00000	      6.33960	16.589900	0.003700	 3.0872	       	     	       	      	      	      	         	0.00
-0.0566	-0.2162	-0.0190	 2010.501000000	   221.944000000	  851.709000000	1.328	16	321.53664595308	0.0312	 52.53849017542	0.0341	2172721807847167744	  0.3379 	0.0380	 -2.466	0.064	 -2.387	0.064	0	     8165.20020	      4.06130	15.908500	0.000500	     2940.00000	     13.24600 	16.680500	0.004900	     7907.39990	      9.28420	15.016800	0.001300	 1.6637	       	     	4192.2 	      	      	  3.88	    4.196	0.00
 0.0340	-0.1984	-0.0100	 1568.541000000	   134.942000000	  326.529000000	1.289	16	321.55788615857	0.0502	 52.53812996049	0.0530	2172721739127692800	  0.8346 	0.0617	 -4.554	0.107	 -4.169	0.107	0	     3845.10010	      2.45140	16.726100	0.000700	     1426.30005	     10.57000 	17.465800	0.008000	     3530.00000	     10.81100	15.892500	0.003300	 1.5733	       	     	4350.0 	      	      	  0.96	    0.299	0.00
-0.0350	-0.2087	 0.0608	 1372.429000000	   158.088000000	  395.107000000	1.316	16	321.52939630496	0.0524	 52.55023731573	0.0573	2172721807847164928	  0.9749 	0.0647	  0.611	0.105	 -7.733	0.111	0	     3519.30005	      2.56430	16.822200	0.000800	     1202.59998	      7.60690 	17.651100	0.006900	     3428.89990	      8.67830	15.924000	0.002700	 1.7271	       	     	4152.8 	1.5933	0.7953	  0.91	    0.222	0.00
-0.2524	-0.0439	-0.2133	 1049.132000000	    62.585000000	  127.771000000	1.428	14	321.53269170118	0.0689	 52.55157007803	0.0893	2172721807847165056	  0.3706 	0.0894	 -3.083	0.147	 -4.433	0.165	0	     2226.00000	      2.12170	17.319600	0.001000	      715.40002	     11.43100 	18.215000	0.017300	     2463.60010	     19.28100	16.283000	0.008500	 1.9320	       	     	       	      	      	      	         	0.14
-0.0181	-0.1518	 0.0290	 1767.326000000	   184.572000000	  531.006000000	1.331	16	321.51785732357	0.0424	 52.54032150691	0.0466	2172721773487427456	  0.5203 	0.0522	 -7.640	0.086	 -6.016	0.089	0	     4840.10010	      2.73870	16.476200	0.000600	     1661.80005	      9.00350 	17.299900	0.005900	     4778.60010	      8.99910	15.563700	0.002000	 1.7363	       	     	4219.9 	      	      	  1.90	    1.033	0.00
-0.0391	-0.2163	-0.0304	  923.210000000	    53.562000000	  191.600000000	1.325	15	321.54317491544	0.0916	 52.55528479596	0.0983	2172721807847165440	  0.7015 	0.1108	 -3.578	0.176	 -3.863	0.187	0	     1481.19995	      1.60440	17.761800	0.001200	      510.29999	      9.52730 	18.581800	0.020300	     1453.00000	      7.58330	16.856300	0.005700	 1.7255	       	     	       	      	      	      	         	0.75
-0.0602	-0.2065	 0.0048	  748.871000000	    40.274000000	  174.847000000	1.422	16	321.52863179818	0.1214	 52.54820088673	0.1360	2172721803547391488	  0.2064 	0.1475	 -2.843	0.242	 -2.378	0.257	0	     1037.00000	      1.38480	18.148900	0.001400	      280.72000	      6.97040 	19.230700	0.027000	     1193.50000	      6.82600	17.069900	0.006200	 2.1608	       	     	       	      	      	      	         	0.00
