pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.2618	-0.1345	-0.4534	 5734.638	  678.608	 1830.468	1.391	13	 ---	289.78179971787	0.0184	 20.58425254893	0.0223	4516682510078291072	  1.0263 	0.0381	 -0.473	0.034	 -5.438	0.046	0	    35962.0 	      6.2709 	14.2988	0.0002	     9470.8  	      13.956   	15.4104	0.0016	     40537.0 	     22.146   	13.2423	0.0006	 2.1681	   --- 	 --- 	3579.0 	2.623 	1.3547	  4.51	    3.007	  1.0  	UPK_62
 0.3813	-0.212 	-0.1139	 2550.913	  224.722	  675.534	1.384	16	 ---	289.56635815998	0.0364	 20.57848464749	0.0498	4516685125745229184	  1.0018 	0.0682	 -0.798	0.075	 -6.059	0.095	0	     6515.7 	      2.5543 	16.1535	0.0004	     1824.2  	       8.1175  	17.1987	0.0048	      7195.7 	     10.652   	15.1192	0.0016	 2.0795	   --- 	 --- 	4420.75	3.0165	1.5107	  0.99	    0.34 	  0.3  	UPK_62
 0.4968	-0.1947	-0.0201	 1613.662	  155.933	  379.095	1.38 	15	 ---	289.60477366205	0.0507	 20.38054273118	0.069 	4516673031116380032	  1.0474 	0.0889	 -0.48 	0.108	 -5.276	0.142	0	     2474.6 	      1.5335 	17.2046	0.0007	      706.8  	       4.5327  	18.2281	0.007 	      2708.9 	      7.1456  	16.18  	0.0029	 2.0482	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.8  	UPK_62
 0.4547	-0.1539	-0.2324	 2243.761	  141.106	  718.111	1.458	13	 ---	289.96964130115	0.0426	 20.47387642678	0.0565	4516665918650012800	  0.9301 	0.0822	 -0.962	0.086	 -5.202	0.119	0	     4700.7 	      2.095  	16.508 	0.0005	      865.74 	       6.1354  	18.0079	0.0077	      5987.5 	      8.3379  	15.3188	0.0015	 2.6891	   --- 	 --- 	3873.67	2.9243	1.477 	  1.39	    0.389	  0.2  	UPK_62
 0.3543	-0.2294	-0.1338	 2145.706	  202.439	  751.26 	1.416	15	 ---	289.68230411897	0.0292	 20.73614649116	0.0414	4516688183762074240	  1.0527 	0.0583	 -0.427	0.06 	 -5.335	0.084	0	     7155.2 	      3.3347 	16.0518	0.0005	     1690.6  	       8.351   	17.2813	0.0054	      8442.6 	     11.238   	14.9457	0.0014	 2.3356	   --- 	 --- 	3544.9 	2.924 	1.485 	  2.03	    0.583	  1.0  	UPK_62
 0.5314	-0.0992	-0.0504	  733.195	   41.159	  147.375	1.486	13	 ---	289.7498936444 	0.0957	 20.43130672441	0.1311	4516667563591482880	  1.3575 	0.1606	 -0.203	0.21 	 -5.568	0.262	1	     1192.5 	      1.6264 	17.9972	0.0015	      292.87 	       7.1155  	19.1847	0.0264	      1479.3 	     10.038   	16.8368	0.0074	 2.3479	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	UPK_62
 0.3511	-0.1037	-0.0781	 1088.068	   87.729	  277.903	1.466	15	 ---	289.66640457934	0.0628	 20.53572119814	0.0754	4516681346173926016	  0.9937 	0.1041	 -0.189	0.13 	 -5.295	0.148	0	     1863.0 	      1.7122 	17.5128	0.001 	      363.31 	       4.1413  	18.9507	0.0124	      2367.2 	      8.5182  	16.3263	0.0039	 2.6244	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	UPK_62
 0.414 	-0.2211	-0.1596	 5285.738	  616.554	 1217.241	1.377	15	 ---	289.76876553012	0.0152	 20.6660198521 	0.02  	4516686740653026816	  1.1268 	0.0287	 -0.451	0.032	 -5.449	0.041	0	    33626.0 	      6.3617 	14.3717	0.0002	     9004.6  	      14.605   	15.4652	0.0018	     37304.0 	     30.646   	13.3325	0.0009	 2.1327	   --- 	 --- 	3762.0 	2.435 	1.221 	  3.37	    2.048	  1.0  	UPK_62
 0.3578	-0.2054	-0.2016	 2852.772	  322.603	  909.966	1.408	16	 ---	289.73062217895	0.0261	 20.7624111753 	0.0354	4516782157631067776	  0.9258 	0.0492	 -0.58 	0.054	 -5.051	0.071	1	     9371.1 	      3.2849 	15.7589	0.0004	     2329.7  	       7.2216  	16.9331	0.0034	     10867.0 	     11.943   	14.6716	0.0012	 2.2615	   --- 	 --- 	3880.47	2.6953	1.3548	  1.95	    0.78 	  0.5  	UPK_62
