pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.0177	 0.2546	 0.0538	 2411.969	  393.22 	  531.638	1.239	19	 ---	163.79297420012	0.0283	-59.15407980836	0.027 	5338808627181516544	  0.4128 	0.0342	 -4.6  	0.056	  2.35 	0.049	0	    10198.0 	      4.2279 	15.6671	0.0005	     5298.8  	      13.475   	16.041 	0.0028	      7335.5 	     13.798   	15.0983	0.002 	 0.9426	   --- 	 --- 	5317.83	---   	---   	  1.85	    2.469	  0.8  	Trumpler_17
 0.0768	 0.4067	 0.0298	 1102.758	   44.348	  150.849	1.333	19	 ---	163.78022497431	0.0606	-59.1709133811 	0.0568	5338808592821753856	  0.2962 	0.074 	 -4.674	0.115	  2.387	0.104	0	     2629.5 	      2.3845 	17.1387	0.001 	     1108.1  	      24.986   	17.74  	0.0245	      2396.8 	     15.888   	16.3129	0.0072	 1.4271	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	Trumpler_17
 0.0487	 0.335 	 0.0709	 1508.032	   83.008	  222.993	1.461	18	 ---	163.82051614671	0.0549	-59.1299252613 	0.0515	5338809142577629312	  0.277  	0.0653	 -5.03 	0.102	  3.04 	0.091	0	     3698.6 	      2.4526 	16.7683	0.0007	      933.24 	      11.243   	17.9264	0.0131	      4469.8 	     20.045   	15.6362	0.0049	 2.2902	   --- 	 --- 	3549.36	2.411 	1.2303	  --- 	    ---  	  0.1  	Trumpler_17
 0.0967	 0.415 	 0.3439	 1190.999	   54.044	   76.994	1.438	17	 ---	164.30759665688	0.0587	-59.27373009479	0.0647	5338750662300836096	  0.3573 	0.0874	 -4.007	0.119	  2.991	0.111	0	     2218.2 	      1.8625 	17.3234	0.0009	      881.57 	      16.312   	17.9882	0.0201	      2309.2 	     29.992   	16.3533	0.0141	 1.635 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	Trumpler_17
 0.1097	 0.3077	 0.314 	  635.487	  201.502	  251.017	1.23 	17	 0.0	164.32514423282	0.0222	-59.28348245233	0.0266	5338750593581352704	  0.3124 	0.0315	 -4.811	0.044	  2.106	0.045	0	   689120.0 	   1084.4    	11.0926	0.0017	   337050.0  	    1672.7     	11.5322	0.0054	    510360.0 	   2033.2     	10.4922	0.0043	 1.0399	 105.27	 5.48	5085.85	---   	---   	 22.41	  302.676	  0.7  	Trumpler_17
 0.0782	 0.3808	 0.3417	 1603.065	  155.577	  288.64 	1.289	17	 ---	164.3531512752 	0.0366	-59.26562322068	0.0391	5338751001556551936	  0.3931 	0.0522	 -4.396	0.073	  2.053	0.068	0	     5540.8 	      3.4564 	16.3294	0.0007	     2517.7  	      16.183   	16.8489	0.007 	      4623.4 	     16.018   	15.5995	0.0038	 1.2494	   --- 	 --- 	4882.0 	---   	---   	  1.77	    1.607	  0.6  	Trumpler_17
 0.1575	 0.4059	 0.3414	  899.685	   42.173	  115.612	1.373	17	 ---	164.33398257636	0.0669	-59.29225955317	0.0768	5338750593581344640	  0.2663 	0.099 	 -4.608	0.137	  2.155	0.13 	0	     1788.6 	      1.988  	17.5571	0.0012	      631.54 	      14.975   	18.3504	0.0257	      1824.7 	     15.783   	16.6089	0.0094	 1.7415	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	Trumpler_17
-0.0616	 0.4018	 0.2788	 1230.042	  121.366	  168.463	1.327	17	 ---	164.38257830372	0.0621	-59.175117606  	0.0612	5338752826964616448	  0.3691 	0.0858	 -4.528	0.126	  2.056	0.111	0	     2244.8 	      1.825  	17.3104	0.0009	      910.05 	       7.4983  	17.9537	0.0089	      2069.8 	     12.286   	16.4721	0.0064	 1.4816	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	Trumpler_17
 0.0794	 0.3478	 0.2656	 3479.551	  412.974	  744.207	1.225	17	 ---	164.31926650678	0.0196	-59.29176334911	0.0226	5338750490502119936	  0.3582 	0.0281	 -4.677	0.04 	  2.177	0.039	0	    19322.0 	      5.5529 	14.9733	0.0003	    10427.0  	      25.248   	15.306 	0.0026	     13235.0 	     17.784   	14.4576	0.0015	 0.8484	   --- 	 --- 	5664.0 	---   	---   	  2.54	    5.994	  1.0  	Trumpler_17
