pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.8461	-0.4738	 0.6497	  417.091	   16.068	  126.626	1.586	 8	 ---	 85.32074060996	0.1902	  6.1271404968 	0.1672	3332871669392624256	  2.1271 	0.2564	 -3.082	0.601	 -1.402	0.651	0	     1687.4 	      4.0457 	17.6203	0.0026	      258.96 	      16.116   	19.3183	0.0676	      2417.2 	     19.09    	16.3036	0.0086	 3.0147	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.6  	UPK_398
-0.3685	 0.2797	 0.1223	  401.04 	   48.505	  208.909	1.546	10	 ---	 85.28009855949	0.097 	  6.25130802536	0.0921	3332920705033841152	  1.9842 	0.1012	 -3.426	0.187	 -1.363	0.158	0	     5032.4 	     12.549  	16.4339	0.0027	      791.77 	      16.323   	18.1049	0.0224	      6989.5 	     33.457   	15.1508	0.0052	 2.9541	   --- 	 --- 	4650.68	---   	---   	  --- 	    ---  	  1.0  	UPK_398
-0.4043	 0.1654	 0.0752	  530.254	   93.608	  210.921	1.493	10	 ---	 85.14834806981	0.0823	  6.39241197126	0.0776	3332938915695172864	  2.0136 	0.084 	 -3.436	0.159	 -1.318	0.133	0	     5014.0 	      9.4559 	16.4379	0.002 	      846.38 	       9.0418  	18.0325	0.0116	      6639.7 	     31.48    	15.2066	0.0051	 2.8259	   --- 	 --- 	3930.78	---   	---   	  0.63	    0.085	  1.0  	UPK_398
-0.3525	-0.0333	 0.393 	  501.651	   20.31 	  165.183	1.53 	10	 ---	 86.06816884394	0.1526	  6.88206593433	0.1479	3333344150154354944	  2.4206 	0.1886	 -3.506	0.331	 -1.432	0.351	0	     1372.6 	      2.7362 	17.8445	0.0022	      208.57 	      10.269   	19.5533	0.0535	      1891.6 	     11.451   	16.5699	0.0066	 2.9834	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.9  	UPK_398
-0.2159	 0.1483	 0.2071	  177.947	   22.086	   61.012	1.558	11	 ---	 85.61738526697	0.0876	  6.26303255851	0.0879	3333246366634203136	  1.9547 	0.1112	 -3.031	0.167	 -2.161	0.155	0	     2618.3 	     14.714  	17.1433	0.0061	      429.4  	      19.443   	18.7692	0.0492	      3649.6 	     59.818   	15.8563	0.0178	 2.9129	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.9  	UPK_398
-0.1508	 0.1896	 0.2089	  746.956	  128.248	  350.757	1.493	11	 ---	 86.38411402913	0.0772	  6.8666146547 	0.0702	3333387688238779136	  2.3486 	0.0931	 -3.42 	0.137	 -1.671	0.125	0	     7258.2 	      9.717  	16.0363	0.0015	     1232.8  	       9.6127  	17.6241	0.0085	      9604.1 	     27.381   	14.8058	0.0031	 2.8184	   --- 	 --- 	3896.27	---   	---   	  0.67	    0.093	  1.0  	UPK_398
-0.6562	 0.1553	 0.1223	  121.163	   23.408	   42.958	2.08 	 8	 ---	 86.35259915832	0.0812	  6.86078907598	0.0708	3333388302419069696	  2.2111 	0.0676	 -3.294	0.138	 -1.627	0.119	0	    13020.0 	    107.46   	15.4018	0.009 	    10646.0  	     454.82    	15.2834	0.0464	     16430.0 	    382.47    	14.2228	0.0253	 1.0606	   --- 	 --- 	5095.63	---   	---   	  --- 	    ---  	  1.0  	UPK_398
-0.0306	-0.0675	 0.0875	 4480.085	  601.347	 1222.05 	1.211	10	 ---	 85.88551218982	0.0353	  7.07755475469	0.0362	3333362704412327296	  2.1899 	0.0457	 -3.233	0.074	 -1.611	0.06 	0	   344920.0 	     76.99   	11.8441	0.0002	   184060.0  	     306.07    	12.189 	0.0018	    233550.0 	    191.11    	11.341 	0.0009	 0.8481	   --- 	 --- 	5753.33	---   	---   	  1.7 	    2.845	  1.0  	UPK_398
-0.4014	 0.0458	 0.2985	 1047.402	  302.65 	  226.435	1.377	10	 ---	 85.98436381252	0.0504	  6.89204916034	0.0451	3333344704205277824	  2.2363 	0.0577	 -3.163	0.105	 -1.812	0.085	0	    13113.0 	     12.519  	15.3941	0.001 	     3669.6  	      12.125   	16.4398	0.0036	     14389.0 	     63.547   	14.3668	0.0048	 2.073 	   --- 	 --- 	3898.0 	---   	---   	  0.94	    0.185	  1.0  	UPK_398
