pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.0328	 0.0833	 0.0917	 1050.544	  251.033	  356.872	1.299	11	 ---	 92.68101096754	0.0371	 20.56808777949	0.0335	3375022517090922624	  0.5046 	0.0395	 -0.194	0.075	 -2.12 	0.064	0	    13813.0 	     13.149  	15.3376	0.001 	     5568.8  	      22.184   	15.987 	0.0043	     12376.0 	     34.678   	14.5305	0.003 	 1.4565	   --- 	 --- 	4387.57	---   	---   	  2.94	    2.886	  1.0  	Pismis_27
 0.0479	 0.0844	 0.0974	 2969.031	  528.437	  683.421	1.232	11	 ---	 92.66106412615	0.0225	 20.51182536691	0.0202	3375015645143269376	  0.5941 	0.0243	  0.646	0.044	 -2.219	0.037	0	    63280.0 	     21.313  	13.6852	0.0004	    34579.0  	      65.437   	14.0043	0.0021	     43378.0 	     63.472   	13.1687	0.0016	 0.8356	   --- 	 --- 	5662.75	---   	---   	  2.78	    7.137	  0.4  	Pismis_27
-0.1739	 0.0935	 0.0547	 2237.284	  458.679	 1409.644	1.27 	11	 ---	 92.83253720523	0.0321	 20.6392204749 	0.0291	3375023754041455616	  0.4248 	0.0322	 -0.418	0.065	 -2.067	0.057	0	    22442.0 	     10.031  	14.8107	0.0005	     9542.2  	      20.804   	15.4023	0.0024	     18953.0 	     13.446   	14.0677	0.0008	 1.3346	   --- 	 --- 	4675.93	---   	---   	  3.71	    5.916	  0.9  	Pismis_27
-0.2991	 0.2426	 0.1232	  449.039	   79.577	  122.179	1.429	11	 ---	 92.71802208184	0.122 	 20.64569736742	0.1121	3375023444803831040	  0.3907 	0.119 	 -0.171	0.241	 -2.19 	0.204	0	     2027.1 	      4.5142 	17.4212	0.0024	      630.66 	       7.9251  	18.3519	0.0136	      2266.0 	     18.547   	16.3738	0.0089	 1.9781	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.9  	Pismis_27
-0.4635	 0.0153	 0.1411	  410.099	   55.292	  120.716	1.396	10	 ---	 92.75617393258	0.098 	 20.60745747927	0.0894	3375022345292204672	  0.4042 	0.0963	  0.284	0.219	 -2.043	0.208	0	     3059.8 	      7.4612 	16.9741	0.0026	      932.02 	      16.856   	17.9278	0.0196	      3339.3 	     27.663   	15.9528	0.009 	 1.9751	   --- 	 --- 	3910.67	2.6402	1.287 	  --- 	    ---  	  0.6  	Pismis_27
 0.0357	 0.0813	 0.0983	 1532.57 	  234.918	  339.685	1.458	11	 ---	 92.70212104822	0.047 	 20.55897753217	0.0423	3375021692457199360	  0.3533 	0.0508	  0.138	0.093	 -2.313	0.077	0	    11495.0 	      7.5005 	15.5371	0.0007	     2718.2  	      11.571   	16.7657	0.0046	     14041.0 	     41.335   	14.3934	0.0032	 2.3722	   --- 	 --- 	3434.0 	2.306 	1.129 	  --- 	    ---  	  0.7  	Pismis_27
-0.1489	 0.1087	 0.1286	 1191.182	  129.088	  429.803	1.276	11	 ---	 92.81468024278	0.0579	 20.54597765489	0.0516	3375018978037847040	  0.51   	0.059 	 -0.081	0.117	 -1.55 	0.097	0	     6666.5 	      5.5965 	16.1286	0.0009	     2812.7  	      21.789   	16.7286	0.0084	      5695.2 	     13.251   	15.3731	0.0025	 1.3554	   --- 	 --- 	4905.64	1.9837	0.974 	  1.48	    1.142	  0.6  	Pismis_27
-0.4362	 0.2661	-0.1852	  359.858	   23.411	  163.559	1.447	10	 ---	 92.76123178944	0.1455	 20.62081270174	0.1338	3375023131270178432	  0.5736 	0.1164	  0.411	0.28 	 -2.411	0.243	0	     2013.7 	      5.5958 	17.4284	0.003 	      648.25 	      27.69    	18.322 	0.0464	      2266.4 	     13.857   	16.3736	0.0066	 1.9485	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.4  	Pismis_27
-0.0284	 0.1407	 0.0866	 2470.711	  740.085	  391.059	1.254	11	 ---	 92.73856085195	0.0303	 20.61667817363	0.0271	3375023169925927296	  0.5177 	0.031 	  0.145	0.059	 -2.013	0.049	0	    31350.0 	     12.689  	14.4478	0.0004	    15716.0  	      21.236   	14.8605	0.0015	     23612.0 	     60.379   	13.8291	0.0028	 1.0314	   --- 	 --- 	5273.55	---   	---   	  2.64	    4.858	  0.9  	Pismis_27
