pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.1176	 0.1975	 0.0857	 1272.036	  116.706	  128.75 	1.347	18	 ---	168.39118206487	0.0586	-60.72918942384	0.0551	5337646542133368832	  0.2576 	0.0695	 -5.618	0.115	  1.214	0.103	0	     2760.7 	      2.1703 	17.0858	0.0009	     1089.2  	       9.3327  	17.7586	0.0093	      2630.3 	     20.43    	16.2119	0.0084	 1.5467	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	NGC_3590
 0.0888	 0.1223	 0.0902	 1501.66 	  131.824	  190.07 	1.277	18	 ---	168.3368194618 	0.0439	-60.70594392955	0.044 	5337649570124880640	  0.3701 	0.0537	 -6.902	0.088	  1.118	0.081	0	     4194.7 	      2.7934 	16.6316	0.0007	     1916.8  	      14.541   	17.1449	0.0082	      3440.9 	     18.103   	15.9203	0.0057	 1.2247	   --- 	 --- 	4898.24	1.493 	0.742 	  --- 	    ---  	  0.1  	NGC_3590
 0.1333	 0.1538	 0.099 	 1897.785	  166.195	  372.948	1.257	17	 ---	168.41892367125	0.0315	-60.73826520736	0.0332	5337646546467912064	  0.3866 	0.0402	 -6.152	0.063	  1.056	0.059	0	     8720.9 	      4.5953 	15.837 	0.0006	     4187.1  	      25.194   	16.2966	0.0065	      6775.8 	     18.168   	15.1845	0.0029	 1.1121	   --- 	 --- 	5008.49	---   	---   	  2.12	    2.54 	  1.0  	NGC_3590
 0.0888	 0.0546	 0.0984	  836.346	   43.432	   76.696	1.33 	18	 ---	168.38476566186	0.0891	-60.72068675239	0.0832	5337646610847979264	  0.3227 	0.1055	 -6.137	0.186	  1.909	0.163	0	     1551.6 	      1.8552 	17.7114	0.0013	      649.08 	      14.945   	18.3206	0.025 	      1414.8 	     18.447   	16.8852	0.0142	 1.4355	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	NGC_3590
 0.0494	 0.0561	 0.1076	  882.221	   31.737	  297.801	1.498	18	 ---	168.38669483826	0.0818	-60.72391542822	0.0804	5337646610847976448	  0.2291 	0.1004	 -5.796	0.172	  1.814	0.152	0	     1549.3 	      1.7561 	17.713 	0.0012	      441.49 	      13.911   	18.7391	0.0342	      1878.9 	      6.3091  	16.5772	0.0036	 2.1619	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	NGC_3590
 0.2016	 0.4765	 0.1792	 1031.803	    ---  	    ---  	---  	12	 ---	168.22945618367	0.0795	-60.79150608064	0.0562	5337624143916096896	  0.3892 	0.0877	 -6.107	0.134	  1.083	0.087	0	     4354.9 	      4.2207 	16.5909	0.0011	        ---  	       ---     	 ---   	---   	         --- 	      ---     	 ---   	---   	 ---   	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.9  	NGC_3590
 0.213 	 0.3253	 0.0979	 3971.019	  409.731	  788.501	1.214	16	 ---	168.26292736879	0.0194	-60.79566213714	0.017 	5337623972117404800	  0.311  	0.0224	 -6.071	0.037	  1.022	0.031	0	    68760.0 	     17.315  	13.595 	0.0003	    41041.0  	     100.17    	13.8183	0.0026	     42450.0 	     53.836   	13.1922	0.0014	 0.6261	   --- 	 --- 	6798.0 	---   	---   	  3.78	   27.513	  1.0  	NGC_3590
 0.0205	 0.1258	 0.1313	  884.742	   48.378	  135.67 	1.403	18	 ---	168.35001902427	0.0934	-60.76546438167	0.0969	5337622975647641728	  0.2155 	0.1151	 -5.72 	0.204	  1.847	0.189	0	     1354.2 	      1.5306 	17.8591	0.0012	      492.57 	      10.182   	18.6202	0.0224	      1408.1 	     10.379   	16.8903	0.008 	 1.7299	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.1  	NGC_3590
 0.3352	 0.0994	 0.1246	 2752.467	  259.508	  793.211	1.226	16	 ---	168.23493780408	0.022 	-60.78708071926	0.0259	5337624178275828224	  0.3877 	0.03  	 -6.213	0.053	  0.821	0.052	0	    17484.0 	      6.3523 	15.0817	0.0004	     9705.3  	      37.399   	15.3839	0.0042	     11736.0 	     14.796   	14.5881	0.0014	 0.7957	   --- 	 --- 	6203.0 	---   	---   	  1.84	    4.518	  0.9  	NGC_3590
