pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.0603	-0.0288	-0.0073	 1024.108000000	   133.082000000	  255.637000000	1.298	16	321.77561473350	0.0609	 48.89160569741	0.0571	2170789691052317440	  0.3352 	0.0693	 -4.917	0.125	 -5.675	0.107	0	     2878.80005	      2.81110	17.040300	0.001100	     1263.19995	      9.49220 	17.597700	0.008200	     2473.60010	      9.67630	16.278600	0.004200	 1.3191	       	     	4767.0 	1.8563	0.9383	      	         	0.00
 0.0058	 0.0242	-0.0135	  921.719000000	    28.016000000	  215.121000000	1.594	16	321.76904703995	0.0993	 48.89142067590	0.1053	2170789686739039872	 -0.0666 	0.1139	 -2.516	0.213	 -2.508	0.200	0	     1569.40002	      1.70270	17.699000	0.001200	      313.91000	     11.20500 	19.109400	0.038800	     2187.50000	     10.16900	16.412100	0.005000	 2.6973	       	     	       	      	      	      	         	0.00
-0.0175	-0.0288	-0.0432	  469.331000000	    30.064000000	   74.478000000	1.400	16	321.71990681976	0.1769	 48.89464986292	0.1752	2170789824178017408	  0.4089 	0.1960	  0.060	0.366	 -2.653	0.334	0	      566.98999	      1.20810	18.804400	0.002300	      259.92999	      8.64590 	19.314200	0.036100	      533.79999	      7.16720	17.943500	0.014600	 1.3708	       	     	       	      	      	      	         	0.00
-0.1547	-0.0436	-0.1053	 1043.629000000	    51.606000000	  296.963000000	1.501	16	321.72333929058	0.0668	 48.88977949042	0.0636	2170789828491260928	  0.2956 	0.0765	 -2.925	0.141	 -2.754	0.120	0	     2165.69995	      2.07510	17.349400	0.001000	      548.82001	     10.63500 	18.502800	0.021000	     2702.89990	      9.10180	16.182300	0.003700	 2.3205	       	     	       	      	      	      	         	0.00
-0.1130	-0.0832	-0.0715	 1258.172000000	   164.703000000	  248.685000000	1.317	16	321.74095180077	0.0513	 48.89046089675	0.0486	2170789862836015104	  0.8558 	0.0569	 -0.486	0.105	  1.599	0.090	0	     3661.10010	      2.90990	16.779300	0.000900	     1530.00000	      9.28920 	17.389700	0.006600	     3290.39990	     13.23100	15.968800	0.004400	 1.4209	       	     	4454.3 	0.8720	0.4073	  0.85	    0.258	0.00
-0.0268	-0.0392	 0.0052	  530.448000000	    22.611000000	   95.928000000	1.646	16	321.74660392237	0.1729	 48.91264642651	0.1726	2170789961621673856	  0.0291 	0.1914	 -1.457	0.355	 -2.003	0.328	0	      776.71997	      1.46430	18.462700	0.002000	      160.34000	      7.09120 	19.838800	0.048000	     1117.80005	     11.65300	17.141000	0.011300	 2.6978	       	     	       	      	      	      	         	0.00
-0.1337	-0.0640	-0.0874	 1090.071000000	    86.384000000	  170.846000000	1.304	16	321.74108105188	0.0681	 48.90450706778	0.0646	2170789965930212224	  0.4511 	0.0774	 -2.007	0.143	 -3.426	0.121	0	     2177.80005	      1.99790	17.343300	0.001000	     1023.40002	     11.84700 	17.826300	0.012600	     1817.00000	     10.63500	16.613500	0.006400	 1.2128	       	     	       	      	      	      	         	0.00
-0.0929	-0.0629	-0.0907	 1055.224000000	    67.377000000	  184.991000000	1.313	16	321.75328924720	0.0812	 48.89008840856	0.0797	2170789862851005312	  0.2493 	0.0913	 -5.489	0.169	 -4.626	0.147	0	     1987.00000	      1.88300	17.442900	0.001000	      864.25000	     12.82700 	18.009800	0.016100	     1745.19995	      9.43400	16.657300	0.005900	 1.3525	       	     	       	      	      	      	         	0.00
 0.1076	-0.0250	 0.0253	  570.779000000	    25.593000000	   84.496000000	1.410	16	321.76299044880	0.1863	 48.90297798007	0.1877	2170789892897547904	  0.1631 	0.1956	 -1.355	0.371	 -0.657	0.347	0	      604.65997	      1.05940	18.734600	0.001900	      244.71001	      9.56130 	19.379800	0.042400	      607.87000	      7.19400	17.802400	0.012800	 1.5774	       	     	       	      	      	      	         	0.00
-0.1659	-0.0672	-0.1052	 2265.269000000	   279.022000000	  410.957000000	1.278	16	321.73794724755	0.0300	 48.91124696925	0.0290	2170789965930208640	  0.6367 	0.0347	 -1.456	0.063	 -5.964	0.056	0	     8539.90039	      3.76990	15.859700	0.000500	     3521.00000	     12.61900 	16.484700	0.003900	     7389.29980	     17.98100	15.090400	0.002600	 1.3943	       	     	4662.2 	      	      	  1.54	    1.007	0.00
