pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
 0.1809	-0.0570	 0.2609	  261.815000000	   160.389000000	  531.164000000	1.454	10	262.83700717764	0.1255	-38.16517284221	0.1088	5962087477946415744	  1.1432 	0.1387	  2.696	0.242	 -0.178	0.178	0	     7460.20020	     28.49400	16.006500	0.004100	     2381.50000	     14.84800 	16.909200	0.006800	     8467.00000	     15.94100	14.942600	0.002000	 1.9667	       	     	4019.3 	      	      	  1.26	    0.372	0.00
 0.1787	-0.0978	 0.2394	 1219.151000000	    43.635000000	  337.278000000	1.423	10	262.83322947013	0.0780	-38.16912668177	0.0665	5962087477946413696	  0.6058 	0.0851	  3.309	0.146	  2.082	0.105	0	     4716.70020	      3.86890	16.504300	0.000900	     1296.19995	     29.70600 	17.569700	0.024900	     5416.79980	     16.06000	15.427600	0.003200	 2.1421	       	     	3602.7 	      	      	  2.71	    1.112	0.00
-0.0183	-0.2554	 0.2335	 1009.706000000	    86.301000000	  117.781000000	1.314	10	262.74620128167	0.0812	-38.16326055916	0.0767	5962088023371159040	  0.9241 	0.0955	 -4.086	0.152	 -3.002	0.112	0	     4496.89990	      4.45370	16.556100	0.001100	     1914.30005	     22.18100 	17.146400	0.012600	     3992.69995	     33.89900	15.758800	0.009200	 1.3876	       	     	4509.2 	      	      	  0.85	    0.266	0.00
 0.0897	-0.1998	 0.3708	 1338.719000000	   177.068000000	  208.475000000	1.261	10	262.78627753628	0.0627	-38.17274217117	0.0558	5962088165141223808	  0.9217 	0.0732	 -2.566	0.121	-11.264	0.087	0	     5523.60010	      4.12610	16.332800	0.000800	     2287.50000	     12.91900 	16.953000	0.006100	     4675.00000	     22.42500	15.587500	0.005200	 1.3655	       	     	4768.5 	0.7860	0.4078	  0.80	    0.301	0.00
 0.1903	-0.1915	 0.3659	  498.798000000	    26.640000000	   53.092000000	1.576	11	262.79586641764	0.1700	-38.16728379182	0.1504	5962088160802328448	  0.1541 	0.1983	 -0.268	0.312	 -1.709	0.230	0	     1104.40002	      2.21410	18.080500	0.002200	      263.85999	      9.90440 	19.298000	0.040800	     1476.40002	     27.80800	16.838900	0.020500	 2.4591	       	     	       	      	      	      	         	0.00
 0.1100	-0.1473	 0.3250	 2601.220000000	   309.076000000	  512.779000000	1.359	11	262.81910166448	0.0321	-38.15245404468	0.0272	5962088302580172160	  0.7330 	0.0356	  1.679	0.062	 -1.995	0.045	0	    25965.00000	      9.98180	14.652400	0.000400	     8137.20020	     26.32700 	15.575200	0.003500	    27161.00000	     52.96800	13.677100	0.002100	 1.8981	       	     	3886.0 	1.8395	0.9570	  4.09	    3.434	0.00
 0.2711	-0.1160	 0.3228	  795.372000000	    25.177000000	  120.665000000	1.448	11	262.82135403178	0.1130	-38.15956798967	0.0974	5962088229520462464	  0.4525 	0.1275	 -0.776	0.222	 -3.621	0.165	0	     2221.39990	      2.79280	17.321800	0.001400	      631.29999	     25.07500 	18.350800	0.043100	     2585.30005	     21.42600	16.230600	0.009000	 2.1202	       	     	       	      	      	      	         	0.00
 0.3106	-0.1582	 0.3729	  766.615000000	   100.029000000	  167.525000000	1.298	11	262.80373872274	0.1019	-38.15735669082	0.0849	5962088268220442880	  0.5986 	0.1128	  1.729	0.200	 -4.121	0.147	0	     2259.80005	      2.94780	17.303200	0.001400	      862.69000	      8.62440 	18.011800	0.010900	     2070.19995	     12.35800	16.471900	0.006500	 1.5399	       	     	       	      	      	      	         	0.00
 0.1561	-0.1482	 0.3189	  360.519000000	    24.250000000	   80.522000000	1.424	11	262.82537434093	0.0940	-38.16373652801	0.0811	5962088233860674688	  0.3882 	0.1066	  0.154	0.176	 -2.477	0.129	0	     3400.19995	      9.43140	16.859600	0.003000	      961.32001	     39.64200 	17.894200	0.044800	     3881.60010	     48.20500	15.789400	0.013500	 2.1048	       	     	3742.8 	2.3490	1.1842	      	         	0.54
 0.1787	-0.1102	 0.3124	  815.271000000	    35.862000000	  185.153000000	1.372	11	262.81953155003	0.1053	-38.16364506820	0.0938	5962088195160719232	  0.3732 	0.1181	  0.399	0.210	 -2.640	0.163	0	     2402.10010	      2.94640	17.236900	0.001300	      688.17999	     19.19000 	18.257100	0.030300	     2606.89990	     14.08000	16.221600	0.005900	 2.0355	       	     	       	      	      	      	         	0.15
