pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.3253	-0.0674	 0.1196	 2433.547	  421.62 	  667.0  	1.242	18	 ---	 25.58782790811	0.0211	 64.10110234405	0.0222	 512892079532354944	  0.3548 	0.0301	 -1.385	0.039	 -0.033	0.044	0	    12171.0 	      5.0013 	15.4751	0.0004	     5743.9  	      13.623   	15.9534	0.0026	      9373.3 	     14.053   	14.8322	0.0016	 1.1212	   --- 	 --- 	4911.05	---   	---   	  2.87	    4.304	  0.3  	NGC_637
-0.3032	-0.0755	 0.2244	 2012.959	  177.236	  199.289	1.309	17	 ---	 25.56649432236	0.0293	 64.07540610329	0.0301	 512891942093430656	  0.2648 	0.0438	 -1.149	0.054	 -0.318	0.058	0	     6909.1 	      3.4323 	16.0898	0.0005	     3380.5  	      19.073   	16.5289	0.0061	      5661.1 	     28.407   	15.3797	0.0054	 1.1493	   --- 	 --- 	5005.67	---   	---   	  --- 	    ---  	  0.1  	NGC_637
-0.3826	-0.0431	 0.2395	 2674.252	  315.626	  568.7  	1.234	16	 ---	 25.95990929184	0.0259	 64.05850768271	0.0261	 512139085866343680	  0.3476 	0.0396	 -1.564	0.047	 -0.039	0.05 	0	     9787.1 	      3.6598 	15.7117	0.0004	     4854.8  	      15.382   	16.136 	0.0034	      7227.0 	     12.708   	15.1145	0.0019	 1.0214	   --- 	 --- 	5201.15	---   	---   	  2.27	    3.401	  0.2  	NGC_637
-0.3127	-0.032 	 0.1201	 1636.339	  596.933	  555.916	1.188	17	 ---	 25.77961956244	0.0219	 64.06942648244	0.0215	 512141899063944192	  0.2979 	0.0298	 -1.172	0.04 	 -0.229	0.042	1	  2081300.0 	   1272.0    	 9.8925	0.0007	  1259700.0  	    2110.2     	10.1008	0.0018	   1212900.0 	   2181.7     	 9.5524	0.002 	 0.5484	   --- 	 --- 	6964.9 	1.1582	0.576 	 20.71	  909.673	  0.4  	NGC_637
-0.2661	-0.0331	 0.1753	 1326.293	  412.514	  261.388	1.208	17	 ---	 25.80750330093	0.021 	 64.04677974943	0.0212	 512141624186037888	  0.2961 	0.0294	 -1.256	0.039	  0.033	0.043	0	   276230.0 	    208.27   	12.0852	0.0008	   161580.0  	     391.7     	12.3304	0.0026	    172020.0 	    658.11    	11.673 	0.0042	 0.6574	   --- 	 --- 	6500.0 	---   	---   	  8.7 	  121.854	  0.9  	NGC_637
-0.4566	 0.1375	-0.0333	 4667.694	  555.858	 1015.367	1.204	17	 ---	 25.75331257939	0.0229	 64.03437093866	0.0224	 512140352875719296	  0.3813 	0.0288	 -1.064	0.043	 -0.017	0.046	0	   154090.0 	     33.012  	12.7189	0.0002	    93301.0  	     167.85    	12.9267	0.002 	     92296.0 	     90.899   	12.349 	0.0011	 0.5777	   --- 	 --- 	6940.27	---   	---   	  4.43	   41.094	  1.0  	NGC_637
-0.2724	-0.046 	 0.1264	 4999.703	  678.472	 1108.188	1.215	15	 ---	 25.83551869878	0.0154	 64.07236171551	0.0158	 512141765925931904	  0.3777 	0.0232	 -1.259	0.027	  0.038	0.031	0	    48558.0 	      9.7121 	13.9727	0.0002	    27534.0  	      40.582   	14.2517	0.0016	     31462.0 	     28.39    	13.5175	0.001 	 0.7343	   --- 	 --- 	6171.61	---   	---   	  3.18	   13.227	  0.9  	NGC_637
-0.3111	 0.0311	 0.2186	 4756.469	  619.951	 1156.418	1.214	15	 ---	 25.79390126924	0.0166	 64.06670483391	0.0176	 512141834645411200	  0.3731 	0.0249	 -1.141	0.03 	  0.05 	0.033	1	    47196.0 	      9.9225 	14.0036	0.0002	    26607.0  	      42.919   	14.2889	0.0018	     30699.0 	     26.547   	13.5441	0.0009	 0.7448	   --- 	 --- 	6136.67	---   	---   	  3.21	   13.189	  1.0  	NGC_637
-0.4624	 0.0995	 0.1487	 1398.38 	  121.407	  268.733	1.292	16	 ---	 25.92112049309	0.0481	 64.06600099677	0.0485	 512139154585817472	  0.3559 	0.0746	 -1.139	0.105	 -0.025	0.098	0	     3391.0 	      2.425  	16.8625	0.0008	     1300.7  	      10.714   	17.5659	0.0089	      3080.6 	     11.463   	16.0403	0.004 	 1.5256	   --- 	 --- 	4415.01	---   	---   	  --- 	    ---  	  0.5  	NGC_637
