pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.0154	-0.2941	 0.433 	 1839.263	  229.327	  594.283	1.295	11	 ---	252.63723997269	0.0621	-44.28649450093	0.052 	5964392462295691776	  0.2795 	0.0709	  0.425	0.112	 -1.161	0.086	0	     8186.9 	      4.4512 	15.9056	0.0006	     3190.8  	      13.914   	16.5916	0.0047	      7408.8 	     12.467   	15.0876	0.0018	 1.5041	   --- 	 --- 	4390.67	---   	---   	  --- 	    ---  	  0.3  	BH_200
 0.0651	-0.2928	 0.4966	  907.21 	  123.519	  101.815	1.382	11	 ---	252.53907101012	0.132 	-44.14427088602	0.1151	5964406244853994240	  0.5755 	0.1764	  0.075	0.25 	 -0.929	0.19 	0	     1668.4 	      1.839  	17.6326	0.0012	      627.7  	       5.0818  	18.357 	0.0088	      1677.3 	     16.474   	16.7004	0.0107	 1.6566	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.8  	BH_200
-0.1356	-0.4114	 0.6849	  700.899	   45.195	  130.6  	1.371	 9	 ---	252.43515785516	0.172 	-44.19343320306	0.1715	5964407340065364480	  0.2922 	0.3112	  0.523	0.325	 -0.766	0.284	0	     1499.7 	      2.1397 	17.7484	0.0015	      461.12 	      10.203   	18.6919	0.024 	      1595.3 	     12.215   	16.7548	0.0083	 1.937 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.3  	BH_200
 0.2308	-0.3765	 0.3502	  929.668	   88.635	  252.123	1.321	10	 ---	252.45340196104	0.1223	-44.2788385165 	0.0945	5964403457414822912	  0.4614 	0.1502	  0.337	0.238	 -0.312	0.154	0	     2709.3 	      2.9143 	17.1062	0.0012	      906.8  	      10.231   	17.9576	0.0122	      2672.8 	     10.601   	16.1945	0.0043	 1.7631	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	BH_200
 0.1891	-0.3688	 0.3796	 1154.133	  133.407	  336.979	1.33 	 9	 ---	252.40570816315	0.0905	-44.19251376397	0.0727	5964407305705627520	  0.2878 	0.1255	  0.06 	0.196	 -1.105	0.122	0	     4341.1 	      3.7613 	16.5944	0.0009	     1718.6  	      12.882   	17.2635	0.0081	      4053.6 	     12.029   	15.7423	0.0032	 1.5212	   --- 	 --- 	4387.33	---   	---   	  --- 	    ---  	  0.8  	BH_200
-0.0735	-0.3217	 0.3958	 2033.784	  255.042	  543.147	1.278	10	 ---	252.43429720054	0.0503	-44.1958011494 	0.0409	5964407340065362560	  0.3726 	0.0665	  0.218	0.09 	 -1.105	0.067	0	    13292.0 	      6.5355 	15.3794	0.0005	     5699.5  	      22.347   	15.9618	0.0043	     11288.0 	     20.783   	14.6304	0.002 	 1.3314	   --- 	 --- 	4845.62	---   	---   	  --- 	    ---  	  0.8  	BH_200
-0.0568	-0.4156	 0.5267	  659.637	   71.083	  216.381	1.444	10	 ---	252.47526303568	0.1528	-44.24306122069	0.1291	5964404007170676608	  0.2844 	0.2329	 -0.148	0.286	 -1.635	0.217	0	     2319.2 	      3.5158 	17.275 	0.0016	      683.65 	       9.6177  	18.2643	0.0153	      2666.1 	     12.321   	16.1972	0.005 	 2.0671	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	BH_200
-0.1567	-0.3141	 0.3997	 2109.555	  312.682	  557.905	1.249	11	 ---	252.51158745875	0.0494	-44.20605308583	0.0434	5964405587718543104	  0.3606 	0.0567	 -0.047	0.092	 -1.16 	0.071	0	   152250.0 	     72.171  	12.732 	0.0005	    75414.0  	     241.19    	13.1578	0.0035	    114760.0 	    205.69    	12.1125	0.0019	 1.0453	   --- 	 --- 	5193.35	---   	---   	  8.67	   49.22 	  1.0  	BH_200
-0.0415	-0.3808	 0.5156	  964.22 	   60.361	  185.802	1.36 	10	 ---	252.47242043838	0.1226	-44.22391349576	0.1028	5964404110249913216	  0.3363 	0.1798	 -0.387	0.219	 -1.42 	0.169	0	     2047.7 	      2.1236 	17.4102	0.0011	      728.15 	      12.063   	18.1958	0.018 	      2057.6 	     11.074   	16.4785	0.0058	 1.7173	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.2  	BH_200
