pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb
---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---
-------	-------	-------	---------------	----------------	---------------	-----	--	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	---------------	-------------	---------	--------	---------------	--------------	---------	--------	---------------	-------------	---------	--------	-------	-------	-----	-------	------	------	------	---------	----
-0.2525	-0.0937	-0.1343	  656.338000000	    40.677000000	  124.625000000	1.323	15	319.82545540241	0.1319	 61.64827146571	0.1580	2192810980496797440	  0.1638 	0.1486	 -2.466	0.295	 -2.310	0.344	0	      763.28003	      1.16290	18.481700	0.001700	      298.34000	      7.33450 	19.164600	0.026700	      711.57001	      5.70960	17.631400	0.008700	 1.5332	       	     	       	      	      	      	         	0.00
-0.2854	-0.0873	-0.1001	 1495.147000000	   139.342000000	  434.327000000	1.323	15	319.84790304812	0.0531	 61.65230907598	0.0631	2192810984799178368	  0.3384 	0.0587	 -2.262	0.115	 -0.946	0.122	0	     3355.50000	      2.24430	16.874000	0.000700	     1149.90002	      8.25210 	17.699800	0.007800	     3288.19995	      7.57070	15.969500	0.002500	 1.7302	       	     	4049.9 	      	      	      	         	0.00
-0.2461	-0.0108	-0.0773	  573.256000000	    35.052000000	  143.225000000	1.355	14	319.84122005880	0.1555	 61.65601906678	0.1701	2192810980496812288	 -0.0305 	0.1565	 -0.635	0.333	 -2.228	0.361	0	      761.44000	      1.32830	18.484300	0.001900	      283.87000	      8.09850 	19.218600	0.031000	      748.13000	      5.22350	17.577000	0.007600	 1.6416	       	     	       	      	      	      	         	0.00
-0.2778	-0.2193	 0.0610	 1602.933000000	   153.014000000	  465.839000000	1.280	15	320.06283534600	0.0383	 61.69749305407	0.0393	2192812084310865408	  0.9089 	0.0398	  3.908	0.083	  6.469	0.078	0	     6746.20020	      4.20870	16.115700	0.000700	     2802.00000	     18.31200 	16.732700	0.007100	     5835.60010	     12.52700	15.346700	0.002300	 1.3860	       	     	4937.5 	      	      	  0.82	    0.361	0.00
-0.1880	-0.1562	 0.0937	  505.409000000	    37.882000000	   92.216000000	1.359	15	320.04610347684	0.1291	 61.69124256825	0.1414	2192812045648775936	  0.3939 	0.1436	 -2.911	0.286	 -3.429	0.300	0	      858.57001	      1.69880	18.353900	0.002100	      336.14999	      8.87380 	19.035000	0.028700	      830.78998	      9.00920	17.463200	0.011800	 1.5719	       	     	       	      	      	      	         	0.02
-0.1644	-0.0809	 0.0866	  933.729000000	    79.186000000	  226.628000000	1.318	16	320.04623720405	0.0774	 61.69303416586	0.0785	2192812045648775808	  0.4726 	0.0822	 -2.364	0.177	 -2.206	0.163	0	     1997.80005	      2.13960	17.437000	0.001200	      771.50000	      9.74290 	18.133000	0.013700	     1861.50000	      8.21400	16.587300	0.004800	 1.5458	       	     	       	      	      	      	         	0.00
-0.2220	-0.1728	 0.0964	  572.257000000	    32.067000000	  131.178000000	1.410	14	320.06784930347	0.1452	 61.69715974479	0.1518	2192812080008520832	  0.8017 	0.1504	  5.325	0.308	 12.171	0.308	0	     1001.29999	      1.74970	18.187000	0.001900	      342.16000	     10.67000 	19.015800	0.033900	     1070.00000	      8.15650	17.188500	0.008300	 1.8273	       	     	       	      	      	      	         	0.00
-0.2055	-0.1568	 0.0519	  441.159000000	    20.734000000	  101.794000000	1.484	15	320.04900805277	0.1882	 61.69299623247	0.1971	2192812045651869056	  0.4207 	0.1990	 -1.177	0.412	 -2.027	0.416	0	      580.88000	      1.31670	18.778100	0.002500	      206.46001	      9.95760 	19.564300	0.052400	      655.35999	      6.43810	17.720700	0.010700	 1.8436	       	     	       	      	      	      	         	0.00
-0.2717	-0.2218	 0.0703	 1898.163000000	   235.535000000	  506.208000000	1.353	16	319.95651536177	0.0245	 61.66863365344	0.0265	2192812359188717440	  0.0942 	0.0264	 -1.245	0.054	 -0.383	0.050	0	    16044.00000	      8.45220	15.175100	0.000600	     5024.20020	     21.33100 	16.098700	0.004600	    16687.00000	     32.96500	14.206000	0.002100	 1.8928	       	     	4167.6 	0.9457	0.4560	      	         	0.00
-0.2692	-0.2267	 0.0411	 1265.715000000	    96.057000000	  371.270000000	1.290	16	319.96767480033	0.0533	 61.67077476493	0.0572	2192812290469241472	  0.2723 	0.0574	 -3.358	0.117	 -5.660	0.116	0	     3407.19995	      2.69190	16.857400	0.000900	     1400.50000	     14.58000 	17.485600	0.011300	     2993.89990	      8.06380	16.071300	0.002900	 1.4143	       	     	4465.5 	      	      	      	         	0.00
