pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
 0.0305	 0.1208	-0.1218	 1907.759	  163.033	  464.545	1.317	16	 ---	123.87800054057	0.0342	-39.1635313961 	0.0375	5539965516390779648	  1.4353 	0.0454	 -4.944	0.075	  4.995	0.075	0	     6179.5 	      3.2391 	16.211 	0.0006	     2078.5  	      12.749   	17.057 	0.0067	      6060.6 	     13.046   	15.3056	0.0023	 1.7514	   --- 	 --- 	4217.33	---   	---   	  0.78	    0.174	  0.2  	Gulliver_10
 0.111 	 0.2289	-0.0015	 6790.723	 1262.233	 2089.506	1.195	16	 0.0	124.12637688849	0.0193	-38.34854453604	0.0241	5540377146060227072	  1.4163 	0.0245	 -4.249	0.039	  5.284	0.048	1	   192840.0 	     28.398  	12.4754	0.0002	   112400.0  	      89.047   	12.7245	0.0009	    118030.0 	     56.487   	12.0819	0.0005	 0.6425	  21.72	 2.75	6408.65	0.6643	0.342 	  1.56	    3.721	  0.1  	Gulliver_10
-0.0378	 0.0693	-0.0806	  419.406	   37.67 	  124.982	1.701	16	 ---	123.90151243888	0.0625	-38.66275841668	0.0812	5540365120152067328	  1.6557 	0.087 	 -4.205	0.144	  5.195	0.155	0	     2922.2 	      6.9675 	17.0241	0.0026	      396.51 	      10.526   	18.8558	0.0288	      4574.5 	     36.601   	15.6111	0.0087	 3.2447	   --- 	 --- 	3798.36	---   	---   	  0.65	    0.08 	  0.6  	Gulliver_10
 0.0675	 0.1842	 0.0373	  596.503	   33.693	  215.249	1.56 	16	 ---	123.12546758347	0.0866	-38.86806027515	0.0984	5540724041976376576	  1.8909 	0.1108	 -4.064	0.183	  5.104	0.186	0	     1617.3 	      2.7113 	17.6664	0.0018	      247.42 	       7.3434  	19.3678	0.0322	      2276.0 	     10.574   	16.369 	0.005 	 2.9988	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.8  	Gulliver_10
 0.0291	 0.0961	-0.1433	  639.34 	   18.92 	   75.308	1.696	17	 ---	123.41696665103	0.0986	-38.44123291938	0.117 	5540762559236393728	  1.597  	0.1363	 -4.329	0.228	  4.601	0.223	0	     1346.1 	      2.1054 	17.8657	0.0017	      217.09 	      11.474   	19.5098	0.0574	      2065.5 	     27.427   	16.4744	0.0144	 3.0354	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  0.5  	Gulliver_10
 0.0941	 0.1694	-0.1121	  456.18 	    ---  	    ---  	---  	17	 ---	123.1862695243 	0.0554	-38.6009453056 	0.0543	5540754759582347264	  1.741  	0.0632	 -4.475	0.118	  4.919	0.102	0	    21682.0 	     47.529  	14.8481	0.0024	        ---  	       ---     	 ---   	---   	         --- 	      ---     	 ---   	---   	 ---   	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  1.0  	Gulliver_10
 0.0669	 0.1116	-0.0041	  321.682	   33.015	   87.626	1.518	15	 ---	123.05403078567	0.0501	-38.72592556512	0.0644	5540729024138422272	  1.7674 	0.0671	 -4.544	0.105	  5.024	0.124	0	     4144.8 	     12.885  	16.6446	0.0034	      820.12 	      24.841   	18.0667	0.0329	      5469.7 	     62.421   	15.417 	0.0124	 2.6497	   --- 	 --- 	3877.51	---   	---   	  0.68	    0.095	  1.0  	Gulliver_10
 0.1151	 0.1762	-0.0753	   91.153	   18.199	   32.183	1.476	15	 ---	123.0529695774 	0.0337	-38.72613053123	0.0434	5540729024138422528	  1.6889 	0.044 	 -4.096	0.07 	  4.857	0.078	0	     6495.7 	     71.262  	16.1568	0.0119	     1480.8  	      81.367   	17.4251	0.0597	      8108.8 	    251.96    	14.9895	0.0337	 2.4356	   --- 	 --- 	3395.0 	---   	---   	  1.39	    0.232	  0.9  	Gulliver_10
 0.1078	 0.2386	-0.0951	  526.344	  128.508	  194.664	1.348	16	 ---	123.06417370377	0.0201	-38.74085655449	0.0253	5540728955418946176	  1.6394 	0.0284	 -4.462	0.041	  4.747	0.047	0	    17051.0 	     32.395  	15.109 	0.0021	     5141.0  	      40.005   	16.0738	0.0084	     17844.0 	     91.665   	14.1332	0.0056	 1.9406	   --- 	 --- 	3786.0 	---   	---   	  1.61	    0.483	  0.9  	Gulliver_10
