pmRApmDEcor	PlxpmRAcor	PlxpmDEcor	RFG	RFBP	RFRP	E(BR/RP)	Nper	[Fe/H]temp	RAdeg	e_RAdeg	DEdeg	e_DEdeg	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BR-RP)	Rad	Lum	Pmemb	Cluster
---	---	---	---	---	---	---	---	---	deg	mas	deg	mas	---	mas	mas	mas/yr	mas/yr	mas/yr	mas/yr	---	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	e-/s	e-/s	mag	mag	mag	km/s	km/s	K	mag	mag	solRad	solLum	---	---
-------	-------	-------	---------	---------	---------	-----	--	----	---------------	------	---------------	------	-------------------	---------	------	-------	-----	-------	-----	-	------------	-------------	-------	------	-------------	---------------	-------	------	-------------	--------------	-------	------	-------	-------	-----	-------	------	------	------	---------	-------	--------------------
-0.0735	-0.1363	 0.0484	 2596.766	  384.062	  850.296	1.257	17	 ---	328.46935685301	0.0217	 46.97817426073	0.0233	1974525765972832896	  0.9808 	0.0275	 -2.668	0.046	 -1.988	0.045	0	    11676.0 	      4.4963 	15.5201	0.0004	     5080.0  	      13.227   	16.0867	0.0028	      9602.1 	     11.293   	14.806 	0.0013	 1.2807	   --- 	 --- 	4947.79	---   	---   	  1.0 	    0.536	  0.9  	IC_5146
-0.1423	-0.155 	-0.1215	 2117.294	  760.324	  939.222	1.227	17	 ---	328.23667581737	0.0306	 46.94695741409	0.034 	1974532191243731072	  1.0588 	0.0396	 -2.863	0.066	 -2.853	0.068	0	    81332.0 	     38.413  	13.4127	0.0005	    45490.0  	      59.83    	13.7066	0.0014	     54328.0 	     57.844   	12.9244	0.0012	 0.7822	   --- 	 --- 	6003.9 	---   	---   	  1.56	    2.834	  0.6  	IC_5146
-0.1357	-0.2047	 0.1427	   48.148	   12.889	   17.032	1.381	17	 ---	328.48958227742	0.0237	 46.99563055166	0.0259	1974527449600010240	  1.2045 	0.031 	 -2.825	0.05 	 -2.815	0.05 	1	    10467.0 	    217.39   	15.6389	0.0226	     3415.5  	     264.99    	16.5178	0.0842	     11038.0 	    648.05    	14.6547	0.0637	 1.8631	   --- 	 --- 	3937.43	---   	---   	  1.51	    0.495	  1.0  	IC_5146
-0.0108	-0.1413	 0.0053	  849.368	   59.282	  165.736	1.406	17	 ---	328.46348295269	0.0886	 47.02659797009	0.0874	1974528269932175616	  1.2312 	0.1067	 -1.867	0.187	 -2.453	0.174	0	     1228.6 	      1.4465 	17.9648	0.0013	      396.06 	       6.6809  	18.857 	0.0183	      1331.6 	      8.0345  	16.951 	0.0066	 1.906 	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  1.0  	IC_5146
-0.0463	-0.2005	-0.0405	 2482.644	  401.228	  703.396	1.261	17	 ---	328.46190292304	0.0232	 47.06310918408	0.0228	1974528583471481344	  1.3285 	0.0286	 -2.272	0.05 	 -2.142	0.045	0	    12301.0 	      4.9547 	15.4635	0.0004	     5328.6  	      13.281   	16.0349	0.0027	     10186.0 	     14.481   	14.7419	0.0015	 1.2929	   --- 	 --- 	4894.68	0.3673	0.1885	  0.78	    0.311	  1.0  	IC_5146
-0.1592	-0.0647	-0.0266	 2794.819	  736.698	  805.028	1.221	17	 ---	328.50220708561	0.0119	 47.0082756309 	0.0123	1974527483959874432	  0.8619 	0.0147	 -3.437	0.025	 -2.054	0.023	0	    90235.0 	     32.286  	13.2999	0.0004	    46958.0  	      63.741   	13.6721	0.0015	     63249.0 	     78.568   	12.7593	0.0013	 0.9128	   --- 	 --- 	5418.43	---   	---   	  2.52	    4.949	  0.7  	IC_5146
-0.0838	-0.0965	 0.0155	 4944.914	  945.792	 1107.837	1.245	17	 ---	328.54445909485	0.0147	 47.01778470086	0.0151	1974527346520923136	  1.1116 	0.0181	 -2.572	0.031	 -2.209	0.029	0	    32902.0 	      6.6537 	14.3953	0.0002	    15304.0  	      16.181   	14.8894	0.0011	     25671.0 	     23.172   	13.7383	0.001 	 1.1511	   --- 	 --- 	4918.94	0.988 	0.4547	  1.5 	    1.183	  1.0  	IC_5146
-0.1142	-0.133 	 0.0208	  139.07 	   27.552	   45.504	1.379	15	 ---	328.17810600331	0.0271	 47.17031934117	0.0254	1974544010993825536	  1.2174 	0.0332	 -2.548	0.055	 -3.322	0.05 	0	    10103.0 	     72.649  	15.6772	0.0078	     2951.9  	     107.14    	16.6761	0.0394	     10984.0 	    241.39    	14.66  	0.0239	 2.0161	   --- 	 --- 	3709.0 	---   	---   	  1.79	    0.547	  1.0  	IC_5146
-0.037 	-0.1423	-0.0958	  381.463	   40.262	  139.767	1.879	15	 ---	328.36658194373	0.0978	 47.22914409537	0.0893	1974545247940518656	  1.2273 	0.1124	 -3.49 	0.199	 -3.002	0.172	0	     1856.1 	      4.8659 	17.5168	0.0028	      467.51 	      11.612   	18.6769	0.027 	      3020.9 	     21.614   	16.0616	0.0078	 2.6153	   --- 	 --- 	   --- 	---   	---   	  --- 	    ---  	  1.0  	IC_5146
