# %ECSV 1.0
# ---
# datatype:
# - name: _r
#   unit: ''
#   datatype: float64
#   format: '{:7.4f}'
#   description: Distance from center (339.84991355000+59.00460428000)[ICRS], at Epoch=J2016.0
#   meta: !!omap
#   - {ucd: POS_ANG_DIST_GENERAL}
#   - {width: 7}
#   - {precision: '4'}
# - name: Source
#   datatype: int64
#   description: Source identifier, identical to the Gaia-EDR3 source_id (id)
#   meta: !!omap
#   - {ucd: ID_MAIN}
#   - {width: 19}
# - name: RA_ICRS
#   unit: deg
#   datatype: float64
#   format: '{:15.11f}'
#   description: Barycentric right ascension (ICRS) at Ep=2016.0 (ra)
#   meta: !!omap
#   - {ucd: POS_EQ_RA_MAIN}
#   - {width: 15}
#   - {precision: '11'}
# - name: DE_ICRS
#   unit: deg
#   datatype: float64
#   format: '{:15.11f}'
#   description: Barycentric declination (ICRS) at Ep=2016.0 (dec)
#   meta: !!omap
#   - {ucd: POS_EQ_DEC_MAIN}
#   - {width: 15}
#   - {precision: '11'}
# - name: rgeo
#   unit: pc
#   datatype: float64
#   format: '{:15.8f}'
#   description: '? Median of the geometric distance posterior (r_med_geo)'
#   meta: !!omap
#   - {ucd: PHYS_DISTANCE_TRUE}
#   - {width: 15}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: b_rgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 16th percentile of the geometric distance posterior (r_lo_geo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: B_rgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 84th percentile of the geometric distance posterior (r_hi_geo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:15.8f}'
#   description: '? Median of the photogeometric distance posterior (r_med_photogeo)'
#   meta: !!omap
#   - {ucd: PHYS_DISTANCE_TRUE}
#   - {width: 15}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: b_rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 16th percentile of the photogeometric distance posterior (r_lo_photogeo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: B_rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 84th percentile of the photogeometric distance posterior (r_hi_photogeo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: Flag
#   datatype: int32
#   description: Flag (flag) (1)
#   meta: !!omap
#   - {ucd: CODE_MISC}
#   - {width: 5}
# meta: !!omap
# - {ID: I_352_gedr3dis}
# - {description: Estimating distances from parallaxes (1467744818 sources)}
# - {name: I/352/gedr3dis}
# schema: astropy-2.0
_r Source RA_ICRS DE_ICRS rgeo b_rgeo B_rgeo rpgeo b_rpgeo B_rpgeo Flag
5.7547 2008433089664050560 339.82034118718 59.09930298428 2270.54248 1351.25134 3471.42822 3959.97046 2918.44849 5560.16406 10033
5.7593 2008381790568283776 339.82962648615 58.90918696684 2803.89697 1715.8606 5830.8252 3889.97046 3063.77295 6288.17578 10033
5.7658 2008381992430550656 339.82084674105 58.90968337072 2611.41504 1729.92102 4176.94727 2734.51147 2093.54077 3814.73755 10033
5.7675 2008432230670134144 339.90200187704 59.09692162894 2843.11987 1774.41406 4565.70557 3631.75732 2653.52612 5320.6748 10033
5.7689 2008429889906232064 339.66803818497 58.98299789129 2836.6792 1952.13574 4978.77539 2934.65527 2194.09839 4340.40479 10033
5.7786 2008381824928033280 339.85459676498 58.90832464965 2673.74023 1847.6731 3827.00684 3521.71191 2765.15771 4967.13672 10033
5.7919 2008430753201528320 339.66351908795 58.99449492713 2948.50757 1780.86328 4609.18213 5589.38281 4746.50098 7111.69385 20033
5.7934 2008429615028221440 339.68092711338 58.96287706289 2596.09277 1853.80615 3638.66724 3052.51953 2057.32886 4421.7417 10033
5.802 2008384264470937472 340.033147262 59.02588019509 2749.12158 1930.81714 3847.14575 2588.46484 1924.65308 3329.89966 10033
5.8047 2008378900054094208 339.89314895459 58.91046354777 2354.84595 1999.87939 2842.94141 2372.26318 1984.4425 2934.87598 10033
5.8114 2008431504814316672 339.69152359032 59.05693413775 2318.302 1540.11853 5298.69287 2097.55542 1633.66858 2988.80029 10033
5.8149 2008385295263547008 340.0046715648 59.05984186058 2507.42969 845.351624 5018.53662 7613.81787 6270.03662 9207.84375 20033
5.8155 2008429889906231936 339.6673957724 58.9810678946 2132.78247 1920.36865 2376.89429 2120.21851 1944.08447 2378.92554 10033
5.8208 2008380927282495232 340.02222685357 58.96550577155 2737.73145 2116.08765 3948.40259 2343.7561 1917.46155 3199.36133 10033
5.8249 2008383886513821824 340.02993560137 58.97590825696 2702.56934 1518.79749 4940.13379 8731.75391 7283.66602 10558.7744 20033
5.835 2008382713985241216 339.70453339341 58.94261676528 2287.20874 1874.13159 2992.75 2229.76074 1888.52026 2825.61255 10033
5.8364 2008381958070818560 339.80027464014 58.91075878251 2562.97412 1771.77771 3966.55518 2783.83228 2054.5293 4192.22754 10033
5.8379 2008430650122313088 339.66260305258 58.9919856545 2146.00317 1281.22107 4417.76904 2938.80737 2032.89587 5314.62012 10033
5.8452 2008431509115979136 339.69112540385 59.05765487386 2888.51929 1514.55847 5242.00342 7559.45801 6141.50586 9217.38379 10033
5.8607 2008433089663522944 339.81598501979 59.10071226344 2537.4978 1502.0813 4024.62012 3121.88403 1899.13232 4621.36279 10033
5.8656 2008432329448167424 339.94763121626 59.08845465305 2673.93335 1970.41418 3725.55444 2497.9397 2013.22656 3264.34595 10033
5.8667 2008380549321761280 340.01545696944 58.9568223156 2430.5498 1431.13135 4502.51855 3101.56055 2340.44263 4227.90967 10033
5.8689 2008380450539932800 339.97930906905 58.93306208113 2849.27539 1682.53711 4335.2085 5196.62842 3743.87256 7336.02246 20033
5.8824 2008381653129296512 339.76907104892 58.91586725618 2934.56885 1653.23157 4948.25439 3709.50122 2284.21753 5593.40381 10033
5.887 2008384195758273792 340.04019469307 59.00975839109 2172.32349 1925.49536 2489.87842 2078.40894 1918.09741 2323.23926 10033
5.8903 2008429619330166400 339.67621277035 58.96427077823 2448.88257 1472.76453 4032.91162 1733.26855 1437.53711 2062.69214 10033
5.8945 2008429825487635584 339.67302727923 58.96793188395 2331.28101 1409.45007 3575.48682 3974.52026 2720.13623 5641.57861 10033
5.8962 2008383886513826944 340.03646774069 58.98405874817 2905.6853 1314.44861 5018.82666 7423.50684 6104.08301 9177.21094 10033
5.8987 2008383989599852928 340.03980651806 58.99461061728 1994.69104 1838.66748 2202.75562 1978.90283 1842.46179 2172.57397 10033
5.9076 2008431646558091776 339.73956810222 59.08505888119 2621.25073 2284.07397 2976.49146 2518.5083 2284.03491 2849.96484 10033
5.9221 2008383916576297600 340.03984612506 58.99150204551 2155.94897 1504.60498 3243.29712 3378.10376 1978.97009 5760.88232 10033
5.9486 2008378904351587200 339.88648239557 58.90727139947 2653.2439 1598.21375 4064.14941 3904.70972 2762.59717 5814.21533 20033
5.9558 2008380931576322432 340.02855592676 58.96744157583 2953.84961 1550.25342 4669.04102 5580.87158 4735.95312 7035.47705 20033
5.9586 2008432917865387008 339.85431637221 59.10388839185 2909.08423 1622.90771 4743.81201 5661.92188 4429.9126 7148.31396 10033
5.9622 2008383920874026880 340.04168997468 58.99373471835 2915.12427 1447.8313 4928.87939 6537.48584 5391.13623 8909.91309 20033
5.9918 2008384191454305280 340.04344008721 59.01110556126 2387.65283 2096.60718 2736.56299 2248.27173 2003.40723 2682.86816 10033
5.9939 2008380480602217856 340.00374255123 58.94383137927 2624.87964 1961.63965 3555.68018 2281.59106 1727.5719 2983.27588 10033
5.9965 2008431646558466560 339.7500619852 59.09034102152 2925.69604 1706.13586 4565.80859 8390.43262 7193.65137 9755.3418 20033
6.0339 2008385020393773056 340.03476136149 59.03717055733 2665.92017 2348.33252 3126.21948 "" "" "" 10099
6.0364 2008429825491972224 339.66452770392 58.97299511181 2819.40869 2317.50366 3324.81616 2769.64038 2313.67334 3257.4209 10033
6.0515 2008381648835385216 339.76613056 58.91346699709 2802.90698 2198.92969 3862.78467 2897.79883 2314.76123 3926.49316 10033
6.0679 2008381653130558976 339.77697201768 58.91072837712 2491.50098 1374.71118 4989.06201 3809.80664 3091.67749 5334.32324 10033
6.0714 2008382404747468288 339.74454998912 58.91923405555 2037.32593 1392.89001 3030.27563 2419.44189 1622.70459 4337.9917 10033
6.0732 2008433119722256128 339.83837274624 59.10565018865 2625.49609 1504.76965 4547.22656 1657.41248 1396.22876 5477.06104 10033
6.0854 2008385359688773376 339.99044207892 59.07574133772 2305.91357 1603.16187 3110.21606 2010.81348 1583.44165 2944.16797 10033
6.0898 2008432917864855296 339.85557472589 59.10605916451 2306.51123 1422.1593 4777.66162 2842.56812 2191.36963 4304.35742 10033
6.0922 2008380484899707136 340.0099351416 58.94538244797 2273.87524 1462.76001 3996.59302 5571.38867 4428.46338 7062.21582 10033
6.1034 2008432230670673024 339.92205228827 59.09932232032 2698.31128 1594.34729 5902.99951 4212.55078 2815.90845 6149.37939 10033
6.1082 2008431028078436224 339.65630550516 59.02532801466 2311.7793 1404.39746 3919.2937 3863.63794 2427.71265 5921.51123 10033
6.1175 2008378900054083840 339.91633688165 58.90857234348 2486.70801 1760.51062 3767.37866 2950.37451 2046.48621 4281.76318 10033
6.1429 2008378904360395264 339.89590918649 58.90500874836 2977.58813 1430.91882 5900.33936 3504.98096 2765.9082 4783.5459 10033
6.1458 2008380931576332800 340.03916088868 58.97321136449 2206.34302 1010.5816 4777.77197 5068.84766 4195.16797 6365.72461 20033
6.1526 2008380480602203520 340.00599954675 58.94102498415 2696.94751 2155.7334 3698.18457 2598.08032 1907.15417 3625.15674 10033
6.1539 2008382615201898368 339.69714402186 58.93888918521 2103.57568 1454.69043 2952.96704 1823.26135 1484.41821 2243.73853 10033
6.1563 2008433124023793920 339.82797851019 59.10658765556 2637.86768 1418.26733 4541.73682 5376.89697 4455.33008 7372.95312 20033
6.1584 2008429550614076032 339.68152272449 58.94980063744 2234.62158 2138.99561 2340.34644 2194.90039 2092.13135 2296.43628 10033
6.1743 2008429889906189696 339.65890208767 58.9745178986 2292.57178 1487.05908 4140.83691 2949.85864 2152.73535 3918.44629 10033
6.1854 2008380484900184320 340.01076255634 58.94333192157 2673.7666 1700.98535 3842.60718 4057.52881 3154.40869 5955.76367 10033
6.1858 2008378865694315520 339.87713186355 58.90246751447 2673.65674 1936.08484 4143.76221 2826.91577 2101.78027 3958.43774 10033
6.1939 2008433016643052800 339.86343364836 59.10760198067 2680.60132 2082.92993 3359.4314 2364.26318 2067.57837 2904.72485 10033
6.1967 2008429550609746048 339.67921994571 58.95049835456 2702.80249 1672.21582 3623.10938 2466.18091 1887.07166 3969.76025 10033
6.1978 2008432333749401856 339.95715342713 59.09194405066 2016.4668 1651.53918 2469.36938 2307.73584 1829.53467 2841.87793 10033
6.1989 2008380965935245568 340.04484992849 58.98032185471 2386.29663 1423.948 3398.38354 3626.07812 2575.77417 5926.01123 10033
6.2102 2008382443404515840 339.72361111465 58.92415192455 2726.3186 1538.26404 4241.75781 4192.729 2839.57153 6712.03564 20033
6.2143 2008433020944619520 339.87345278534 59.10746586848 2314.56689 1268.07019 5047.24219 4334.05127 3273.3208 5931.27002 10033
6.2372 2008378835638874496 339.91639236174 58.90646660843 2109.93848 1998.59338 2292.74609 2066.69067 1933.42151 2196.27051 10033
6.2389 2008433158383518336 339.81197987097 59.1067396874 2726.8186 1411.21924 4044.68872 3985.41211 3033.06689 5773.93408 10033
6.2408 2008434081794707712 339.67794092098 59.05926904943 2034.70105 1574.28528 3305.33472 2353.20874 1592.94189 3446.62769 10033
6.2471 2008380347459315200 339.95046621631 58.91431423051 2958.17798 1739.56824 4387.43896 7012.00293 5943.15918 8570.7334 10033
6.2495 2008380308805588480 339.93021707044 58.90903128581 2751.67236 1924.45374 4020.09595 3559.56934 2013.24182 5683.5332 10033
6.2567 2008381962367606016 339.80207902238 58.90328627214 2848.69849 1724.49634 5639.90137 2201.0647 1755.4939 4457.59326 10133
6.257 2008434494111704064 339.72590648206 59.08710730901 2030.63489 1672.04419 3113.67554 2219.50366 1849.09753 2556.7998 10033
6.2601 2008380927278965120 340.04194638682 58.9714859552 2712.88428 1978.08911 4159.89551 3137.24756 2125.1709 4470.58105 10033
6.2676 2008381721848828800 339.85462076876 58.90017257833 2034.62305 1336.04419 3894.08911 5071.99609 4142.43701 6427.44189 10033
6.2757 2008380446242417024 339.9932826244 58.93059574429 2171.51807 1525.72827 3010.34497 2783.88257 2191.85669 4321.90527 10033
6.2824 2008378865698190592 339.87298013189 58.90057535995 2501.73364 1796.05981 3764.03101 2532.896 1436.06848 4734.05518 10033
6.2962 2008429615028176384 339.67120796132 58.95430184743 2894.42822 1818.37268 4561.39062 3383.77344 2455.40479 5000.58057 10033
6.2983 2008378869991214080 339.87837186701 58.90066397127 2848.96265 1703.16931 6188.63379 5288.84717 3902.49463 7659.91357 10033
6.2998 2008432226369044352 339.91895059326 59.10341775665 2119.7627 1338.35779 3402.58081 3054.84766 2054.36963 4638.72363 10033
6.3001 2008429894208252288 339.65218503228 58.97912045694 2943.23828 1614.18176 5408.96094 5708.86182 4782.02588 7646.04395 20033
6.3394 2008381756209798528 339.81019974371 58.90095162311 2976.37573 1712.77222 4322.41797 6376.37012 5138.0542 8157.90869 20033
6.3441 2008383920880379776 340.05467244298 58.99693287919 2079.48291 2000.62256 2166.97485 2070.56519 1982.45386 2164.63477 10033
6.3536 2008383989593059328 340.05552232334 59.00322260226 2677.64917 1315.53015 4204.77295 4488.83252 3330.8562 6328.28027 20033
6.3604 2008432539908334848 339.94632560282 59.09830054894 2261.35449 1273.3512 5257.3833 1582.0752 1259.00977 3349.86255 10033
6.3655 2008382610906009856 339.68984985185 58.93791192241 2230.02563 1759.61414 3015.11694 2555.00244 2073.67725 3147.82764 10033
6.3853 2008380450538535168 339.98006908466 58.92200699821 2507.94067 1401.17285 4292.99805 3408.92041 2314.22534 5079.25488 10033
6.3892 2008382649562944512 339.71671406906 58.9232211964 2123.9585 977.497864 4010.02759 5366.87305 4432.13916 7040.4707 20033
6.3953 2008432295088390016 339.99307308878 59.0816641249 2161.9751 1477.17297 3226.55005 1688.74194 1269.16479 4416.59326 10033
6.3956 2008434597190982272 339.75310814198 59.09885801952 2341.698 1515.61719 4217.42529 3377.29443 2225.16138 4896.19092 10033
6.3981 2008434086095895936 339.67670722556 59.06315902522 2042.15515 1047.05115 3208.29395 4341.59326 3241.62988 5965.0376 10033
6.3989 2008385290966219776 340.0195536473 59.06588736434 2601.77637 1610.39258 4215.33691 2051.79443 1435.77417 3401.25781 10033
6.4054 2008433016643061376 339.88095604063 59.11016031465 2420.56055 1766.16968 3540.57715 2658.60522 1853.78198 3478.42041 10033
6.4195 2008380484906564480 340.01007067724 58.93654960367 2741.74976 2556.1272 2979.34961 2650.52002 2460.93018 2854.18359 10033
6.4225 2008434601491967744 339.75310304216 59.09936377103 2846.52759 1523.16333 5844.72021 "" "" "" 20099
6.4258 2008384294533564288 340.0555271091 59.02083640563 2771.14453 2408.94238 3118.73828 2535.21045 2212.66089 2950.21118 10033
6.434 2008431096802278528 339.65401455462 59.04110954602 2399.3584 1952.1344 2828.04297 2300.77588 1955.77905 2756.25806 10033
6.4375 2008381721848818432 339.83130378443 58.89774212416 2276.82349 1321.49036 4289.35938 4322.646 2790.54175 6250.78076 10033
6.442 2008385363983022080 340.00218902643 59.07803185658 2089.35474 913.705139 3501.18604 4921.27002 4090.32056 6113.06543 20033
6.4422 2008434601492463744 339.73798141616 59.09523770965 2600.1062 1356.44983 4331.96338 4436.98193 3433.76294 6413.45508 20033
6.4453 2008431096802278912 339.65282944247 59.03995020092 2692.13574 2104.15137 3481.05591 2680.59009 2242.29736 3299.73511 10033
6.448 2008434498413241600 339.72944107552 59.0924107793 2667.26538 1330.15894 5670.92236 6688.02002 5470.11377 8234.1875 20033
6.4493 2008432226369049600 339.9234221704 59.10522783616 2862.35474 2402.77588 3487.55225 2436.82031 2196.42261 2713.09741 10033
6.4529 2008385123464866176 340.0372265369 59.05230169154 2723.43359 1336.69641 4480.1499 5170.33154 3879.63477 7522.75195 20033
6.455 2008381580113655936 339.78706571663 58.90201898982 2075.93018 1825.85522 2557.302 2064.448 1860.66504 2387.40308 10033
6.4579 2008382370387702656 339.74072523661 58.91287276551 2031.10242 1421.89185 3624.25024 1318.37341 1123.7804 5668.2334 10133
6.471 2008434086095139072 339.66236866846 59.05274099268 2347.77002 1431.16797 3563.55371 3255.58154 2547.93286 5288.88916 10033
6.4738 2008434498416374016 339.72494003891 59.09126602459 2233.89771 2148.56421 2344.41064 2215.46265 2097.19385 2345.39771 10033
6.4749 2008433016643063168 339.88892727836 59.11063816578 2777.16504 1892.73169 3993.47314 2584.51929 1961.57373 3312.04956 10033
6.4807 2008433154082029952 339.8186045096 59.11140957448 2695.12793 1544.44421 4655.10156 3042.50903 1982.24524 4847.62988 10033
6.4852 2008429825491973888 339.65568029465 58.96378551404 2833.86279 2382.81592 3820.83545 2604.81323 2290.23779 3068.3186 10033
6.4871 2008429894211444992 339.64538803598 58.9803462932 2543.46289 1925.44775 3782.03271 "" "" "" 10099
6.5038 2008380961638740864 340.05514137612 58.98067850877 2342.90112 1767.79834 4350.68164 2380.729 1804.90991 3181.20337 10033
6.5161 2008385123471191552 340.04635695264 59.04425458379 2053.04199 1799.1604 2371.22583 1929.89038 1699.06738 2199.22388 10033
6.5222 2008382546490573824 339.69805696343 58.92918778013 2077.95093 1973.40735 2173.33203 2060.58984 1965.45789 2167.60474 10033
6.5224 2008431096797908096 339.64421767413 59.02919034003 2494.56543 1683.85327 4851.92969 2861.40088 1959.22546 3703.07764 10033
6.5245 2008434498413226240 339.71038164285 59.08629868477 2608.41382 1508.24609 4252.00781 5007.89453 4149.68945 6638.15137 10033
6.5342 2008381721850086912 339.84019185074 58.89581719172 2940.9751 1717.12769 4682.91016 5499.89648 4149.54346 7685.69092 20033
6.5448 2008432363807935744 339.97055952054 59.09431685627 2961.42139 2198.55225 4530.57373 2480.90454 1922.99609 3399.81055 10033
6.5542 2008434631550752896 339.76411881078 59.10453518899 2633.82178 2053.40088 3406.02319 2527.96362 2065.06421 3048.61938 10033
6.5565 2008384298830707712 340.06016452912 59.01954403264 2635.29395 1475.55164 3842.11255 4062.68115 3123.91553 6056.39062 10033
6.5664 2008434601495864576 339.7404600543 59.09845903795 2046.78296 1674.18152 2594.51196 1978.67249 1740.7937 2266.43872 10033
6.5672 2008434635855605632 339.76415237465 59.10477977751 2081.94604 1740.73438 2413.93945 2167.13623 1818.8053 2478.87451 10033
6.5809 2008384367556952192 340.0529116907 59.03795869595 2706.06616 1978.66699 3715.3042 2873.26611 2085.26514 4224.17236 10033
6.5814 2008430714540033792 339.6372844839 58.99829081351 2299.44287 1488.1156 3331.96777 3143.79443 2433.39136 4716.35498 10033
6.5895 2008433020944622848 339.8787436233 59.11342362228 2898.94995 1648.59509 4836.37354 4872.29883 3449.05176 6816.40186 20033
6.5908 2008381756216622592 339.79918803205 58.89791833194 2338.11133 2049.40137 2638.64551 2217.35669 1963.65698 2551.62598 10033
6.5914 2008380278747891328 340.0094597443 58.93177786604 2487.00391 1987.14124 3530.82642 2476.6604 1988.37573 3054.81299 10033
6.5951 2008432986588197376 339.9034160563 59.11102483524 2641.63818 2492.32104 2828.80127 2589.61938 2483.26709 2712.45923 10033
6.6027 2008433154082038144 339.81125001763 59.11283877967 2363.31543 1788.40955 2942.71631 2650.05249 1879.59216 3515.12793 10033
6.6228 2008380278747891712 340.00865544631 58.93053037807 2834.69873 2051.46289 4031.04199 3113.39575 2266.92847 4281.69141 10033
6.6272 2008380137004667008 339.95695653921 58.90893381228 2678.3457 2028.4115 3421.30615 2458.29248 1955.12061 3205.09204 10033
6.6323 2008434459751900928 339.68148663862 59.07323997618 2100.15063 1840.36133 2334.04834 1989.61523 1806.00671 2186.2124 10033
6.6462 2008433222801523072 339.8672636813 59.11501383423 2821.01807 2130.89551 3943.59521 2407.54053 2054.62524 2914.46362 10033
6.6472 2008430650121332352 339.63945587528 58.98180758443 2608.44238 1484.06189 3639.0144 4092.125 3265.99683 7605.28174 10033
6.655 2008429550610688768 339.66973957116 58.94395312396 2663.8103 1297.45825 4021.05029 3225.14551 2153.36572 4839.96777 10033
6.659 2008385123464867584 340.04293269734 59.05411560521 2582.68701 1507.82007 4428.75635 7691.25488 6380.96387 9416.44141 20033
6.66 2008380892919203072 340.05339661496 58.9681475076 2905.79224 2120.91992 3956.83765 2783.10425 2273.49048 3437.96729 10033
6.6679 2008382615210048384 339.690635915 58.92971941004 2143.0188 2094.70679 2198.05469 2134.99341 2081.7998 2195.39966 10033
6.6687 2008380240083909504 339.98099979637 58.91637458497 2839.58276 2156.07495 4149.99463 2671.09546 2085.40894 3325.74219 10033
6.672 2008430650125686656 339.63554565253 58.99139965881 2187.26514 2049.38452 2334.85669 2162.17041 2047.27039 2315.33423 10033
6.6812 2008380274443708544 340.00842712753 58.92896258816 2317.55737 1493.61829 3972.82642 2547.60376 2003.70483 3654.0415 10033
6.6822 2008381751912306304 339.80799513709 58.89535365347 2080.11719 1488.63025 2967.04395 2925.66699 2157.80322 4306.34229 10033
6.6834 2008382542186463744 339.69760960809 58.92559787327 2004.66846 1321.32617 2794.72681 2832.52783 1957.16492 3893.21362 10033
6.6841 2008432368109657600 339.96956190827 59.09746966311 2887.21509 1721.25476 3999.64453 4144.62158 2690.04248 6276.65771 10033
6.6847 2008384367549249152 340.05456848566 59.04089292366 2555.87451 1699.58447 4321.94629 2541.0686 1642.47021 3701.86206 10033
6.6872 2008429894207090176 339.63923024505 58.97927129415 2427.58472 1904.40442 3102.41235 2590.49194 2081.62329 3319.02124 10033
6.6911 2008431096797904256 339.6427515593 59.03725533973 2574.82495 1390.23889 4757.94043 3934.25073 3021.89941 6494.68506 10033
6.7005 2008384298829805184 340.06363565605 59.02370387347 2375.7876 1679.78772 3512.37915 2920.03149 1929.3595 3900.80249 10033
6.7005 2008380141300893696 339.95275201879 58.90632479797 2980.36353 1708.21277 5423.24658 4159.88379 2674.53003 5780.15869 10033
6.7027 2008429786826935296 339.64643522591 58.96603734323 2841.89575 2220.30469 3505.72461 2736.00708 2146.91187 3443.98389 10033
6.7059 2008382439107203456 339.71925396346 58.91542805731 2939.44214 2205.83911 4180.09668 2851.30908 2304.87915 3650.13477 10033
6.7066 2008378831334534144 339.89492797499 58.89526566442 2872.31519 2199.44824 3727.5896 2840.75708 2174.07935 3562.89307 10033
6.7235 2008432604326181760 339.93477380933 59.10781780789 2976.24414 2308.15576 3843.14478 2552.68042 2231.27539 3101.01099 10033
6.7272 2008378835630826112 339.90525955602 58.89617999961 2006.8031 1638.18689 2933.68921 1918.07019 1649.80261 2351.74536 10033
6.728 2008380137004657920 339.96369503868 58.90904769593 2412.3313 1689.30432 3853.77905 2963.82495 2107.2478 4186.39062 10033
6.7298 2008385467062241280 340.01607217784 59.07722946571 2271.91748 1507.9873 5519.80713 4023.25635 2515.40283 5909.03906 10033
6.735 2008384019655580288 340.06788298549 59.00548830311 2267.02026 1521.4342 3446.21606 3960.77319 2639.2041 5502.55908 10033
6.7609 2008380244381526016 339.99476988992 58.92023110683 2863.81616 1198.20715 5003.37842 4548.99121 3673.71313 6247.43359 10033
6.7681 2008436109019542528 339.78977440844 59.11308468562 2512.17065 1887.92993 3370.37134 2387.0625 1948.33667 2862.8208 10033
6.7681 2008382370387664640 339.74331687942 58.90610459413 2910.24219 2190.68994 4088.31055 3116.44116 2423.93433 4143.125 10033
6.7745 2008384367556955008 340.0606499544 59.03593685354 2432.71753 1688.14343 3492.60181 2508.02466 1837.07483 3468.99683 10033
6.7793 2008378869991833984 339.87116663051 58.89214828141 2573.72607 1493.76648 4277.13086 4755.69824 3759.78979 6972.26221 20033
6.7819 2008429584970423040 339.65490847047 58.95287028866 2288.98364 1042.82788 3698.09058 5091.46582 3562.5061 7059.92139 20033
6.7863 2008382542186437504 339.70204175025 58.92105865772 2160.6189 1061.25684 4025.27832 3510.57666 2515.79224 5926.31641 10033
6.7888 2008434635851699840 339.76850343036 59.10972347734 2769.43506 1835.5199 4232.89014 3998.3313 2669.19482 6123.38086 10033
6.8079 2008384088382183552 340.06899703014 59.01685378385 2195.34399 1444.83777 3749.71777 2431.05859 1826.08667 3455.73999 10033
6.8092 2008430925003588608 339.63198812447 59.02166620417 2512.99927 1964.95496 3111.15942 2268.61646 1927.71094 2672.52686 10033
6.8227 2008380274443767040 340.03166046218 58.94015332192 2119.49268 1705.75366 2749.27686 2021.13 1706.59973 2515.20703 10033
6.831 2008381721848831616 339.84170914146 58.89083291491 2835.76807 1621.39075 4939.36328 2540.09619 1523.45496 4071.00293 10033
6.8553 2008434631550781440 339.76589331699 59.11037702149 2504.28052 1643.60205 3986.6377 2970.49292 1957.19604 4401.3501 10033
6.8582 2008380897216619520 340.05920558617 58.96670801501 2407.00537 1244.73853 4349.32666 4922.90332 2690.21924 7309.51904 10033
6.8619 2008433222804337408 339.87409938331 59.11829211284 2836.15137 1439.16101 5220.4126 2036.05127 1600.08545 3697.47778 10033
6.8639 2008384088375133952 340.06967201618 59.02151915247 2640.83252 1785.25476 4048.94141 3911.6958 2885.21802 5574.80713 10033
6.8642 2008384092672290560 340.07142888879 59.0134799182 2060.90625 1039.44128 3699.16797 6576.98535 5098.2168 8483.08789 20033
6.8783 2008434665910514048 339.74981458161 59.10703760039 2554.01245 2037.58875 3019.7146 2316.0625 1937.2832 2785.88428 10033
6.8788 2008380244388156544 339.99517584007 58.91780608061 2545.80371 2316.79468 2866.17285 2479.20581 2191.38281 2816.41406 10033
6.8808 2008434532776110464 339.69969029019 59.08934900054 2635.49023 2495.16602 2740.69092 2597.61011 2492.52954 2728.16919 10033
6.8859 2008382610905977472 339.6761402152 58.93286807284 2901.13477 1780.40662 4798.50635 2746.74219 1671.57007 4722.64258 10033
6.8964 2008434567135848448 339.70870661067 59.09369518229 2757.80737 2326.41626 3294.13086 2692.7666 2303.63843 3362.94824 10033
6.8999 2008380897223417856 340.06406793756 58.97218628959 2055.76318 1572.07007 3170.76196 2320.81958 1602.20984 3105.50122 10033
6.9135 2008381618769561472 339.74432662433 58.90305808381 2593.20654 1463.17932 4021.01074 3482.42334 2370.08667 4848.19385 10033
6.916 2008430925003881472 339.62654697128 59.01222093833 2422.63623 1744.15869 3575.36182 2362.23853 1775.57983 3093.37256 10033
6.9175 2008378835638877056 339.91118684081 58.89372945236 2645.92139 2326.35156 3021.79761 2603.14429 2275.43457 3006.90845 10033
6.9213 2008434154815811072 339.67102066612 59.07415252624 2940.30249 1831.02258 5297.53711 4267.76562 2789.45386 6412.14502 10033
6.9217 2008384092679067776 340.0736468781 59.01059320088 2165.99927 1854.12378 2579.96606 2113.76929 1809.59399 2649.2312 10033
6.9244 2008433192743282944 339.84393727599 59.11997049295 2739.51221 1585.81152 4163.19629 3764.02637 2484.84229 5614.68896 10033
6.927 2008382370387677056 339.72598769117 58.90845645379 2915.30713 2083.88672 4327.54639 2856.85913 2280.06396 3753.93774 10033
6.9286 2008434532776109952 339.69026581394 59.08579283296 2238.22681 1571.44458 3275.50879 2517.1521 1718.69739 4502.56494 10033
6.9297 2008434670211953536 339.75609678702 59.10954329421 2696.89697 1541.3894 4635.21338 2735.9812 1911.41626 4999.91748 10033
