# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Wed Jun 19 07:51:11 UTC 2024
# isochrones based on PARSEC release v2.0 
# Basic references: Costa et al. 2019a,2019b for the code, Nguyen et al. 2020 for the tracks.
# Rotating tracks computed with omega_i=0.00, except for lower masses (see paper)
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=2.9, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z  Teff0 omega angvel vtaneq angmom Rpol Req  mbolmag  G_fSBmag  G_BP_fSBmag  G_RP_fSBmag G_fSB G_f0 G_fk G_i00 G_i05 G_i10 G_i15 G_i20 G_i25 G_i30 G_i35 G_i40 G_i45 G_i50 G_i55 G_i60 G_i65 G_i70 G_i75 G_i80 G_i85 G_i90 G_BP_fSB G_BP_f0 G_BP_fk G_BP_i00 G_BP_i05 G_BP_i10 G_BP_i15 G_BP_i20 G_BP_i25 G_BP_i30 G_BP_i35 G_BP_i40 G_BP_i45 G_BP_i50 G_BP_i55 G_BP_i60 G_BP_i65 G_BP_i70 G_BP_i75 G_BP_i80 G_BP_i85 G_BP_i90 G_RP_fSB G_RP_f0 G_RP_fk G_RP_i00 G_RP_i05 G_RP_i10 G_RP_i15 G_RP_i20 G_RP_i25 G_RP_i30 G_RP_i35 G_RP_i40 G_RP_i45 G_RP_i50 G_RP_i55 G_RP_i60 G_RP_i65 G_RP_i70 G_RP_i75 G_RP_i80 G_RP_i85 G_RP_i90
0.011816 -0.10000 7.10000 1.1087101698 2.4931313023    1.108 -0.039  3.7119  4.322    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.34e-14      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5151          0          0          0          0      1.203      1.203 4.869 7.249 8.407 6.055 7.249 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 7.250 8.407 8.407 8.408 8.407 8.407 8.407 8.407 8.407 8.407 8.407 8.407 8.407 8.407 8.407 8.407 8.407 8.407 8.407 8.407 8.407 8.407 8.407 6.055 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056 6.056
0.011816 -0.10000 7.10000 1.1128284931 2.4938083467    1.112 -0.030  3.7134  4.320    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.43e-14      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5168          0          0          0          0      1.208      1.208 4.846 7.224 8.377 6.033 7.224 7.224 7.225 7.224 7.224 7.224 7.224 7.224 7.224 7.224 7.224 7.224 7.224 7.224 7.224 7.224 7.224 7.224 7.224 7.224 7.224 7.224 8.377 8.377 8.379 8.377 8.377 8.377 8.377 8.377 8.377 8.377 8.377 8.377 8.377 8.377 8.377 8.377 8.377 8.377 8.377 8.377 8.377 8.377 6.033 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034 6.034
0.011816 -0.10000 7.10000 1.1160728931 2.4943376752    1.115 -0.023  3.7145  4.319    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.5e-14      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5181          0          0          0          0      1.212      1.212 4.828 7.204 8.354 6.016 7.204 7.204 7.205 7.204 7.204 7.204 7.204 7.204 7.204 7.204 7.204 7.204 7.204 7.204 7.204 7.204 7.204 7.204 7.204 7.204 7.204 7.204 8.354 8.354 8.356 8.354 8.354 8.354 8.354 8.354 8.354 8.354 8.354 8.354 8.354 8.354 8.354 8.354 8.354 8.354 8.354 8.354 8.354 8.354 6.016 6.016 6.018 6.016 6.016 6.016 6.016 6.016 6.016 6.016 6.016 6.016 6.016 6.016 6.016 6.016 6.016 6.016 6.016 6.016 6.016 6.016
0.011816 -0.10000 7.10000 1.1324408054 2.4969550227    1.132  0.014  3.7203  4.311    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.9e-14      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5251          0          0          0          0      1.232      1.232 4.734 7.098 8.232 5.925 7.098 7.098 7.102 7.098 7.098 7.098 7.098 7.098 7.098 7.098 7.098 7.098 7.098 7.098 7.098 7.098 7.098 7.098 7.098 7.098 7.098 7.098 8.232 8.232 8.237 8.232 8.232 8.232 8.232 8.232 8.232 8.232 8.232 8.232 8.232 8.232 8.232 8.232 8.232 8.232 8.232 8.232 8.232 8.232 5.925 5.925 5.928 5.925 5.925 5.925 5.925 5.925 5.925 5.925 5.925 5.925 5.925 5.925 5.925 5.925 5.925 5.925 5.925 5.925 5.925 5.925
0.011816 -0.10000 7.10000 1.1403708458 2.4981920659    1.140  0.033  3.7231  4.306    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.11e-14      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5285          0          0          0          0      1.242      1.242 4.688 7.047 8.174 5.880 7.047 7.047 7.052 7.047 7.047 7.047 7.047 7.047 7.047 7.047 7.047 7.047 7.047 7.047 7.047 7.047 7.047 7.047 7.047 7.047 7.047 7.047 8.174 8.174 8.180 8.174 8.174 8.174 8.174 8.174 8.174 8.174 8.174 8.174 8.174 8.174 8.174 8.174 8.174 8.174 8.174 8.174 8.174 8.174 5.880 5.881 5.884 5.881 5.881 5.881 5.881 5.881 5.881 5.881 5.881 5.881 5.881 5.881 5.881 5.881 5.881 5.881 5.881 5.881 5.881 5.881
0.011816 -0.10000 7.10000 1.1509826183 2.4998168162    1.150  0.058  3.7269  4.300    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.41e-14      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5332          0          0          0          0      1.257      1.257 4.625 6.976 8.094 5.819 6.976 6.977 6.982 6.977 6.977 6.977 6.977 6.977 6.977 6.977 6.977 6.977 6.977 6.977 6.977 6.977 6.977 6.977 6.977 6.977 6.977 6.977 8.094 8.094 8.101 8.094 8.094 8.094 8.094 8.094 8.094 8.094 8.094 8.094 8.094 8.094 8.094 8.094 8.094 8.094 8.094 8.094 8.094 8.094 5.819 5.820 5.824 5.820 5.820 5.820 5.820 5.820 5.820 5.820 5.820 5.820 5.820 5.820 5.820 5.820 5.820 5.820 5.820 5.820 5.820 5.820
0.011816 -0.10000 7.10000 1.1520531178 2.4999788083    1.151  0.061  3.7273  4.300    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.45e-14      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5337          0          0          0          0      1.258      1.258 4.618 6.969 8.086 5.813 6.969 6.969 6.975 6.969 6.969 6.969 6.969 6.969 6.969 6.969 6.969 6.969 6.969 6.969 6.969 6.969 6.969 6.969 6.969 6.969 6.969 6.969 8.086 8.086 8.093 8.086 8.086 8.086 8.086 8.086 8.086 8.086 8.086 8.086 8.086 8.086 8.086 8.086 8.086 8.086 8.086 8.086 8.086 8.086 5.813 5.813 5.817 5.813 5.813 5.813 5.813 5.813 5.813 5.813 5.813 5.813 5.813 5.813 5.813 5.813 5.813 5.813 5.813 5.813 5.813 5.813
0.011816 -0.10000 7.10000 1.1695716381 2.5025813983    1.169  0.104  3.7336  4.288    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -8e-14      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5415          0          0          0          0      1.284      1.284 4.510 6.849 7.951 5.707 6.849 6.850 6.856 6.850 6.850 6.850 6.850 6.850 6.850 6.850 6.850 6.850 6.850 6.850 6.850 6.850 6.850 6.850 6.850 6.850 6.850 6.850 7.951 7.951 7.960 7.951 7.951 7.951 7.951 7.951 7.951 7.951 7.951 7.951 7.951 7.951 7.951 7.951 7.951 7.951 7.951 7.951 7.951 7.951 5.707 5.708 5.712 5.708 5.708 5.708 5.708 5.708 5.708 5.708 5.708 5.708 5.708 5.708 5.708 5.708 5.708 5.708 5.708 5.708 5.708 5.708
0.011816 -0.10000 7.10000 1.1716655493 2.5028864918    1.171  0.109  3.7344  4.287    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.08e-14      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5424          0          0          0          0      1.288      1.288 4.497 6.835 7.935 5.694 6.835 6.835 6.841 6.835 6.835 6.835 6.835 6.835 6.835 6.835 6.835 6.835 6.835 6.835 6.835 6.835 6.835 6.835 6.835 6.835 6.835 6.835 7.935 7.935 7.943 7.935 7.935 7.935 7.935 7.935 7.935 7.935 7.935 7.935 7.935 7.935 7.935 7.935 7.935 7.935 7.935 7.935 7.935 7.935 5.694 5.695 5.699 5.695 5.695 5.695 5.695 5.695 5.695 5.695 5.695 5.695 5.695 5.695 5.695 5.695 5.695 5.695 5.695 5.695 5.695 5.695
0.011816 -0.10000 7.10000 1.1801507473 2.5041100935    1.180  0.131  3.7375  4.281    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.38e-14      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5463          0          0          0          0      1.302      1.302 4.443 6.774 7.868 5.640 6.774 6.775 6.781 6.775 6.775 6.775 6.775 6.775 6.775 6.775 6.775 6.775 6.775 6.775 6.775 6.775 6.775 6.775 6.775 6.775 6.775 6.775 7.868 7.868 7.876 7.868 7.868 7.868 7.868 7.868 7.868 7.868 7.868 7.868 7.868 7.868 7.868 7.868 7.868 7.868 7.868 7.868 7.868 7.868 5.640 5.641 5.645 5.641 5.641 5.641 5.641 5.641 5.641 5.641 5.641 5.641 5.641 5.641 5.641 5.641 5.641 5.641 5.641 5.641 5.641 5.641
0.011816 -0.10000 7.10000 1.1912779808 2.5056843476    1.191  0.160  3.7416  4.272    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.83e-14      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5515          0          0          0          0      1.321      1.321 4.369 6.695 7.779 5.569 6.695 6.695 6.701 6.695 6.695 6.695 6.695 6.695 6.695 6.695 6.695 6.695 6.695 6.695 6.695 6.695 6.695 6.695 6.695 6.695 6.695 6.695 7.779 7.779 7.787 7.779 7.779 7.779 7.779 7.779 7.779 7.779 7.779 7.779 7.779 7.779 7.779 7.779 7.779 7.779 7.779 7.779 7.779 7.779 5.569 5.570 5.574 5.570 5.570 5.570 5.570 5.570 5.570 5.570 5.570 5.570 5.570 5.570 5.570 5.570 5.570 5.570 5.570 5.570 5.570 5.570
0.011816 -0.10000 7.10000 1.1943486929 2.5061128498    1.194  0.168  3.7427  4.270    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-15      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5529          0          0          0          0      1.327      1.327 4.349 6.674 7.756 5.550 6.674 6.674 6.680 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 6.674 7.756 7.756 7.764 7.756 7.756 7.756 7.756 7.756 7.756 7.756 7.756 7.756 7.756 7.756 7.756 7.756 7.756 7.756 7.756 7.756 7.756 7.756 5.550 5.551 5.555 5.551 5.551 5.551 5.551 5.551 5.551 5.551 5.551 5.551 5.551 5.551 5.551 5.551 5.551 5.551 5.551 5.551 5.551 5.551
0.011816 -0.10000 7.10000 1.2108902931 2.5083782153    1.210  0.213  3.7487  4.255    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.8e-22      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5606          0          0          0          0      1.358      1.358 4.238 6.556 7.627 5.446 6.556 6.557 6.563 6.557 6.557 6.557 6.557 6.557 6.557 6.557 6.557 6.557 6.557 6.557 6.557 6.557 6.557 6.557 6.557 6.557 6.557 6.557 7.627 7.627 7.635 7.627 7.627 7.627 7.627 7.627 7.627 7.627 7.627 7.627 7.627 7.627 7.627 7.627 7.627 7.627 7.627 7.627 7.627 7.627 5.446 5.446 5.450 5.446 5.446 5.446 5.446 5.446 5.446 5.446 5.446 5.446 5.446 5.446 5.446 5.446 5.446 5.446 5.446 5.446 5.446 5.446
0.011816 -0.10000 7.10000 1.2146546841 2.5088838458    1.214  0.223  3.7501  4.251    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-20      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5624          0          0          0          0      1.366      1.366 4.211 6.528 7.595 5.420 6.528 6.528 6.534 6.528 6.528 6.528 6.528 6.528 6.528 6.528 6.528 6.528 6.528 6.528 6.528 6.528 6.528 6.528 6.528 6.528 6.528 6.528 7.595 7.595 7.603 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 7.595 5.420 5.421 5.425 5.421 5.421 5.421 5.421 5.421 5.421 5.421 5.421 5.421 5.421 5.421 5.421 5.421 5.421 5.421 5.421 5.421 5.421 5.421
0.011816 -0.10000 7.10000 1.2278172970 2.5106238437    1.227  0.263  3.7552  4.237    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-15      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5691          0          0          0          0      1.397      1.397 4.113 6.424 7.481 5.327 6.424 6.424 6.430 6.424 6.424 6.424 6.424 6.424 6.424 6.424 6.424 6.424 6.424 6.424 6.424 6.424 6.424 6.424 6.424 6.424 6.424 6.424 7.481 7.481 7.489 7.481 7.481 7.481 7.481 7.481 7.481 7.481 7.481 7.481 7.481 7.481 7.481 7.481 7.481 7.481 7.481 7.481 7.481 7.481 5.327 5.327 5.332 5.327 5.327 5.327 5.327 5.327 5.327 5.327 5.327 5.327 5.327 5.327 5.327 5.327 5.327 5.327 5.327 5.327 5.327 5.327
0.011816 -0.10000 7.10000 1.2305026054 2.5109735676    1.230  0.271  3.7563  4.234    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-14      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5705          0          0          0          0      1.403      1.403 4.092 6.402 7.457 5.308 6.402 6.403 6.409 6.403 6.403 6.403 6.403 6.403 6.403 6.403 6.403 6.403 6.403 6.403 6.403 6.403 6.403 6.403 6.403 6.403 6.403 6.403 7.457 7.457 7.465 7.457 7.457 7.457 7.457 7.457 7.457 7.457 7.457 7.457 7.457 7.457 7.457 7.457 7.457 7.457 7.457 7.457 7.457 7.457 5.308 5.308 5.312 5.308 5.308 5.308 5.308 5.308 5.308 5.308 5.308 5.308 5.308 5.308 5.308 5.308 5.308 5.308 5.308 5.308 5.308 5.308
0.011816 -0.10000 7.10000 1.2315354347 2.5111076122    1.231  0.274  3.7566  4.233    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-15      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5709          0          0          0          0      1.405      1.405 4.085 6.394 7.449 5.301 6.394 6.395 6.401 6.395 6.395 6.395 6.395 6.395 6.395 6.395 6.395 6.395 6.395 6.395 6.395 6.395 6.395 6.395 6.395 6.395 6.395 6.395 7.449 7.449 7.457 7.449 7.449 7.449 7.449 7.449 7.449 7.449 7.449 7.449 7.449 7.449 7.449 7.449 7.449 7.449 7.449 7.449 7.449 7.449 5.301 5.301 5.305 5.301 5.301 5.301 5.301 5.301 5.301 5.301 5.301 5.301 5.301 5.301 5.301 5.301 5.301 5.301 5.301 5.301 5.301 5.301
0.011816 -0.10000 7.10000 1.2439831495 2.5127030137    1.243  0.311  3.7612  4.219    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-21      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5770          0          0          0          0      1.435      1.435 3.994 6.299 7.344 5.215 6.299 6.299 6.305 6.299 6.299 6.299 6.299 6.299 6.299 6.299 6.299 6.299 6.299 6.299 6.299 6.299 6.299 6.299 6.299 6.299 6.299 6.299 7.344 7.344 7.352 7.344 7.344 7.344 7.344 7.344 7.344 7.344 7.344 7.344 7.344 7.344 7.344 7.344 7.344 7.344 7.344 7.344 7.344 7.344 5.215 5.215 5.219 5.215 5.215 5.215 5.215 5.215 5.215 5.215 5.215 5.215 5.215 5.215 5.215 5.215 5.215 5.215 5.215 5.215 5.215 5.215
0.011816 -0.10000 7.10000 1.2501149178 2.5134754927    1.249  0.329  3.7635  4.211    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.28e-21      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5800          0          0          0          0      1.451      1.451 3.947 6.251 7.292 5.172 6.251 6.251 6.257 6.251 6.251 6.251 6.251 6.251 6.251 6.251 6.251 6.251 6.251 6.251 6.251 6.251 6.251 6.251 6.251 6.251 6.251 6.251 7.292 7.292 7.300 7.292 7.292 7.292 7.292 7.292 7.292 7.292 7.292 7.292 7.292 7.292 7.292 7.292 7.292 7.292 7.292 7.292 7.292 7.292 5.172 5.172 5.176 5.172 5.172 5.172 5.172 5.172 5.172 5.172 5.172 5.172 5.172 5.172 5.172 5.172 5.172 5.172 5.172 5.172 5.172 5.172
0.011816 -0.10000 7.10000 1.2617878914 2.5149222163    1.261  0.368  3.7681  4.196    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-13      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5863          0          0          0          0      1.485      1.485 3.851 6.152 7.184 5.082 6.152 6.152 6.158 6.152 6.152 6.152 6.152 6.152 6.152 6.152 6.152 6.152 6.152 6.152 6.152 6.152 6.152 6.152 6.152 6.152 6.152 6.152 7.184 7.184 7.191 7.184 7.184 7.184 7.184 7.184 7.184 7.184 7.184 7.184 7.184 7.184 7.184 7.184 7.184 7.184 7.184 7.184 7.184 7.184 5.082 5.083 5.087 5.083 5.083 5.083 5.083 5.083 5.083 5.083 5.083 5.083 5.083 5.083 5.083 5.083 5.083 5.083 5.083 5.083 5.083 5.083
0.011816 -0.10000 7.10000 1.2697272301 2.5158887417    1.269  0.395  3.7714  4.184    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-13      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5906          0          0          0          0      1.509      1.509 3.783 6.082 7.108 5.020 6.082 6.083 6.088 6.083 6.083 6.083 6.083 6.083 6.083 6.083 6.083 6.083 6.083 6.083 6.083 6.083 6.083 6.083 6.083 6.083 6.083 6.083 7.108 7.108 7.116 7.108 7.108 7.108 7.108 7.108 7.108 7.108 7.108 7.108 7.108 7.108 7.108 7.108 7.108 7.108 7.108 7.108 7.108 7.108 5.020 5.020 5.024 5.020 5.020 5.020 5.020 5.020 5.020 5.020 5.020 5.020 5.020 5.020 5.020 5.020 5.020 5.020 5.020 5.020 5.020 5.020
0.011816 -0.10000 7.10000 1.2776210308 2.5168360405    1.277  0.422  3.7746  4.173    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-13      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       5950          0          0          0          0      1.534      1.534 3.715 6.013 7.032 4.957 6.013 6.013 6.019 6.013 6.013 6.013 6.013 6.013 6.013 6.013 6.013 6.013 6.013 6.013 6.013 6.013 6.013 6.013 6.013 6.013 6.013 6.013 7.032 7.032 7.040 7.032 7.032 7.032 7.032 7.032 7.032 7.032 7.032 7.032 7.032 7.032 7.032 7.032 7.032 7.032 7.032 7.032 7.032 7.032 4.957 4.957 4.961 4.957 4.957 4.957 4.957 4.957 4.957 4.957 4.957 4.957 4.957 4.957 4.957 4.957 4.957 4.957 4.957 4.957 4.957 4.957
0.011816 -0.10000 7.10000 1.2893395424 2.5182177555    1.289  0.463  3.7795  4.155    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-13      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       6018          0          0          0          0      1.572      1.572 3.612 5.907 6.918 4.862 5.907 5.908 5.913 5.908 5.908 5.908 5.908 5.908 5.908 5.908 5.908 5.908 5.908 5.908 5.908 5.908 5.908 5.908 5.908 5.908 5.908 5.908 6.918 6.918 6.925 6.918 6.918 6.918 6.918 6.918 6.918 6.918 6.918 6.918 6.918 6.918 6.918 6.918 6.918 6.918 6.918 6.918 6.918 6.918 4.862 4.862 4.866 4.862 4.862 4.862 4.862 4.862 4.862 4.862 4.862 4.862 4.862 4.862 4.862 4.862 4.862 4.862 4.862 4.862 4.862 4.862
0.011816 -0.10000 7.10000 1.3046557903 2.5199807101    1.305  0.515  3.7859  4.134    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-13      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       6108          0          0          0          0      1.622      1.622 3.481 5.774 6.773 4.743 5.774 5.775 5.781 5.775 5.775 5.775 5.775 5.775 5.775 5.775 5.775 5.775 5.775 5.775 5.775 5.775 5.775 5.775 5.775 5.775 5.775 5.775 6.773 6.773 6.780 6.773 6.773 6.773 6.773 6.773 6.773 6.773 6.773 6.773 6.773 6.773 6.773 6.773 6.773 6.773 6.773 6.773 6.773 6.773 4.743 4.744 4.748 4.744 4.744 4.744 4.744 4.744 4.744 4.744 4.744 4.744 4.744 4.744 4.744 4.744 4.744 4.744 4.744 4.744 4.744 4.744
0.011816 -0.10000 7.10000 1.3089520931 2.5204667166    1.309  0.530  3.7878  4.128    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-13      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       6134          0          0          0          0      1.635      1.635 3.445 5.737 6.732 4.710 5.737 5.738 5.744 5.738 5.738 5.738 5.738 5.738 5.738 5.738 5.738 5.738 5.738 5.738 5.738 5.738 5.738 5.738 5.738 5.738 5.738 5.738 6.732 6.733 6.740 6.733 6.733 6.733 6.733 6.733 6.733 6.733 6.733 6.733 6.733 6.733 6.733 6.733 6.733 6.733 6.733 6.733 6.733 6.733 4.710 4.711 4.715 4.711 4.711 4.711 4.711 4.711 4.711 4.711 4.711 4.711 4.711 4.711 4.711 4.711 4.711 4.711 4.711 4.711 4.711 4.711
0.011816 -0.10000 7.10000 1.3180682659 2.5214858992    1.318  0.560  3.7917  4.116    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-13      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       6190          0          0          0          0      1.663      1.663 3.369 5.660 6.648 4.641 5.660 5.661 5.667 5.661 5.661 5.661 5.661 5.661 5.661 5.661 5.661 5.661 5.661 5.661 5.661 5.661 5.661 5.661 5.661 5.661 5.661 5.661 6.648 6.649 6.656 6.649 6.649 6.649 6.649 6.649 6.649 6.649 6.649 6.649 6.649 6.649 6.649 6.649 6.649 6.649 6.649 6.649 6.649 6.649 4.641 4.642 4.646 4.642 4.642 4.642 4.642 4.642 4.642 4.642 4.642 4.642 4.642 4.642 4.642 4.642 4.642 4.642 4.642 4.642 4.642 4.642
0.011816 -0.10000 7.10000 1.3285644054 2.5226394627    1.329  0.594  3.7964  4.105    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-13      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       6256          0          0          0          0      1.692      1.692 3.285 5.574 6.553 4.566 5.574 5.576 5.581 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 6.553 6.555 6.562 6.555 6.555 6.555 6.555 6.555 6.555 6.555 6.555 6.555 6.555 6.555 6.555 6.555 6.555 6.555 6.555 6.555 6.555 6.555 4.566 4.567 4.571 4.567 4.567 4.567 4.567 4.567 4.567 4.567 4.567 4.567 4.567 4.567 4.567 4.567 4.567 4.567 4.567 4.567 4.567 4.567
0.011816 -0.10000 7.10000 1.3306114674 2.5228620046    1.331  0.601  3.7973  4.103    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-13      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       6270          0          0          0          0      1.697      1.697 3.268 5.558 6.535 4.551 5.558 5.559 5.565 5.559 5.559 5.559 5.559 5.559 5.559 5.559 5.559 5.559 5.559 5.559 5.559 5.559 5.559 5.559 5.559 5.559 5.559 5.559 6.535 6.536 6.543 6.536 6.536 6.536 6.536 6.536 6.536 6.536 6.536 6.536 6.536 6.536 6.536 6.536 6.536 6.536 6.536 6.536 6.536 6.536 4.551 4.553 4.557 4.553 4.553 4.553 4.553 4.553 4.553 4.553 4.553 4.553 4.553 4.553 4.553 4.553 4.553 4.553 4.553 4.553 4.553 4.553
0.011816 -0.10000 7.10000 1.3444132805 2.5243421199    1.344  0.642  3.8036  4.091    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.17e-13      0.00 7.180e-01 2.700e-01 2.155e-03 5.813e-04 5.272e-03 -1.000 1.198e-02       6362          0          0          0          0      1.729      1.729 3.165 5.454 6.419 4.461 5.454 5.455 5.461 5.455 5.455 5.455 5.455 5.455 5.455 5.455 5.455 5.455 5.455 5.455 5.455 5.455 5.455 5.455 5.455 5.455 5.455 5.455 6.419 6.421 6.428 6.421 6.421 6.421 6.421 6.421 6.421 6.421 6.421 6.421 6.421 6.421 6.421 6.421 6.421 6.421 6.421 6.421 6.421 6.421 4.461 4.463 4.467 4.463 4.463 4.463 4.463 4.463 4.463 4.463 4.463 4.463 4.463 4.463 4.463 4.463 4.463 4.463 4.463 4.463 4.463 4.463
