# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Tue Jul  9 12:15:00 UTC 2024
# isochrones based on PARSEC release v2.0 
# Basic references: Costa et al. 2019a,2019b for the code, Nguyen et al. 2020 for the tracks.
# Rotating tracks computed with omega_i=0.00, except for lower masses (see paper)
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=3.1, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z  Teff0 omega angvel vtaneq angmom Rpol Req  mbolmag  G_fSBmag  G_BP_fSBmag  G_RP_fSBmag G_fSB G_f0 G_fk G_i00 G_i05 G_i10 G_i15 G_i20 G_i25 G_i30 G_i35 G_i40 G_i45 G_i50 G_i55 G_i60 G_i65 G_i70 G_i75 G_i80 G_i85 G_i90 G_BP_fSB G_BP_f0 G_BP_fk G_BP_i00 G_BP_i05 G_BP_i10 G_BP_i15 G_BP_i20 G_BP_i25 G_BP_i30 G_BP_i35 G_BP_i40 G_BP_i45 G_BP_i50 G_BP_i55 G_BP_i60 G_BP_i65 G_BP_i70 G_BP_i75 G_BP_i80 G_BP_i85 G_BP_i90 G_RP_fSB G_RP_f0 G_RP_fk G_RP_i00 G_RP_i05 G_RP_i10 G_RP_i15 G_RP_i20 G_RP_i25 G_RP_i30 G_RP_i35 G_RP_i40 G_RP_i45 G_RP_i50 G_RP_i55 G_RP_i60 G_RP_i65 G_RP_i70 G_RP_i75 G_RP_i80 G_RP_i85 G_RP_i90
0.011816 -0.10000 7.00000 0.1399999857 1.4384525915    0.140 -1.773  3.4375  4.059    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.33e-15      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02       2738          0          0          0          0     0.5788     0.5788 9.203 13.499 16.539 11.486 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 13.499 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 16.539 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486 11.486
0.011816 -0.10000 7.00000 0.1492177993 1.4861455320    0.149 -1.733  3.4422  4.065    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.63e-15      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02       2768          0          0          0          0     0.5941     0.5941 9.101 13.340 16.316 11.341 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 13.340 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 16.316 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341 11.341
0.011816 -0.10000 7.00000 0.1599999964 1.5372931554    0.160 -1.688  3.4473  4.071    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.99e-15      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02       2801          0          0          0          0     0.6104     0.6104 8.989 13.167 16.075 11.182 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 16.075 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182
0.011816 -0.10000 7.00000 0.1668738723 1.5676182297    0.167 -1.661  3.4503  4.075    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.2e-15      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02       2820          0          0          0          0     0.6219     0.6219 8.923 13.064 15.930 11.088 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 15.930 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088
0.011816 -0.10000 7.00000 0.1888507903 1.6546233588    0.189 -1.583  3.4590  4.085    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.91e-15      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02       2878          0          0          0          0     0.6542     0.6542 8.727 12.766 15.511 10.817 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 15.511 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817 10.817
0.011816 -0.10000 7.00000 0.1999999881 1.6938790356    0.200 -1.546  3.4630  4.089    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.27e-15      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02       2904          0          0          0          0     0.6685     0.6685 8.635 12.633 15.331 10.696 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 15.331 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696 10.696
0.011816 -0.10000 7.00000 0.2214814425 1.7620521728    0.221 -1.481  3.4703  4.097    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.96e-15      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02       2953          0          0          0          0     0.6986     0.6986 8.472 12.397 15.009 10.480 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 15.009 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480 10.480
0.011816 -0.10000 7.00000 0.2500000000 1.8403257998    0.250 -1.403  3.4788  4.107    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.87e-15      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02       3011          0          0          0          0     0.7328     0.7328 8.278 12.122 14.642 10.230 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 14.642 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230 10.230
0.011816 -0.10000 7.00000 0.2646884918 1.8762464730    0.265 -1.368  3.4830  4.113    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -9.3e-15      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02       3041          0          0          0          0     0.7494     0.7494 8.189 11.993 14.466 10.113 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 11.993 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 14.466 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113 10.113
0.011816 -0.10000 7.00000 0.3000000119 1.9529139769    0.300 -1.288  3.4921  4.123    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-14      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02       3105          0          0          0          0     0.7873     0.7873 7.989 11.711 14.087 9.858 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 11.711 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 14.087 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858 9.858
