# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sat Jul 20 00:22:02 UTC 2024
# isochrones based on PARSEC release v2.0 
# Basic references: Costa et al. 2019a,2019b for the code, Nguyen et al. 2020 for the tracks.
# Rotating tracks computed with omega_i=0.00, except for lower masses (see paper)
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=0.912, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z  Teff0 omega angvel vtaneq angmom Rpol Req  mbolmag  G_fSBmag  G_BP_fSBmag  G_RP_fSBmag G_fSB G_f0 G_fk G_i00 G_i05 G_i10 G_i15 G_i20 G_i25 G_i30 G_i35 G_i40 G_i45 G_i50 G_i55 G_i60 G_i65 G_i70 G_i75 G_i80 G_i85 G_i90 G_BP_fSB G_BP_f0 G_BP_fk G_BP_i00 G_BP_i05 G_BP_i10 G_BP_i15 G_BP_i20 G_BP_i25 G_BP_i30 G_BP_i35 G_BP_i40 G_BP_i45 G_BP_i50 G_BP_i55 G_BP_i60 G_BP_i65 G_BP_i70 G_BP_i75 G_BP_i80 G_BP_i85 G_BP_i90 G_RP_fSB G_RP_f0 G_RP_fk G_RP_i00 G_RP_i05 G_RP_i10 G_RP_i15 G_RP_i20 G_RP_i25 G_RP_i30 G_RP_i35 G_RP_i40 G_RP_i45 G_RP_i50 G_RP_i55 G_RP_i60 G_RP_i65 G_RP_i70 G_RP_i75 G_RP_i80 G_RP_i85 G_RP_i90
0.013159 -0.05100 6.76300 1.3159639835 2.5212520830    1.316  0.114  3.6968  4.182    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.35e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.835e-03 -1.000 1.326e-02       4974          0          0          0          0       1.54       1.54 4.484 5.239 5.945 4.411 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.239 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 5.945 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411 4.411
0.013159 -0.05100 6.76300 1.3358224630 2.5234249686    1.336  0.137  3.6998  4.179    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.32e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.835e-03 -1.000 1.326e-02       5009          0          0          0          0      1.558      1.558 4.429 5.175 5.872 4.355 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.175 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 5.872 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355 4.355
0.013159 -0.05100 6.76300 1.3556808233 2.5255247966    1.356  0.160  3.7031  4.174    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.29e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.835e-03 -1.000 1.326e-02       5047          0          0          0          0      1.578      1.578 4.369 5.108 5.796 4.295 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.108 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 5.796 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295 4.295
0.013159 -0.05100 6.76300 1.3755393028 2.5275550645    1.376  0.182  3.7060  4.171    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.2e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.835e-03 -1.000 1.326e-02       5081          0          0          0          0      1.595      1.595 4.316 5.047 5.728 4.241 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.047 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 5.728 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241 4.241
0.013159 -0.05100 6.76300 1.3953976631 2.5295190082    1.396  0.205  3.7092  4.166    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.14e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.835e-03 -1.000 1.326e-02       5119          0          0          0          0      1.615      1.615 4.257 4.980 5.653 4.182 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 4.980 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 5.653 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182 4.182
0.013159 -0.05100 6.76300 1.4152559042 2.5314196929    1.415  0.230  3.7124  4.161    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.06e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.835e-03 -1.000 1.326e-02       5157          0          0          0          0      1.637      1.637 4.196 4.912 5.576 4.121 4.912 4.912 4.913 4.912 4.912 4.912 4.912 4.912 4.912 4.912 4.912 4.912 4.912 4.912 4.912 4.912 4.912 4.912 4.912 4.912 4.912 4.912 5.576 5.576 5.578 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 5.576 4.121 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122 4.122
0.013159 -0.05100 6.76300 1.4351143837 2.5332600345    1.435  0.253  3.7156  4.156    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.94e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.835e-03 -1.000 1.326e-02       5194          0          0          0          0      1.658      1.658 4.137 4.846 5.502 4.063 4.846 4.847 4.849 4.847 4.847 4.847 4.847 4.847 4.847 4.847 4.847 4.847 4.847 4.847 4.847 4.847 4.847 4.847 4.847 4.847 4.847 4.847 5.502 5.502 5.505 5.502 5.502 5.502 5.502 5.502 5.502 5.502 5.502 5.502 5.502 5.502 5.502 5.502 5.502 5.502 5.502 5.502 5.502 5.502 4.063 4.064 4.065 4.064 4.064 4.064 4.064 4.064 4.064 4.064 4.064 4.064 4.064 4.064 4.064 4.064 4.064 4.064 4.064 4.064 4.064 4.064
0.013159 -0.05100 6.76300 1.4436279535 2.5340312022    1.444  0.263  3.7169  4.154    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.88e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.835e-03 -1.000 1.326e-02       5210          0          0          0          0      1.667      1.667 4.111 4.818 5.470 4.038 4.818 4.818 4.821 4.818 4.818 4.818 4.818 4.818 4.818 4.818 4.818 4.818 4.818 4.818 4.818 4.818 4.818 4.818 4.818 4.818 4.818 4.818 5.470 5.470 5.474 5.470 5.470 5.470 5.470 5.470 5.470 5.470 5.470 5.470 5.470 5.470 5.470 5.470 5.470 5.470 5.470 5.470 5.470 5.470 4.038 4.039 4.040 4.039 4.039 4.039 4.039 4.039 4.039 4.039 4.039 4.039 4.039 4.039 4.039 4.039 4.039 4.039 4.039 4.039 4.039 4.039
0.013159 -0.05100 6.76300 1.4549728632 2.5350427230    1.455  0.277  3.7188  4.150    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.8e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.835e-03 -1.000 1.326e-02       5232          0          0          0          0       1.68       1.68 4.076 4.779 5.427 4.004 4.779 4.780 4.783 4.780 4.780 4.780 4.780 4.780 4.780 4.780 4.780 4.780 4.780 4.780 4.780 4.780 4.780 4.780 4.780 4.780 4.780 4.780 5.427 5.427 5.431 5.427 5.427 5.427 5.427 5.427 5.427 5.427 5.427 5.427 5.427 5.427 5.427 5.427 5.427 5.427 5.427 5.427 5.427 5.427 4.004 4.004 4.007 4.004 4.004 4.004 4.004 4.004 4.004 4.004 4.004 4.004 4.004 4.004 4.004 4.004 4.004 4.004 4.004 4.004 4.004 4.004
0.013159 -0.05100 6.76300 1.4580003023 2.5353095937    1.458  0.281  3.7192  4.150    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.77e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.835e-03 -1.000 1.326e-02       5238          0          0          0          0      1.683      1.683 4.067 4.769 5.415 3.995 4.769 4.770 4.773 4.770 4.770 4.770 4.770 4.770 4.770 4.770 4.770 4.770 4.770 4.770 4.770 4.770 4.770 4.770 4.770 4.770 4.770 4.770 5.415 5.416 5.420 5.416 5.416 5.416 5.416 5.416 5.416 5.416 5.416 5.416 5.416 5.416 5.416 5.416 5.416 5.416 5.416 5.416 5.416 5.416 3.995 3.995 3.998 3.995 3.995 3.995 3.995 3.995 3.995 3.995 3.995 3.995 3.995 3.995 3.995 3.995 3.995 3.995 3.995 3.995 3.995 3.995
0.013159 -0.05100 6.76300 1.4946894646 2.5384451916    1.495  0.330  3.7254  4.136    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.49e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       5313          0          0          0          0      1.731      1.731 3.945 4.636 5.267 3.876 4.636 4.636 4.641 4.636 4.636 4.636 4.636 4.636 4.636 4.636 4.636 4.636 4.636 4.636 4.636 4.636 4.636 4.636 4.636 4.636 4.636 4.636 5.267 5.267 5.273 5.267 5.267 5.267 5.267 5.267 5.267 5.267 5.267 5.267 5.267 5.267 5.267 5.267 5.267 5.267 5.267 5.267 5.267 5.267 3.876 3.876 3.880 3.876 3.876 3.876 3.876 3.876 3.876 3.876 3.876 3.876 3.876 3.876 3.876 3.876 3.876 3.876 3.876 3.876 3.876 3.876
0.013159 -0.05100 6.76300 1.5151853561 2.5401210203    1.515  0.357  3.7287  4.128    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.07e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       5354          0          0          0          0       1.76       1.76 3.877 4.561 5.184 3.809 4.561 4.561 4.568 4.561 4.561 4.561 4.561 4.561 4.561 4.561 4.561 4.561 4.561 4.561 4.561 4.561 4.561 4.561 4.561 4.561 4.561 4.561 5.184 5.184 5.192 5.184 5.184 5.184 5.184 5.184 5.184 5.184 5.184 5.184 5.184 5.184 5.184 5.184 5.184 5.184 5.184 5.184 5.184 5.184 3.809 3.809 3.814 3.810 3.809 3.809 3.809 3.809 3.809 3.809 3.809 3.809 3.809 3.809 3.809 3.809 3.809 3.809 3.809 3.809 3.809 3.809
0.013159 -0.05100 6.76300 1.5536304712 2.5431277419    1.553  0.413  3.7354  4.109    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.48e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       5437          0          0          0          0      1.821      1.821 3.736 4.407 5.015 3.670 4.407 4.408 4.414 4.408 4.408 4.408 4.408 4.408 4.408 4.408 4.408 4.408 4.408 4.408 4.408 4.408 4.408 4.408 4.408 4.408 4.408 4.408 5.015 5.015 5.024 5.015 5.015 5.015 5.015 5.015 5.015 5.015 5.015 5.015 5.015 5.015 5.015 5.015 5.015 5.015 5.015 5.015 5.015 5.015 3.670 3.670 3.675 3.670 3.670 3.670 3.670 3.670 3.670 3.670 3.670 3.670 3.670 3.670 3.670 3.670 3.670 3.670 3.670 3.670 3.670 3.670
0.013159 -0.05100 6.76300 1.5884741545 2.5457087114    1.588  0.468  3.7417  4.090    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.07e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       5516          0          0          0          0      1.883      1.883 3.600 4.261 4.855 3.536 4.261 4.261 4.267 4.261 4.261 4.261 4.261 4.261 4.261 4.261 4.261 4.261 4.261 4.261 4.261 4.261 4.261 4.261 4.261 4.261 4.261 4.261 4.855 4.855 4.863 4.855 4.855 4.855 4.855 4.855 4.855 4.855 4.855 4.855 4.855 4.855 4.855 4.855 4.855 4.855 4.855 4.855 4.855 4.855 3.536 3.536 3.541 3.536 3.536 3.536 3.536 3.536 3.536 3.536 3.536 3.536 3.536 3.536 3.536 3.536 3.536 3.536 3.536 3.536 3.536 3.536
0.013159 -0.05100 6.76300 1.5939815044 2.5461047975    1.594  0.477  3.7427  4.086    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.02e-14      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       5529          0          0          0          0      1.894      1.894 3.577 4.236 4.828 3.514 4.236 4.236 4.243 4.236 4.236 4.236 4.236 4.236 4.236 4.236 4.236 4.236 4.236 4.236 4.236 4.236 4.236 4.236 4.236 4.236 4.236 4.236 4.828 4.828 4.836 4.828 4.828 4.828 4.828 4.828 4.828 4.828 4.828 4.828 4.828 4.828 4.828 4.828 4.828 4.828 4.828 4.828 4.828 4.828 3.514 3.514 3.519 3.514 3.514 3.514 3.514 3.514 3.514 3.514 3.514 3.514 3.514 3.514 3.514 3.514 3.514 3.514 3.514 3.514 3.514 3.514
0.013159 -0.05100 6.76300 1.6120874882 2.5473850652    1.612  0.508  3.7461  4.073    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.29e-17      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       5572          0          0          0          0      1.934      1.934 3.499 4.155 4.740 3.439 4.155 4.155 4.161 4.155 4.155 4.155 4.155 4.155 4.155 4.155 4.155 4.155 4.155 4.155 4.155 4.155 4.155 4.155 4.155 4.155 4.155 4.155 4.740 4.740 4.748 4.740 4.740 4.740 4.740 4.740 4.740 4.740 4.740 4.740 4.740 4.740 4.740 4.740 4.740 4.740 4.740 4.740 4.740 4.740 3.439 3.440 3.444 3.440 3.440 3.440 3.440 3.440 3.440 3.440 3.440 3.440 3.440 3.440 3.440 3.440 3.440 3.440 3.440 3.440 3.440 3.440
0.013159 -0.05100 6.76300 1.6467618942 2.5497467508    1.646  0.573  3.7528  4.044    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-22      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       5659          0          0          0          0      2.021      2.021 3.337 3.986 4.557 3.284 3.986 3.986 3.992 3.986 3.986 3.986 3.986 3.986 3.986 3.986 3.986 3.986 3.986 3.986 3.986 3.986 3.986 3.986 3.986 3.986 3.986 3.986 4.557 4.557 4.565 4.557 4.557 4.557 4.557 4.557 4.557 4.557 4.557 4.557 4.557 4.557 4.557 4.557 4.557 4.557 4.557 4.557 4.557 4.557 3.284 3.284 3.289 3.284 3.284 3.284 3.284 3.284 3.284 3.284 3.284 3.284 3.284 3.284 3.284 3.284 3.284 3.284 3.284 3.284 3.284 3.284
0.013159 -0.05100 6.76300 1.6750516891 2.5515905146    1.674  0.632  3.7586  4.016    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.21e-27      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       5735          0          0          0          0      2.105      2.105 3.190 3.832 4.392 3.143 3.832 3.832 3.838 3.832 3.832 3.832 3.832 3.832 3.832 3.832 3.832 3.832 3.832 3.832 3.832 3.832 3.832 3.832 3.832 3.832 3.832 3.832 4.392 4.392 4.400 4.392 4.392 4.392 4.392 4.392 4.392 4.392 4.392 4.392 4.392 4.392 4.392 4.392 4.392 4.392 4.392 4.392 4.392 4.392 3.143 3.143 3.148 3.143 3.143 3.143 3.143 3.143 3.143 3.143 3.143 3.143 3.143 3.143 3.143 3.143 3.143 3.143 3.143 3.143 3.143 3.143
0.013159 -0.05100 6.76300 1.6932735443 2.5527406664    1.692  0.674  3.7626  3.995    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-29      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       5788          0          0          0          0      2.167      2.167 3.086 3.724 4.276 3.044 3.724 3.724 3.730 3.724 3.724 3.724 3.724 3.724 3.724 3.724 3.724 3.724 3.724 3.724 3.724 3.724 3.724 3.724 3.724 3.724 3.724 3.724 4.276 4.276 4.284 4.276 4.276 4.276 4.276 4.276 4.276 4.276 4.276 4.276 4.276 4.276 4.276 4.276 4.276 4.276 4.276 4.276 4.276 4.276 3.044 3.044 3.049 3.044 3.044 3.044 3.044 3.044 3.044 3.044 3.044 3.044 3.044 3.044 3.044 3.044 3.044 3.044 3.044 3.044 3.044 3.044
0.013159 -0.05100 6.76300 1.7027006149 2.5533245976    1.702  0.696  3.7647  3.983    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-29      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       5816          0          0          0          0      2.204      2.204 3.029 3.666 4.214 2.990 3.666 3.666 3.672 3.666 3.666 3.666 3.666 3.666 3.666 3.666 3.666 3.666 3.666 3.666 3.666 3.666 3.666 3.666 3.666 3.666 3.666 3.666 4.214 4.214 4.221 4.214 4.214 4.214 4.214 4.214 4.214 4.214 4.214 4.214 4.214 4.214 4.214 4.214 4.214 4.214 4.214 4.214 4.214 4.214 2.990 2.991 2.995 2.991 2.991 2.991 2.991 2.991 2.991 2.991 2.991 2.991 2.991 2.991 2.991 2.991 2.991 2.991 2.991 2.991 2.991 2.991
0.013159 -0.05100 6.76300 1.7281488180 2.5548643903    1.727  0.760  3.7706  3.950    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.35e-30      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       5896          0          0          0          0      2.309      2.309 2.869 3.502 4.038 2.840 3.502 3.502 3.508 3.502 3.502 3.502 3.502 3.502 3.502 3.502 3.502 3.502 3.502 3.502 3.502 3.502 3.502 3.502 3.502 3.502 3.502 3.502 4.038 4.038 4.046 4.038 4.038 4.038 4.038 4.038 4.038 4.038 4.038 4.038 4.038 4.038 4.038 4.038 4.038 4.038 4.038 4.038 4.038 4.038 2.840 2.840 2.844 2.840 2.840 2.840 2.840 2.840 2.840 2.840 2.840 2.840 2.840 2.840 2.840 2.840 2.840 2.840 2.840 2.840 2.840 2.840
0.013159 -0.05100 6.76300 1.7465531826 2.5559458854    1.745  0.808  3.7752  3.924    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.3e-30      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       5959          0          0          0          0       2.39       2.39 2.749 3.379 3.906 2.726 3.379 3.379 3.385 3.379 3.379 3.379 3.379 3.379 3.379 3.379 3.379 3.379 3.379 3.379 3.379 3.379 3.379 3.379 3.379 3.379 3.379 3.379 3.906 3.906 3.914 3.906 3.906 3.906 3.906 3.906 3.906 3.906 3.906 3.906 3.906 3.906 3.906 3.906 3.906 3.906 3.906 3.906 3.906 3.906 2.726 2.726 2.731 2.726 2.726 2.726 2.726 2.726 2.726 2.726 2.726 2.726 2.726 2.726 2.726 2.726 2.726 2.726 2.726 2.726 2.726 2.726
0.013159 -0.05100 6.76300 1.7710052729 2.5573428527    1.770  0.873  3.7816  3.891    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-30      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       6047          0          0          0          0      2.499      2.499 2.587 3.214 3.730 2.575 3.214 3.215 3.220 3.215 3.215 3.215 3.215 3.215 3.215 3.215 3.215 3.215 3.215 3.215 3.215 3.215 3.215 3.215 3.215 3.215 3.215 3.215 3.730 3.730 3.737 3.730 3.730 3.730 3.730 3.730 3.730 3.730 3.730 3.730 3.730 3.730 3.730 3.730 3.730 3.730 3.730 3.730 3.730 3.730 2.575 2.575 2.580 2.575 2.575 2.575 2.575 2.575 2.575 2.575 2.575 2.575 2.575 2.575 2.575 2.575 2.575 2.575 2.575 2.575 2.575 2.575
0.013159 -0.05100 6.76300 1.7895315886 2.5583720936    1.788  0.922  3.7867  3.868    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-30      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       6119          0          0          0          0       2.58       2.58 2.466 3.091 3.596 2.463 3.091 3.091 3.097 3.091 3.091 3.091 3.091 3.091 3.091 3.091 3.091 3.091 3.091 3.091 3.091 3.091 3.091 3.091 3.091 3.091 3.091 3.091 3.596 3.597 3.604 3.597 3.597 3.597 3.597 3.597 3.597 3.597 3.597 3.597 3.597 3.597 3.597 3.597 3.597 3.597 3.597 3.597 3.597 3.597 2.463 2.464 2.468 2.464 2.464 2.464 2.464 2.464 2.464 2.464 2.464 2.464 2.464 2.464 2.464 2.464 2.464 2.464 2.464 2.464 2.464 2.464
0.013159 -0.05100 6.76300 1.7925653458 2.5585383062    1.791  0.930  3.7876  3.864    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       6131          0          0          0          0      2.592      2.592 2.446 3.071 3.575 2.445 3.071 3.071 3.077 3.071 3.071 3.071 3.071 3.071 3.071 3.071 3.071 3.071 3.071 3.071 3.071 3.071 3.071 3.071 3.071 3.071 3.071 3.071 3.575 3.575 3.583 3.575 3.575 3.575 3.575 3.575 3.575 3.575 3.575 3.575 3.575 3.575 3.575 3.575 3.575 3.575 3.575 3.575 3.575 3.575 2.445 2.445 2.450 2.445 2.445 2.445 2.445 2.445 2.445 2.445 2.445 2.445 2.445 2.445 2.445 2.445 2.445 2.445 2.445 2.445 2.445 2.445
0.013159 -0.05100 6.76300 1.8029257059 2.5591010805    1.802  0.957  3.7906  3.852    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       6174          0          0          0          0      2.638      2.638 2.379 3.002 3.500 2.383 3.002 3.003 3.009 3.003 3.003 3.003 3.003 3.003 3.003 3.003 3.003 3.003 3.003 3.003 3.003 3.003 3.003 3.003 3.003 3.003 3.003 3.003 3.500 3.501 3.508 3.501 3.501 3.501 3.501 3.501 3.501 3.501 3.501 3.501 3.501 3.501 3.501 3.501 3.501 3.501 3.501 3.501 3.501 3.501 2.383 2.384 2.388 2.384 2.384 2.384 2.384 2.384 2.384 2.384 2.384 2.384 2.384 2.384 2.384 2.384 2.384 2.384 2.384 2.384 2.384 2.384
0.013159 -0.05100 6.76300 1.8210043907 2.5600654993    1.820  1.003  3.7962  3.832    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       6255          0          0          0          0      2.713      2.713 2.262 2.883 3.371 2.277 2.883 2.884 2.890 2.884 2.884 2.884 2.884 2.884 2.884 2.884 2.884 2.884 2.884 2.884 2.884 2.884 2.884 2.884 2.884 2.884 2.884 2.884 3.371 3.372 3.379 3.372 3.372 3.372 3.372 3.372 3.372 3.372 3.372 3.372 3.372 3.372 3.372 3.372 3.372 3.372 3.372 3.372 3.372 3.372 2.277 2.278 2.282 2.278 2.278 2.278 2.278 2.278 2.278 2.278 2.278 2.278 2.278 2.278 2.278 2.278 2.278 2.278 2.278 2.278 2.278 2.278
0.013159 -0.05100 6.76300 1.8390452862 2.5610061971    1.838  1.049  3.8025  3.815    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       6346          0          0          0          0      2.781      2.781 2.146 2.766 3.242 2.173 2.766 2.767 2.773 2.767 2.767 2.767 2.767 2.767 2.767 2.767 2.767 2.767 2.767 2.767 2.767 2.767 2.767 2.767 2.767 2.767 2.767 2.767 3.242 3.243 3.250 3.243 3.243 3.243 3.243 3.243 3.243 3.243 3.243 3.243 3.243 3.243 3.243 3.243 3.243 3.243 3.243 3.243 3.243 3.243 2.173 2.175 2.179 2.175 2.175 2.175 2.175 2.175 2.175 2.175 2.175 2.175 2.175 2.175 2.175 2.175 2.175 2.175 2.175 2.175 2.175 2.175
0.013159 -0.05100 6.76300 1.8510366678 2.5616198050    1.850  1.080  3.8070  3.805    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.148e-01 2.719e-01 2.385e-03 6.434e-04 5.836e-03 -1.000 1.326e-02       6412          0          0          0          0      2.821      2.821 2.070 2.688 3.156 2.106 2.688 2.690 2.695 2.690 2.690 2.690 2.690 2.690 2.690 2.690 2.690 2.690 2.690 2.690 2.690 2.690 2.690 2.690 2.690 2.690 2.690 2.690 3.156 3.158 3.165 3.158 3.158 3.158 3.158 3.158 3.158 3.158 3.158 3.158 3.158 3.158 3.158 3.158 3.158 3.158 3.158 3.158 3.158 3.158 2.106 2.108 2.112 2.108 2.108 2.108 2.108 2.108 2.108 2.108 2.108 2.108 2.108 2.108 2.108 2.108 2.108 2.108 2.108 2.108 2.108 2.108
